Raw Data
Time Displacement Force
(s) (mm) (N)
0.0000 0.0000 0.0789
0.0200 0.0001 0.0966
0.0400 0.0022 0.1498
0.0600 0.0101 0.1533
0.0800 0.0220 0.0730
0.1000 0.0344 0.0650
0.1200 0.0471 0.1107
0.1400 0.0606 0.0879
0.1600 0.0747 0.0757
0.1800 0.0888 0.0875
0.2000 0.1028 0.0779
0.2200 0.1163 0.0718
0.2400 0.1297 0.0941
0.2600 0.1430 0.0856
0.2800 0.1563 0.0788
0.3000 0.1697 0.0942
0.3200 0.1831 0.0836
0.3400 0.1964 0.0827
0.3600 0.2097 0.0948
0.3800 0.2231 0.0867
0.4000 0.2364 0.0835
0.4200 0.2497 0.0927
0.4400 0.2630 0.0853
0.4600 0.2764 0.0792
0.4800 0.2897 0.0898
0.5000 0.3031 0.0861
0.5200 0.3164 0.0768
0.5400 0.3297 0.0932
0.5600 0.3430 0.0865
0.5800 0.3564 0.0801
0.6000 0.3698 0.0898
0.6200 0.3831 0.0860
0.6400 0.3964 0.0842
0.6600 0.4098 0.0908
0.6800 0.4231 0.0891
0.7000 0.4365 0.0794
0.7200 0.4498 0.0883
0.7400 0.4631 0.0883
0.7600 0.4765 0.0780
0.7800 0.4898 0.0886
0.8000 0.5031 0.0837
0.8200 0.5164 0.0836
0.8400 0.5297 0.0915
0.8600 0.5431 0.0840
0.8800 0.5564 0.0809
0.9000 0.5696 0.0912
0.9200 0.5830 0.0838
0.9400 0.5963 0.0815
0.9600 0.6097 0.0862
0.9800 0.6230 0.0842
1.0000 0.6364 0.0847
1.0200 0.6498 0.0861
1.0400 0.6631 0.0827
1.0600 0.6765 0.0825
1.0800 0.6898 0.0793
1.1000 0.7031 0.0845
1.1200 0.7165 0.0839
1.1400 0.7298 0.0756
1.1600 0.7431 0.0909
1.1800 0.7564 0.0823
1.2000 0.7697 0.0767
1.2200 0.7831 0.0895
1.2400 0.7964 0.0778
1.2600 0.8097 0.0809
1.2800 0.8230 0.0876
1.3000 0.8364 0.0759
1.3200 0.8497 0.0775
1.3400 0.8630 0.0909
1.3600 0.8764 0.0741
1.3800 0.8897 0.0814
1.4000 0.9031 0.0944
1.4200 0.9164 0.0708
1.4400 0.9298 0.0849
1.4600 0.9431 0.0921
1.4800 0.9565 0.0776
1.5000 0.9698 0.0814
1.5200 0.9831 0.0856
1.5400 0.9964 0.0815
1.5600 1.0097 0.0825
1.5800 1.0231 0.0846
1.6000 1.0364 0.0817
1.6200 1.0497 0.0827
1.6400 1.0630 0.0853
1.6600 1.0764 0.0783
1.6800 1.0897 0.0812
1.7000 1.1030 0.0838
1.7200 1.1164 0.0841
1.7400 1.1298 0.0796
1.7600 1.1432 0.0822
1.7800 1.1565 0.0779
1.8000 1.1698 0.0827
1.8200 1.1831 0.0856
1.8400 1.1965 0.0779
1.8600 1.2098 0.0794
1.8800 1.2231 0.0839
1.9000 1.2364 0.0798
1.9200 1.2497 0.0848
1.9400 1.2631 0.0800
1.9600 1.2764 0.0796
1.9800 1.2897 0.0787
2.0000 1.3030 0.0834
2.0200 1.3164 0.0827
2.0400 1.3297 0.0785
2.0600 1.3430 0.0881
2.0800 1.3564 0.0821
2.1000 1.3698 0.0806
2.1200 1.3832 0.0840
2.1400 1.3965 0.0813
2.1600 1.4098 0.0835
2.1800 1.4231 0.0867
2.2000 1.4365 0.0814
2.2200 1.4498 0.0808
2.2400 1.4631 0.0850
2.2600 1.4764 0.0839
2.2800 1.4897 0.0862
2.3000 1.5030 0.0826
2.3200 1.5164 0.0823
2.3400 1.5297 0.0844
2.3600 1.5431 0.0794
2.3800 1.5564 0.0848
2.4000 1.5698 0.0820
2.4200 1.5831 0.0777
2.4400 1.5964 0.0851
2.4600 1.6098 0.0787
2.4800 1.6231 0.0778
2.5000 1.6364 0.0850
2.5200 1.6497 0.0779
2.5400 1.6630 0.0772
2.5600 1.6764 0.0865
2.5800 1.6898 0.0749
2.6000 1.7031 0.0740
2.6200 1.7165 0.0902
2.6400 1.7298 0.0709
2.6600 1.7431 0.0770
2.6800 1.7564 0.0843
2.7000 1.7697 0.0775
2.7200 1.7830 0.0809
2.7400 1.7964 0.0851
2.7600 1.8097 0.0730
2.7800 1.8230 0.0736
2.8000 1.8364 0.0849
2.8200 1.8497 0.0782
2.8400 1.8631 0.0755
2.8600 1.8764 0.0822
2.8800 1.8898 0.0735
2.9000 1.9031 0.0758
2.9200 1.9165 0.0825
2.9400 1.9298 0.0744
2.9600 1.9431 0.0802
2.9800 1.9564 0.0787
3.0000 1.9698 0.0767
3.0200 1.9831 0.0816
3.0400 1.9964 0.0836
3.0600 2.0097 0.0767
3.0800 2.0230 0.0790
3.1000 2.0364 0.0800
3.1200 2.0497 0.0772
3.1400 2.0630 0.0760
3.1600 2.0764 0.0782
3.1800 2.0898 0.0767
3.2000 2.1031 0.0762
3.2200 2.1165 0.0763
3.2400 2.1298 0.0781
3.2600 2.1431 0.0776
3.2800 2.1565 0.0737
3.3000 2.1698 0.0767
3.3200 2.1831 0.0760
3.3400 2.1964 0.0763
3.3600 2.2097 0.0801
3.3800 2.2231 0.0721
3.4000 2.2364 0.0751
3.4200 2.2497 0.0776
3.4400 2.2630 0.0713
3.4600 2.2764 0.0800
3.4800 2.2898 0.0732
3.5000 2.3031 0.0684
3.5200 2.3164 0.0788
3.5400 2.3297 0.0744
3.5600 2.3431 0.0712
3.5800 2.3564 0.0806
3.6000 2.3698 0.0715
3.6200 2.3831 0.0637
3.6400 2.3965 0.0835
3.6600 2.4098 0.0694
3.6800 2.4232 0.0665
3.7000 2.4364 0.0818
3.7200 2.4497 0.0696
3.7400 2.4631 0.0751
3.7600 2.4764 0.0770
3.7800 2.4897 0.0736
3.8000 2.5030 0.0741
3.8200 2.5163 0.0783
3.8400 2.5297 0.0746
3.8600 2.5430 0.0735
3.8800 2.5564 0.0758
3.9000 2.5697 0.0716
3.9200 2.5831 0.0726
3.9400 2.5965 0.0759
3.9600 2.6098 0.0697
3.9800 2.6231 0.0777
4.0000 2.6364 0.0818
4.0200 2.6498 0.0672
4.0400 2.6631 0.0748
4.0600 2.6764 0.0796
4.0800 2.6897 0.0694
4.1000 2.7031 0.0777
4.1200 2.7164 0.0787
4.1400 2.7297 0.0698
4.1600 2.7430 0.0765
4.1800 2.7564 0.0774
4.2000 2.7697 0.0690
4.2200 2.7830 0.0792
4.2400 2.7964 0.0728
4.2600 2.8097 0.0723
4.2800 2.8231 0.0743
4.3000 2.8365 0.0696
4.3200 2.8498 0.0734
4.3400 2.8631 0.0686
4.3600 2.8765 0.0720
4.3800 2.8898 0.0719
4.4000 2.9031 0.0691
4.4200 2.9164 0.0744
4.4400 2.9297 0.0720
4.4600 2.9431 0.0730
4.4800 2.9564 0.0711
4.5000 2.9697 0.0722
4.5200 2.9830 0.0707
4.5400 2.9964 0.0734
4.5600 3.0097 0.0725
4.5800 3.0231 0.0667
4.6000 3.0364 0.0748
4.6200 3.0497 0.0667
4.6400 3.0631 0.0748
4.6600 3.0764 0.0709
4.6800 3.0897 0.0683
4.7000 3.1030 0.0697
4.7200 3.1164 0.0687
4.7400 3.1298 0.0678
4.7600 3.1431 0.0723
4.7800 3.1565 0.0683
4.8000 3.1698 0.0688
4.8200 3.1831 0.0750
4.8400 3.1965 0.0640
4.8600 3.2098 0.0665
4.8800 3.2230 0.0794
4.9000 3.2363 0.0639
4.9200 3.2497 0.0692
4.9400 3.2630 0.0743
4.9600 3.2764 0.0640
4.9800 3.2897 0.0760
5.0000 3.3031 0.0729
5.0200 3.3165 0.0639
5.0400 3.3298 0.0771
5.0600 3.3432 0.0717
5.0800 3.3565 0.0620
5.1000 3.3698 0.0782
5.1200 3.3831 0.0746
5.1400 3.3964 0.0600
5.1600 3.4097 0.0814
5.1800 3.4231 0.0747
5.2000 3.4364 0.0613
5.2200 3.4497 0.0778
5.2400 3.4630 0.0710
5.2600 3.4763 0.0595
5.2800 3.4897 0.0773
5.3000 3.5030 0.0715
5.3200 3.5164 0.0590
5.3400 3.5297 0.0766
5.3600 3.5431 0.0680
5.3800 3.5565 0.0613
5.4000 3.5698 0.0770
5.4200 3.5831 0.0654
5.4400 3.5965 0.0623
5.4600 3.6098 0.0772
5.4800 3.6231 0.0619
5.5000 3.6364 0.0630
5.5200 3.6497 0.0737
5.5400 3.6631 0.0644
5.5600 3.6764 0.0622
5.5800 3.6897 0.0701
5.6000 3.7030 0.0666
5.6200 3.7164 0.0653
