Raw Data
Time Displacement Force
(s) (mm) (N)
0.0000 0.0001 0.5362
0.0200 0.0001 0.5498
0.0400 0.0009 0.5495
0.0600 0.0041 0.5726
0.0800 0.0096 0.5417
0.1000 0.0154 0.5121
0.1200 0.0213 0.5670
0.1400 0.0280 0.5502
0.1600 0.0353 0.5128
0.1800 0.0428 0.5511
0.2000 0.0499 0.5341
0.2200 0.0568 0.5206
0.2400 0.0635 0.5623
0.2600 0.0701 0.5371
0.2800 0.0768 0.5194
0.3000 0.0835 0.5611
0.3200 0.0902 0.5405
0.3400 0.0969 0.5305
0.3600 0.1036 0.5618
0.3800 0.1103 0.5345
0.4000 0.1169 0.5412
0.4200 0.1236 0.5603
0.4400 0.1303 0.5460
0.4600 0.1370 0.5543
0.4800 0.1436 0.5465
0.5000 0.1503 0.5455
0.5200 0.1570 0.5651
0.5400 0.1636 0.5508
0.5600 0.1702 0.5501
0.5800 0.1769 0.5633
0.6000 0.1836 0.5546
0.6200 0.1903 0.5635
0.6400 0.1970 0.5673
0.6600 0.2037 0.5526
0.6800 0.2103 0.5735
0.7000 0.2170 0.5688
0.7200 0.2236 0.5527
0.7400 0.2302 0.5837
0.7600 0.2369 0.5714
0.7800 0.2436 0.5619
0.8000 0.2503 0.5795
0.8200 0.2569 0.5736
0.8400 0.2636 0.5798
0.8600 0.2703 0.5800
0.8800 0.2770 0.5688
0.9000 0.2836 0.5865
0.9200 0.2902 0.5847
0.9400 0.2968 0.5801
0.9600 0.3035 0.5902
0.9800 0.3102 0.5755
1.0000 0.3169 0.5810
1.0200 0.3236 0.6008
1.0400 0.3303 0.5788
1.0600 0.3369 0.5778
1.0800 0.3436 0.5966
1.1000 0.3502 0.5756
1.1200 0.3568 0.5916
1.1400 0.3635 0.5995
1.1600 0.3703 0.5733
1.1800 0.3770 0.5889
1.2000 0.3837 0.5965
1.2200 0.3903 0.5766
1.2400 0.3970 0.5949
1.2600 0.4037 0.5899
1.2800 0.4103 0.5727
1.3000 0.4169 0.5958
1.3200 0.4236 0.5907
1.3400 0.4303 0.5749
1.3600 0.4370 0.5980
1.3800 0.4436 0.5827
1.4000 0.4503 0.5773
1.4200 0.4570 0.5925
1.4400 0.4636 0.5796
1.4600 0.4702 0.5814
1.4800 0.4768 0.5913
1.5000 0.4835 0.5753
1.5200 0.4902 0.5821
1.5400 0.4969 0.5859
1.5600 0.5036 0.5770
1.5800 0.5103 0.5776
1.6000 0.5170 0.5783
1.6200 0.5236 0.5774
1.6400 0.5302 0.5779
1.6600 0.5368 0.5770
1.6800 0.5435 0.5766
1.7000 0.5503 0.5750
1.7200 0.5570 0.5730
1.7400 0.5636 0.5779
1.7600 0.5703 0.5708
1.7800 0.5770 0.5740
1.8000 0.5836 0.5762
1.8200 0.5903 0.5686
1.8400 0.5969 0.5700
1.8600 0.6036 0.5780
1.8800 0.6103 0.5648
1.9000 0.6170 0.5698
1.9200 0.6236 0.5766
1.9400 0.6303 0.5704
1.9600 0.6370 0.5681
1.9800 0.6437 0.5719
2.0000 0.6503 0.5688
2.0200 0.6569 0.5740
2.0400 0.6635 0.5728
2.0600 0.6703 0.5667
2.0800 0.6770 0.5689
2.1000 0.6837 0.5722
2.1200 0.6903 0.5666
2.1400 0.6970 0.5718
2.1600 0.7036 0.5685
2.1800 0.7102 0.5692
2.2000 0.7168 0.5674
2.2200 0.7235 0.5730
2.2400 0.7303 0.5703
2.2600 0.7370 0.5665
2.2800 0.7436 0.5699
2.3000 0.7503 0.5676
2.3200 0.7569 0.5693
2.3400 0.7636 0.5691
2.3600 0.7702 0.5663
2.3800 0.7769 0.5691
2.4000 0.7835 0.5723
2.4200 0.7902 0.5656
2.4400 0.7969 0.5661
2.4600 0.8036 0.5720
2.4800 0.8103 0.5659
2.5000 0.8170 0.5649
2.5200 0.8237 0.5671
2.5400 0.8303 0.5703
2.5600 0.8369 0.5644
2.5800 0.8435 0.5647
2.6000 0.8503 0.5673
2.6200 0.8570 0.5621
2.6400 0.8637 0.5657
2.6600 0.8704 0.5689
2.6800 0.8770 0.5657
2.7000 0.8837 0.5603
2.7200 0.8903 0.5705
2.7400 0.8969 0.5641
2.7600 0.9036 0.5616
2.7800 0.9103 0.5657
2.8000 0.9170 0.5653
2.8200 0.9237 0.5594
2.8400 0.9303 0.5624
2.8600 0.9370 0.5638
2.8800 0.9437 0.5620
2.9000 0.9503 0.5614
2.9200 0.9569 0.5590
2.9400 0.9635 0.5598
2.9600 0.9702 0.5670
2.9800 0.9769 0.5576
3.0000 0.9836 0.5575
3.0200 0.9903 0.5621
3.0400 0.9970 0.5609
3.0600 1.0036 0.5560
3.0800 1.0102 0.5585
3.1000 1.0168 0.5610
3.1200 1.0235 0.5562
3.1400 1.0302 0.5573
3.1600 1.0369 0.5634
3.1800 1.0436 0.5544
3.2000 1.0503 0.5528
3.2200 1.0570 0.5586
3.2400 1.0637 0.5530
3.2600 1.0703 0.5617
3.2800 1.0769 0.5568
3.3000 1.0835 0.5515
3.3200 1.0903 0.5608
3.3400 1.0970 0.5582
3.3600 1.1037 0.5489
3.3800 1.1103 0.5555
3.4000 1.1170 0.5509
3.4200 1.1237 0.5496
3.4400 1.1303 0.5572
3.4600 1.1369 0.5497
3.4800 1.1436 0.5489
3.5000 1.1503 0.5617
3.5200 1.1570 0.5471
3.5400 1.1637 0.5516
3.5600 1.1703 0.5570
3.5800 1.1770 0.5444
3.6000 1.1837 0.5504
3.6200 1.1903 0.5573
3.6400 1.1969 0.5463
3.6600 1.2035 0.5600
3.6800 1.2102 0.5482
3.7000 1.2170 0.5457
3.7200 1.2236 0.5566
3.7400 1.2303 0.5502
3.7600 1.2370 0.5476
3.7800 1.2436 0.5557
3.8000 1.2503 0.5485
3.8200 1.2569 0.5510
3.8400 1.2635 0.5576
3.8600 1.2702 0.5468
3.8800 1.2769 0.5476
3.9000 1.2836 0.5539
3.9200 1.2903 0.5563
3.9400 1.2970 0.5450
3.9600 1.3037 0.5460
3.9800 1.3103 0.5566
4.0000 1.3169 0.5549
4.0200 1.3235 0.5435
4.0400 1.3302 0.5546
4.0600 1.3369 0.5562
4.0800 1.3436 0.5470
4.1000 1.3503 0.5542
4.1200 1.3570 0.5530
4.1400 1.3637 0.5481
4.1600 1.3703 0.5569
4.1800 1.3769 0.5497
4.2000 1.3835 0.5463
4.2200 1.3903 0.5588
4.2400 1.3970 0.5505
4.2600 1.4037 0.5449
4.2800 1.4103 0.5585
4.3000 1.4170 0.5487
4.3200 1.4237 0.5467
4.3400 1.4303 0.5609
4.3600 1.4369 0.5482
4.3800 1.4436 0.5489
4.4000 1.4502 0.5567
4.4200 1.4569 0.5447
4.4400 1.4636 0.5564
4.4600 1.4703 0.5542
4.4800 1.4770 0.5460
4.5000 1.4837 0.5506
4.5200 1.4903 0.5531
4.5400 1.4969 0.5489
4.5600 1.5035 0.5531
4.5800 1.5102 0.5483
4.6000 1.5169 0.5450
4.6200 1.5236 0.5555
4.6400 1.5303 0.5504
4.6600 1.5370 0.5438
4.6800 1.5437 0.5492
4.7000 1.5503 0.5502
4.7200 1.5569 0.5493
4.7400 1.5635 0.5482
4.7600 1.5703 0.5528
4.7800 1.5770 0.5494
4.8000 1.5837 0.5417
4.8200 1.5903 0.5471
4.8400 1.5970 0.5506
4.8600 1.6037 0.5435
4.8800 1.6103 0.5459
4.9000 1.6169 0.5521
4.9200 1.6236 0.5407
4.9400 1.6303 0.5485
4.9600 1.6370 0.5499
4.9800 1.6437 0.5367
5.0000 1.6503 0.5495
5.0200 1.6570 0.5524
5.0400 1.6637 0.5370
5.0600 1.6703 0.5469
5.0800 1.6769 0.5515
5.1000 1.6835 0.5412
5.1200 1.6902 0.5483
5.1400 1.6969 0.5484
5.1600 1.7036 0.5348
5.1800 1.7103 0.5504
5.2000 1.7170 0.5480
5.2200 1.7237 0.5382
5.2400 1.7303 0.5477
5.2600 1.7369 0.5479
5.2800 1.7435 0.5318
5.3000 1.7502 0.5484
5.3200 1.7569 0.5463
5.3400 1.7636 0.5332
5.3600 1.7703 0.5459
5.3800 1.7770 0.5456
5.4000 1.7836 0.5342
5.4200 1.7903 0.5441
5.4400 1.7969 0.5402
5.4600 1.8035 0.5365
5.4800 1.8102 0.5484
5.5000 1.8169 0.5402
5.5200 1.8237 0.5323
5.5400 1.8303 0.5450
5.5600 1.8370 0.5421
5.5800 1.8437 0.5330
5.6000 1.8503 0.5412
5.6200 1.8569 0.5406
