Raw Data
Time Displacement Force
(s) (mm) (N)
0.0000 0.0001 0.1819
0.0200 0.0001 0.1899
0.0400 0.0009 0.2309
0.0600 0.0041 0.3007
0.0800 0.0097 0.2876
0.1000 0.0156 0.3088
0.1200 0.0215 0.3891
0.1400 0.0281 0.4243
0.1600 0.0353 0.4489
0.1800 0.0427 0.5203
0.2000 0.0499 0.5618
0.2200 0.0567 0.6013
0.2400 0.0634 0.6684
0.2600 0.0701 0.7077
0.2800 0.0768 0.7451
0.3000 0.0835 0.8150
0.3200 0.0902 0.8466
0.3400 0.0969 0.8945
0.3600 0.1036 0.9549
0.3800 0.1102 0.9867
0.4000 0.1169 1.0417
0.4200 0.1235 1.0957
0.4400 0.1303 1.1387
0.4600 0.1369 1.1900
0.4800 0.1436 1.2398
0.5000 0.1503 1.2710
0.5200 0.1570 1.2843
0.5400 0.1636 1.2836
0.5600 0.1702 1.2857
0.5800 0.1768 1.2901
0.6000 0.1835 1.2820
0.6200 0.1903 1.2852
0.6400 0.1970 1.2931
0.6600 0.2036 1.2826
0.6800 0.2103 1.2933
0.7000 0.2170 1.2954
0.7200 0.2236 1.2836
0.7400 0.2302 1.2955
0.7600 0.2369 1.3032
0.7800 0.2435 1.2830
0.8000 0.2502 1.2984
0.8200 0.2569 1.3053
0.8400 0.2636 1.2879
0.8600 0.2703 1.3067
0.8800 0.2769 1.3023
0.9000 0.2836 1.2875
0.9200 0.2902 1.3185
0.9400 0.2968 1.3048
0.9600 0.3035 1.2914
0.9800 0.3102 1.3196
1.0000 0.3169 1.3034
1.0200 0.3236 1.2969
1.0400 0.3303 1.3173
1.0600 0.3369 1.3044
1.0800 0.3436 1.3022
1.1000 0.3502 1.3172
1.1200 0.3568 1.3053
1.1400 0.3635 1.3059
1.1600 0.3702 1.3174
1.1800 0.3770 1.3035
1.2000 0.3836 1.3062
1.2200 0.3903 1.3182
1.2400 0.3970 1.3031
1.2600 0.4036 1.3104
1.2800 0.4102 1.3076
1.3000 0.4169 1.3074
1.3200 0.4236 1.3108
1.3400 0.4303 1.3080
1.3600 0.4370 1.3010
1.3800 0.4436 1.3090
1.4000 0.4503 1.3056
1.4200 0.4570 1.2974
1.4400 0.4636 1.3051
1.4600 0.4702 1.3036
1.4800 0.4768 1.2951
1.5000 0.4835 1.3041
1.5200 0.4902 1.2988
1.5400 0.4969 1.2986
1.5600 0.5036 1.2944
1.5800 0.5103 1.2909
1.6000 0.5170 1.2954
1.6200 0.5236 1.2908
1.6400 0.5302 1.2870
1.6600 0.5368 1.2888
1.6800 0.5435 1.2885
1.7000 0.5503 1.2825
1.7200 0.5570 1.2829
1.7400 0.5636 1.2793
1.7600 0.5703 1.2789
1.7800 0.5770 1.2796
1.8000 0.5836 1.2694
1.8200 0.5902 1.2716
1.8400 0.5969 1.2773
1.8600 0.6036 1.2650
1.8800 0.6103 1.2663
1.9000 0.6169 1.2688
1.9200 0.6236 1.2601
1.9400 0.6303 1.2595
1.9600 0.6370 1.2599
1.9800 0.6437 1.2493
2.0000 0.6502 1.2612
2.0200 0.6568 1.2574
2.0400 0.6635 1.2449
2.0600 0.6702 1.2511
2.0800 0.6770 1.2502
2.1000 0.6836 1.2396
2.1200 0.6903 1.2492
2.1400 0.6970 1.2452
2.1600 0.7036 1.2336
2.1800 0.7102 1.2433
2.2000 0.7169 1.2406
2.2200 0.7235 1.2301
2.2400 0.7303 1.2393
2.2600 0.7370 1.2380
2.2800 0.7436 1.2229
2.3000 0.7503 1.2347
2.3200 0.7569 1.2319
2.3400 0.7636 1.2223
2.3600 0.7702 1.2304
2.3800 0.7768 1.2286
2.4000 0.7835 1.2149
2.4200 0.7902 1.2283
2.4400 0.7969 1.2263
2.4600 0.8036 1.2158
2.4800 0.8103 1.2212
2.5000 0.8170 1.2226
2.5200 0.8237 1.2042
2.5400 0.8303 1.2171
2.5600 0.8369 1.2161
2.5800 0.8435 1.2101
2.6000 0.8503 1.2112
2.6200 0.8570 1.2138
2.6400 0.8637 1.2068
2.6600 0.8703 1.2174
2.6800 0.8770 1.2084
2.7000 0.8836 1.2013
2.7200 0.8902 1.2088
2.7400 0.8969 1.2044
2.7600 0.9035 1.1931
2.7800 0.9102 1.2033
2.8000 0.9170 1.2027
2.8200 0.9236 1.1946
2.8400 0.9303 1.1997
2.8600 0.9370 1.1944
2.8800 0.9437 1.1945
2.9000 0.9503 1.2004
2.9200 0.9569 1.1922
2.9400 0.9635 1.1878
2.9600 0.9702 1.1959
2.9800 0.9769 1.1874
3.0000 0.9836 1.1873
3.0200 0.9903 1.1950
3.0400 0.9970 1.1873
3.0600 1.0036 1.1827
3.0800 1.0102 1.1937
3.1000 1.0168 1.1872
3.1200 1.0235 1.1897
3.1400 1.0302 1.1874
3.1600 1.0369 1.1760
3.1800 1.0436 1.1873
3.2000 1.0503 1.1847
3.2200 1.0570 1.1738
3.2400 1.0636 1.1828
3.2600 1.0702 1.1813
3.2800 1.0769 1.1771
3.3000 1.0835 1.1798
3.3200 1.0902 1.1795
3.3400 1.0969 1.1745
3.3600 1.1036 1.1799
3.3800 1.1103 1.1710
3.4000 1.1170 1.1741
3.4200 1.1237 1.1749
3.4400 1.1303 1.1710
3.4600 1.1369 1.1713
3.4800 1.1435 1.1718
3.5000 1.1502 1.1678
3.5200 1.1569 1.1665
3.5400 1.1636 1.1725
3.5600 1.1703 1.1635
3.5800 1.1770 1.1622
3.6000 1.1836 1.1633
3.6200 1.1902 1.1567
3.6400 1.1968 1.1631
3.6600 1.2035 1.1665
3.6800 1.2102 1.1584
3.7000 1.2169 1.1573
3.7200 1.2236 1.1547
3.7400 1.2303 1.1595
3.7600 1.2370 1.1555
3.7800 1.2436 1.1534
3.8000 1.2502 1.1484
3.8200 1.2568 1.1497
3.8400 1.2635 1.1510
3.8600 1.2702 1.1504
3.8800 1.2769 1.1456
3.9000 1.2836 1.1473
3.9200 1.2902 1.1462
3.9400 1.2969 1.1398
3.9600 1.3036 1.1483
3.9800 1.3103 1.1431
4.0000 1.3169 1.1349
4.0200 1.3235 1.1492
4.0400 1.3302 1.1344
4.0600 1.3369 1.1351
4.0800 1.3436 1.1429
4.1000 1.3503 1.1303
4.1200 1.3570 1.1309
4.1400 1.3636 1.1366
4.1600 1.3703 1.1305
4.1800 1.3769 1.1265
4.2000 1.3835 1.1365
4.2200 1.3902 1.1251
4.2400 1.3970 1.1276
4.2600 1.4037 1.1318
4.2800 1.4103 1.1204
4.3000 1.4170 1.1216
4.3200 1.4237 1.1297
4.3400 1.4303 1.1132
4.3600 1.4369 1.1213
4.3800 1.4435 1.1225
4.4000 1.4502 1.1209
4.4200 1.4569 1.1142
4.4400 1.4636 1.1241
4.4600 1.4702 1.1141
4.4800 1.4769 1.1118
4.5000 1.4836 1.1154
4.5200 1.4903 1.1102
4.5400 1.4969 1.1100
4.5600 1.5035 1.1149
4.5800 1.5102 1.1072
4.6000 1.5169 1.1063
4.6200 1.5236 1.1191
4.6400 1.5303 1.1060
4.6600 1.5370 1.0978
4.6800 1.5436 1.1131
4.7000 1.5503 1.0979
4.7200 1.5569 1.0987
4.7400 1.5635 1.1122
4.7600 1.5702 1.0930
4.7800 1.5770 1.0955
4.8000 1.5837 1.1021
4.8200 1.5903 1.0940
4.8400 1.5970 1.0966
4.8600 1.6037 1.1042
4.8800 1.6103 1.0820
4.9000 1.6169 1.0904
4.9200 1.6235 1.0963
4.9400 1.6302 1.0830
4.9600 1.6369 1.0888
4.9800 1.6436 1.0970
5.0000 1.6503 1.0824
5.0200 1.6570 1.0880
5.0400 1.6637 1.0929
5.0600 1.6703 1.0839
5.0800 1.6769 1.0814
5.1000 1.6835 1.0895
5.1200 1.6902 1.0763
5.1400 1.6969 1.0738
5.1600 1.7036 1.0846
5.1800 1.7103 1.0747
5.2000 1.7170 1.0677
5.2200 1.7236 1.0829
5.2400 1.7303 1.0686
5.2600 1.7369 1.0684
5.2800 1.7435 1.0832
5.3000 1.7502 1.0686
5.3200 1.7569 1.0632
5.3400 1.7636 1.0741
5.3600 1.7703 1.0665
5.3800 1.7769 1.0603
5.4000 1.7836 1.0748
5.4200 1.7903 1.0632
5.4400 1.7969 1.0639
5.4600 1.8035 1.0707
5.4800 1.8102 1.0601
5.5000 1.8169 1.0591
5.5200 1.8236 1.0701
5.5400 1.8303 1.0528
5.5600 1.8370 1.0557
5.5800 1.8437 1.0683
5.6000 1.8503 1.0537
5.6200 1.8569 1.0532
