Raw Data
Time Displacement Force
(s) (mm) (N)
0.0000 0.0000 0.4402
0.0200 -0.0001 0.4341
0.0400 -0.0019 0.4141
0.0600 -0.0092 0.3823
0.0800 -0.0209 0.3399
0.1000 -0.0334 0.2810
0.1200 -0.0461 0.2184
0.1400 -0.0594 0.1433
0.1600 -0.0734 0.0674
0.1800 -0.0876 0.0172
0.2000 -0.1015 0.0279
0.2200 -0.1151 0.0014
0.2400 -0.1285 -0.0493
0.2600 -0.1418 -0.1099
0.2800 -0.1552 -0.1680
0.3000 -0.1686 -0.2181
0.3200 -0.1819 -0.2716
0.3400 -0.1953 -0.3116
0.3600 -0.2086 -0.3582
0.3800 -0.2220 -0.4061
0.4000 -0.2353 -0.4536
0.4200 -0.2486 -0.4928
0.4400 -0.2619 -0.5332
0.4600 -0.2752 -0.5527
0.4800 -0.2885 -0.5605
0.5000 -0.3018 -0.5608
0.5200 -0.3151 -0.5579
0.5400 -0.3285 -0.5550
0.5600 -0.3419 -0.5552
0.5800 -0.3552 -0.5534
0.6000 -0.3686 -0.5526
0.6200 -0.3820 -0.5525
0.6400 -0.3953 -0.5520
0.6600 -0.4087 -0.5499
0.6800 -0.4219 -0.5527
0.7000 -0.4352 -0.5489
0.7200 -0.4486 -0.5478
0.7400 -0.4620 -0.5468
0.7600 -0.4753 -0.5471
0.7800 -0.4886 -0.5427
0.8000 -0.5019 -0.5467
0.8200 -0.5153 -0.5444
0.8400 -0.5286 -0.5419
0.8600 -0.5419 -0.5440
0.8800 -0.5552 -0.5414
0.9000 -0.5685 -0.5395
0.9200 -0.5819 -0.5427
0.9400 -0.5952 -0.5393
0.9600 -0.6085 -0.5379
0.9800 -0.6218 -0.5412
1.0000 -0.6352 -0.5365
1.0200 -0.6485 -0.5363
1.0400 -0.6618 -0.5347
1.0600 -0.6752 -0.5347
1.0800 -0.6886 -0.5309
1.1000 -0.7019 -0.5331
1.1200 -0.7152 -0.5310
1.1400 -0.7285 -0.5310
1.1600 -0.7419 -0.5313
1.1800 -0.7552 -0.5284
1.2000 -0.7686 -0.5273
1.2200 -0.7818 -0.5283
1.2400 -0.7952 -0.5274
1.2600 -0.8085 -0.5276
1.2800 -0.8219 -0.5287
1.3000 -0.8352 -0.5284
1.3200 -0.8485 -0.5232
1.3400 -0.8619 -0.5240
1.3600 -0.8753 -0.5224
1.3800 -0.8886 -0.5211
1.4000 -0.9019 -0.5227
1.4200 -0.9152 -0.5208
1.4400 -0.9286 -0.5203
1.4600 -0.9419 -0.5210
1.4800 -0.9552 -0.5186
1.5000 -0.9686 -0.5177
1.5200 -0.9819 -0.5170
1.5400 -0.9952 -0.5150
1.5600 -1.0085 -0.5121
1.5800 -1.0218 -0.5132
1.6000 -1.0351 -0.5132
1.6200 -1.0485 -0.5112
1.6400 -1.0619 -0.5105
1.6600 -1.0752 -0.5095
1.6800 -1.0886 -0.5090
1.7000 -1.1019 -0.5098
1.7200 -1.1153 -0.5084
1.7400 -1.1286 -0.5067
1.7600 -1.1419 -0.5073
1.7800 -1.1553 -0.5056
1.8000 -1.1686 -0.5039
1.8200 -1.1820 -0.5035
1.8400 -1.1953 -0.5019
1.8600 -1.2086 -0.4998
1.8800 -1.2219 -0.5000
1.9000 -1.2352 -0.4997
1.9200 -1.2485 -0.4982
1.9400 -1.2618 -0.5012
1.9600 -1.2751 -0.4990
1.9800 -1.2885 -0.4976
2.0000 -1.3019 -0.4963
2.0200 -1.3152 -0.4986
2.0400 -1.3285 -0.4941
2.0600 -1.3419 -0.4956
2.0800 -1.3553 -0.4950
2.1000 -1.3687 -0.4948
2.1200 -1.3820 -0.4938
2.1400 -1.3953 -0.4947
2.1600 -1.4086 -0.4891
2.1800 -1.4220 -0.4923
2.2000 -1.4353 -0.4917
2.2200 -1.4486 -0.4902
2.2400 -1.4619 -0.4913
2.2600 -1.4752 -0.4892
2.2800 -1.4885 -0.4854
2.3000 -1.5018 -0.4873
2.3200 -1.5151 -0.4858
2.3400 -1.5285 -0.4827
2.3600 -1.5419 -0.4831
2.3800 -1.5552 -0.4825
2.4000 -1.5685 -0.4801
2.4200 -1.5819 -0.4818
2.4400 -1.5953 -0.4813
2.4600 -1.6086 -0.4761
2.4800 -1.6219 -0.4789
2.5000 -1.6352 -0.4786
2.5200 -1.6485 -0.4774
2.5400 -1.6619 -0.4772
2.5600 -1.6752 -0.4756
2.5800 -1.6885 -0.4723
2.6000 -1.7019 -0.4733
2.6200 -1.7152 -0.4720
2.6400 -1.7286 -0.4708
2.6600 -1.7419 -0.4706
2.6800 -1.7552 -0.4736
2.7000 -1.7686 -0.4686
2.7200 -1.7819 -0.4725
2.7400 -1.7953 -0.4701
2.7600 -1.8086 -0.4705
2.7800 -1.8219 -0.4685
2.8000 -1.8353 -0.4699
2.8200 -1.8486 -0.4644
2.8400 -1.8619 -0.4686
2.8600 -1.8752 -0.4649
2.8800 -1.8885 -0.4639
2.9000 -1.9019 -0.4633
2.9200 -1.9152 -0.4643
2.9400 -1.9286 -0.4619
2.9600 -1.9419 -0.4640
2.9800 -1.9553 -0.4625
3.0000 -1.9686 -0.4588
3.0200 -1.9819 -0.4594
3.0400 -1.9952 -0.4611
3.0600 -2.0086 -0.4583
3.0800 -2.0219 -0.4596
3.1000 -2.0352 -0.4603
3.1200 -2.0485 -0.4577
3.1400 -2.0619 -0.4590
3.1600 -2.0753 -0.4565
3.1800 -2.0886 -0.4539
3.2000 -2.1020 -0.4532
3.2200 -2.1153 -0.4530
3.2400 -2.1286 -0.4504
3.2600 -2.1420 -0.4548
3.2800 -2.1553 -0.4526
3.3000 -2.1686 -0.4492
3.3200 -2.1819 -0.4492
3.3400 -2.1952 -0.4497
3.3600 -2.2086 -0.4458
3.3800 -2.2219 -0.4478
3.4000 -2.2352 -0.4470
3.4200 -2.2485 -0.4467
3.4400 -2.2619 -0.4454
3.4600 -2.2752 -0.4453
3.4800 -2.2885 -0.4432
3.5000 -2.3019 -0.4444
3.5200 -2.3152 -0.4429
3.5400 -2.3286 -0.4407
3.5600 -2.3419 -0.4415
3.5800 -2.3552 -0.4415
3.6000 -2.3686 -0.4388
3.6200 -2.3819 -0.4402
3.6400 -2.3953 -0.4387
3.6600 -2.4086 -0.4373
3.6800 -2.4219 -0.4368
3.7000 -2.4352 -0.4370
3.7200 -2.4486 -0.4337
3.7400 -2.4619 -0.4346
3.7600 -2.4752 -0.4363
3.7800 -2.4885 -0.4338
3.8000 -2.5019 -0.4348
3.8200 -2.5152 -0.4328
3.8400 -2.5285 -0.4300
3.8600 -2.5419 -0.4292
3.8800 -2.5552 -0.4322
3.9000 -2.5686 -0.4279
3.9200 -2.5819 -0.4298
3.9400 -2.5952 -0.4286
3.9600 -2.6086 -0.4284
3.9800 -2.6219 -0.4290
4.0000 -2.6353 -0.4298
4.0200 -2.6486 -0.4258
4.0400 -2.6619 -0.4258
4.0600 -2.6752 -0.4248
4.0800 -2.6886 -0.4220
4.1000 -2.7019 -0.4222
4.1200 -2.7152 -0.4224
4.1400 -2.7285 -0.4210
4.1600 -2.7419 -0.4198
4.1800 -2.7552 -0.4208
4.2000 -2.7686 -0.4186
4.2200 -2.7819 -0.4181
4.2400 -2.7953 -0.4167
4.2600 -2.8086 -0.4169
4.2800 -2.8220 -0.4161
4.3000 -2.8353 -0.4190
4.3200 -2.8486 -0.4160
4.3400 -2.8619 -0.4184
4.3600 -2.8752 -0.4149
4.3800 -2.8886 -0.4155
4.4000 -2.9019 -0.4134
4.4200 -2.9152 -0.4162
4.4400 -2.9286 -0.4116
4.4600 -2.9419 -0.4132
4.4800 -2.9552 -0.4114
4.5000 -2.9685 -0.4120
4.5200 -2.9819 -0.4113
4.5400 -2.9953 -0.4122
4.5600 -3.0086 -0.4081
4.5800 -3.0219 -0.4089
4.6000 -3.0353 -0.4110
4.6200 -3.0486 -0.4082
4.6400 -3.0620 -0.4081
4.6600 -3.0752 -0.4083
4.6800 -3.0886 -0.4059
4.7000 -3.1019 -0.4058
4.7200 -3.1153 -0.4058
4.7400 -3.1286 -0.4034
4.7600 -3.1419 -0.4033
4.7800 -3.1552 -0.4044
4.8000 -3.1686 -0.4020
4.8200 -3.1819 -0.4010
4.8400 -3.1952 -0.4016
4.8600 -3.2085 -0.4001
4.8800 -3.2219 -0.4006
4.9000 -3.2352 -0.4003
4.9200 -3.2485 -0.3992
4.9400 -3.2618 -0.3982
4.9600 -3.2752 -0.3970
4.9800 -3.2886 -0.3958
