Raw Data
Time Displacement Force
(s) (mm) (N)
0.0000 0.0000 -0.0002
0.0200 -0.0001 -0.0036
0.0400 -0.0019 -0.0192
0.0600 -0.0091 -0.0184
0.0800 -0.0210 -0.0070
0.1000 -0.0336 -0.0065
0.1200 -0.0462 -0.0067
0.1400 -0.0595 -0.0076
0.1600 -0.0734 -0.0072
0.1800 -0.0875 -0.0064
0.2000 -0.1014 -0.0067
0.2200 -0.1150 -0.0073
0.2400 -0.1284 -0.0092
0.2600 -0.1418 -0.0079
0.2800 -0.1552 -0.0090
0.3000 -0.1685 -0.0100
0.3200 -0.1818 -0.0096
0.3400 -0.1952 -0.0100
0.3600 -0.2085 -0.0095
0.3800 -0.2219 -0.0100
0.4000 -0.2352 -0.0120
0.4200 -0.2485 -0.0108
0.4400 -0.2618 -0.0100
0.4600 -0.2751 -0.0097
0.4800 -0.2884 -0.0114
0.5000 -0.3017 -0.0115
0.5200 -0.3150 -0.0134
0.5400 -0.3284 -0.0130
0.5600 -0.3418 -0.0110
0.5800 -0.3551 -0.0110
0.6000 -0.3685 -0.0132
0.6200 -0.3819 -0.0122
0.6400 -0.3953 -0.0130
0.6600 -0.4086 -0.0116
0.6800 -0.4218 -0.0145
0.7000 -0.4352 -0.0117
0.7200 -0.4485 -0.0129
0.7400 -0.4619 -0.0143
0.7600 -0.4752 -0.0143
0.7800 -0.4885 -0.0135
0.8000 -0.5018 -0.0145
0.8200 -0.5152 -0.0132
0.8400 -0.5285 -0.0129
0.8600 -0.5418 -0.0110
0.8800 -0.5551 -0.0113
0.9000 -0.5684 -0.0128
0.9200 -0.5818 -0.0120
0.9400 -0.5951 -0.0138
0.9600 -0.6084 -0.0133
0.9800 -0.6217 -0.0145
1.0000 -0.6351 -0.0128
1.0200 -0.6484 -0.0140
1.0400 -0.6617 -0.0150
1.0600 -0.6751 -0.0133
1.0800 -0.6885 -0.0128
1.1000 -0.7018 -0.0128
1.1200 -0.7151 -0.0123
1.1400 -0.7284 -0.0138
1.1600 -0.7418 -0.0131
1.1800 -0.7551 -0.0142
1.2000 -0.7685 -0.0146
1.2200 -0.7817 -0.0116
1.2400 -0.7951 -0.0149
1.2600 -0.8084 -0.0162
1.2800 -0.8218 -0.0168
1.3000 -0.8351 -0.0143
1.3200 -0.8484 -0.0161
1.3400 -0.8618 -0.0156
1.3600 -0.8752 -0.0161
1.3800 -0.8885 -0.0150
1.4000 -0.9018 -0.0152
1.4200 -0.9151 -0.0132
1.4400 -0.9285 -0.0145
1.4600 -0.9418 -0.0146
1.4800 -0.9551 -0.0154
1.5000 -0.9685 -0.0132
1.5200 -0.9818 -0.0152
1.5400 -0.9951 -0.0147
1.5600 -1.0084 -0.0148
1.5800 -1.0217 -0.0160
1.6000 -1.0351 -0.0165
1.6200 -1.0484 -0.0162
1.6400 -1.0618 -0.0174
1.6600 -1.0751 -0.0157
1.6800 -1.0884 -0.0166
1.7000 -1.1018 -0.0169
1.7200 -1.1152 -0.0162
1.7400 -1.1285 -0.0172
1.7600 -1.1418 -0.0144
1.7800 -1.1552 -0.0156
1.8000 -1.1685 -0.0176
1.8200 -1.1819 -0.0192
1.8400 -1.1952 -0.0169
1.8600 -1.2085 -0.0180
1.8800 -1.2218 -0.0161
1.9000 -1.2351 -0.0160
1.9200 -1.2484 -0.0170
1.9400 -1.2617 -0.0204
1.9600 -1.2750 -0.0187
1.9800 -1.2884 -0.0182
2.0000 -1.3018 -0.0159
2.0200 -1.3151 -0.0180
2.0400 -1.3284 -0.0176
2.0600 -1.3418 -0.0213
2.0800 -1.3552 -0.0169
2.1000 -1.3686 -0.0182
2.1200 -1.3819 -0.0197
2.1400 -1.3952 -0.0196
2.1600 -1.4085 -0.0182
2.1800 -1.4218 -0.0182
2.2000 -1.4352 -0.0160
2.2200 -1.4485 -0.0183
2.2400 -1.4618 -0.0195
2.2600 -1.4751 -0.0184
2.2800 -1.4884 -0.0184
2.3000 -1.5017 -0.0196
2.3200 -1.5150 -0.0175
2.3400 -1.5284 -0.0177
2.3600 -1.5418 -0.0186
2.3800 -1.5551 -0.0188
2.4000 -1.5684 -0.0195
2.4200 -1.5818 -0.0195
2.4400 -1.5952 -0.0186
2.4600 -1.6086 -0.0162
2.4800 -1.6218 -0.0194
2.5000 -1.6351 -0.0181
2.5200 -1.6484 -0.0184
2.5400 -1.6618 -0.0187
2.5600 -1.6751 -0.0196
2.5800 -1.6884 -0.0174
2.6000 -1.7018 -0.0185
2.6200 -1.7151 -0.0178
2.6400 -1.7285 -0.0189
2.6600 -1.7418 -0.0192
2.6800 -1.7551 -0.0171
2.7000 -1.7685 -0.0169
2.7200 -1.7818 -0.0169
2.7400 -1.7952 -0.0172
2.7600 -1.8085 -0.0175
2.7800 -1.8218 -0.0172
2.8000 -1.8352 -0.0156
2.8200 -1.8485 -0.0170
2.8400 -1.8618 -0.0171
2.8600 -1.8751 -0.0178
2.8800 -1.8884 -0.0158
2.9000 -1.9018 -0.0180
2.9200 -1.9151 -0.0171
2.9400 -1.9285 -0.0164
2.9600 -1.9418 -0.0173
2.9800 -1.9551 -0.0172
3.0000 -1.9685 -0.0154
3.0200 -1.9818 -0.0177
3.0400 -1.9951 -0.0168
3.0600 -2.0084 -0.0163
3.0800 -2.0218 -0.0174
3.1000 -2.0351 -0.0169
3.1200 -2.0484 -0.0167
3.1400 -2.0618 -0.0172
3.1600 -2.0752 -0.0145
3.1800 -2.0885 -0.0147
3.2000 -2.1019 -0.0170
3.2200 -2.1152 -0.0158
3.2400 -2.1285 -0.0171
3.2600 -2.1419 -0.0190
3.2800 -2.1552 -0.0180
3.3000 -2.1685 -0.0191
3.3200 -2.1818 -0.0196
3.3400 -2.1952 -0.0165
3.3600 -2.2085 -0.0169
3.3800 -2.2218 -0.0188
3.4000 -2.2351 -0.0181
3.4200 -2.2484 -0.0153
3.4400 -2.2618 -0.0184
3.4600 -2.2751 -0.0156
3.4800 -2.2884 -0.0173
3.5000 -2.3018 -0.0162
3.5200 -2.3151 -0.0165
3.5400 -2.3285 -0.0162
3.5600 -2.3418 -0.0190
3.5800 -2.3551 -0.0151
3.6000 -2.3685 -0.0181
3.6200 -2.3818 -0.0165
3.6400 -2.3952 -0.0167
3.6600 -2.4085 -0.0157
3.6800 -2.4218 -0.0175
3.7000 -2.4351 -0.0173
3.7200 -2.4485 -0.0166
3.7400 -2.4618 -0.0186
3.7600 -2.4751 -0.0180
3.7800 -2.4884 -0.0161
3.8000 -2.5018 -0.0160
3.8200 -2.5151 -0.0152
3.8400 -2.5284 -0.0162
3.8600 -2.5418 -0.0174
3.8800 -2.5551 -0.0165
3.9000 -2.5685 -0.0165
3.9200 -2.5818 -0.0172
3.9400 -2.5951 -0.0169
3.9600 -2.6085 -0.0165
3.9800 -2.6218 -0.0179
4.0000 -2.6352 -0.0174
4.0200 -2.6485 -0.0166
4.0400 -2.6618 -0.0174
4.0600 -2.6752 -0.0178
4.0800 -2.6885 -0.0192
4.1000 -2.7018 -0.0177
4.1200 -2.7151 -0.0172
4.1400 -2.7284 -0.0167
4.1600 -2.7418 -0.0182
4.1800 -2.7551 -0.0192
4.2000 -2.7685 -0.0184
4.2200 -2.7818 -0.0189
4.2400 -2.7952 -0.0169
4.2600 -2.8086 -0.0183
4.2800 -2.8219 -0.0195
4.3000 -2.8351 -0.0189
4.3200 -2.8485 -0.0164
4.3400 -2.8618 -0.0183
4.3600 -2.8751 -0.0152
4.3800 -2.8884 -0.0164
4.4000 -2.9018 -0.0172
4.4200 -2.9151 -0.0170
4.4400 -2.9285 -0.0168
4.4600 -2.9418 -0.0202
4.4800 -2.9551 -0.0193
4.5000 -2.9684 -0.0173
4.5200 -2.9818 -0.0174
4.5400 -2.9952 -0.0170
4.5600 -3.0085 -0.0173
4.5800 -3.0218 -0.0183
4.6000 -3.0352 -0.0164
4.6200 -3.0485 -0.0154
4.6400 -3.0619 -0.0185
4.6600 -3.0751 -0.0183
4.6800 -3.0885 -0.0193
4.7000 -3.1018 -0.0189
4.7200 -3.1152 -0.0190
4.7400 -3.1285 -0.0189
4.7600 -3.1418 -0.0187
4.7800 -3.1551 -0.0181
4.8000 -3.1685 -0.0179
4.8200 -3.1818 -0.0211
4.8400 -3.1951 -0.0181
4.8600 -3.2084 -0.0177
4.8800 -3.2218 -0.0186
4.9000 -3.2351 -0.0169
4.9200 -3.2484 -0.0174
4.9400 -3.2617 -0.0185
4.9600 -3.2751 -0.0183
