Raw Data
Time Displacement Force
(s) (mm) (N)
0.0000 0.0000 0.3511
0.0200 0.0001 0.3525
0.0400 0.0008 0.4008
0.0600 0.0040 0.4240
0.0800 0.0095 0.4123
0.1000 0.0153 0.4357
0.1200 0.0212 0.4818
0.1400 0.0278 0.5108
0.1600 0.0351 0.5462
0.1800 0.0425 0.5836
0.2000 0.0497 0.6219
0.2200 0.0565 0.6645
0.2400 0.0633 0.6992
0.2600 0.0699 0.7240
0.2800 0.0766 0.7387
0.3000 0.0833 0.7290
0.3200 0.0900 0.7219
0.3400 0.0967 0.7335
0.3600 0.1034 0.7402
0.3800 0.1100 0.7313
0.4000 0.1167 0.7364
0.4200 0.1234 0.7311
0.4400 0.1301 0.7326
0.4600 0.1368 0.7403
0.4800 0.1434 0.7363
0.5000 0.1501 0.7371
0.5200 0.1568 0.7420
0.5400 0.1634 0.7380
0.5600 0.1700 0.7402
0.5800 0.1766 0.7507
0.6000 0.1833 0.7435
0.6200 0.1901 0.7399
0.6400 0.1968 0.7492
0.6600 0.2034 0.7496
0.6800 0.2101 0.7556
0.7000 0.2168 0.7441
0.7200 0.2234 0.7463
0.7400 0.2300 0.7583
0.7600 0.2367 0.7480
0.7800 0.2433 0.7534
0.8000 0.2500 0.7594
0.8200 0.2567 0.7532
0.8400 0.2634 0.7547
0.8600 0.2701 0.7613
0.8800 0.2768 0.7580
0.9000 0.2834 0.7545
0.9200 0.2900 0.7585
0.9400 0.2966 0.7652
0.9600 0.3033 0.7646
0.9800 0.3100 0.7637
1.0000 0.3167 0.7598
1.0200 0.3234 0.7712
1.0400 0.3301 0.7611
1.0600 0.3367 0.7593
1.0800 0.3434 0.7671
1.1000 0.3500 0.7690
1.1200 0.3566 0.7650
1.1400 0.3633 0.7675
1.1600 0.3701 0.7670
1.1800 0.3768 0.7637
1.2000 0.3835 0.7623
1.2200 0.3901 0.7742
1.2400 0.3968 0.7690
1.2600 0.4035 0.7621
1.2800 0.4101 0.7683
1.3000 0.4167 0.7662
1.3200 0.4234 0.7627
1.3400 0.4301 0.7743
1.3600 0.4368 0.7613
1.3800 0.4434 0.7606
1.4000 0.4501 0.7777
1.4200 0.4568 0.7647
1.4400 0.4634 0.7621
1.4600 0.4700 0.7726
1.4800 0.4766 0.7602
1.5000 0.4833 0.7643
1.5200 0.4900 0.7724
1.5400 0.4967 0.7619
1.5600 0.5034 0.7583
1.5800 0.5101 0.7620
1.6000 0.5167 0.7612
1.6200 0.5234 0.7620
1.6400 0.5300 0.7657
1.6600 0.5366 0.7541
1.6800 0.5433 0.7567
1.7000 0.5500 0.7643
1.7200 0.5567 0.7540
1.7400 0.5634 0.7490
1.7600 0.5701 0.7632
1.7800 0.5768 0.7551
1.8000 0.5834 0.7479
1.8200 0.5901 0.7578
1.8400 0.5967 0.7522
1.8600 0.6034 0.7463
1.8800 0.6101 0.7537
1.9000 0.6167 0.7421
1.9200 0.6234 0.7455
1.9400 0.6301 0.7563
1.9600 0.6368 0.7405
1.9800 0.6435 0.7362
2.0000 0.6500 0.7526
2.0200 0.6566 0.7440
2.0400 0.6633 0.7415
2.0600 0.6701 0.7442
2.0800 0.6768 0.7389
2.1000 0.6835 0.7429
2.1200 0.6901 0.7438
2.1400 0.6968 0.7351
2.1600 0.7034 0.7390
2.1800 0.7100 0.7480
2.2000 0.7166 0.7403
2.2200 0.7233 0.7364
2.2400 0.7300 0.7403
2.2600 0.7367 0.7441
2.2800 0.7434 0.7312
2.3000 0.7501 0.7358
2.3200 0.7567 0.7408
2.3400 0.7634 0.7393
2.3600 0.7700 0.7322
2.3800 0.7767 0.7415
2.4000 0.7833 0.7373
2.4200 0.7900 0.7326
2.4400 0.7967 0.7413
2.4600 0.8034 0.7345
2.4800 0.8101 0.7291
2.5000 0.8168 0.7422
2.5200 0.8235 0.7265
2.5400 0.8301 0.7271
2.5600 0.8367 0.7444
2.5800 0.8433 0.7328
2.6000 0.8500 0.7285
2.6200 0.8568 0.7436
2.6400 0.8635 0.7263
2.6600 0.8702 0.7321
2.6800 0.8768 0.7416
2.7000 0.8834 0.7225
2.7200 0.8900 0.7311
2.7400 0.8967 0.7382
2.7600 0.9033 0.7267
2.7800 0.9101 0.7331
2.8000 0.9168 0.7365
2.8200 0.9234 0.7237
2.8400 0.9301 0.7306
2.8600 0.9368 0.7338
2.8800 0.9435 0.7232
2.9000 0.9501 0.7323
2.9200 0.9567 0.7335
2.9400 0.9633 0.7232
2.9600 0.9700 0.7338
2.9800 0.9767 0.7303
3.0000 0.9834 0.7161
3.0200 0.9901 0.7316
3.0400 0.9968 0.7313
3.0600 1.0034 0.7169
3.0800 1.0100 0.7329
3.1000 1.0166 0.7250
3.1200 1.0233 0.7187
3.1400 1.0300 0.7321
3.1600 1.0367 0.7275
3.1800 1.0434 0.7189
3.2000 1.0501 0.7246
3.2200 1.0568 0.7206
3.2400 1.0634 0.7220
3.2600 1.0700 0.7293
3.2800 1.0767 0.7237
3.3000 1.0833 0.7184
3.3200 1.0901 0.7253
3.3400 1.0968 0.7187
3.3600 1.1034 0.7223
3.3800 1.1101 0.7241
3.4000 1.1168 0.7204
3.4200 1.1235 0.7143
3.4400 1.1301 0.7162
3.4600 1.1367 0.7216
3.4800 1.1433 0.7196
3.5000 1.1500 0.7228
3.5200 1.1568 0.7202
3.5400 1.1635 0.7134
3.5600 1.1701 0.7128
3.5800 1.1768 0.7234
3.6000 1.1834 0.7131
3.6200 1.1900 0.7148
3.6400 1.1967 0.7193
3.6600 1.2033 0.7103
3.6800 1.2100 0.7186
3.7000 1.2167 0.7188
3.7200 1.2234 0.7085
3.7400 1.2301 0.7161
3.7600 1.2368 0.7204
3.7800 1.2434 0.7109
3.8000 1.2501 0.7090
3.8200 1.2567 0.7265
3.8400 1.2633 0.7125
3.8600 1.2700 0.7082
3.8800 1.2767 0.7127
3.9000 1.2834 0.7127
3.9200 1.2901 0.7167
3.9400 1.2967 0.7141
3.9600 1.3034 0.7095
3.9800 1.3101 0.7134
4.0000 1.3167 0.7168
4.0200 1.3233 0.7156
4.0400 1.3300 0.7154
4.0600 1.3367 0.7183
4.0800 1.3434 0.7161
4.1000 1.3501 0.7113
4.1200 1.3568 0.7112
4.1400 1.3635 0.7201
4.1600 1.3701 0.7158
4.1800 1.3767 0.7111
4.2000 1.3833 0.7178
4.2200 1.3900 0.7113
4.2400 1.3968 0.7121
4.2600 1.4035 0.7209
4.2800 1.4101 0.7126
4.3000 1.4168 0.7063
4.3200 1.4235 0.7154
4.3400 1.4301 0.7145
4.3600 1.4367 0.7172
4.3800 1.4433 0.7134
4.4000 1.4500 0.7103
4.4200 1.4567 0.7098
4.4400 1.4634 0.7153
4.4600 1.4701 0.7101
4.4800 1.4767 0.7132
4.5000 1.4834 0.7119
4.5200 1.4901 0.7088
4.5400 1.4967 0.7118
4.5600 1.5033 0.7118
4.5800 1.5100 0.7091
4.6000 1.5167 0.7056
4.6200 1.5234 0.7144
4.6400 1.5301 0.7074
4.6600 1.5368 0.7018
4.6800 1.5435 0.7138
4.7000 1.5501 0.7077
4.7200 1.5567 0.7011
4.7400 1.5633 0.7062
4.7600 1.5700 0.7142
4.7800 1.5768 0.7094
4.8000 1.5835 0.6980
4.8200 1.5901 0.7049
4.8400 1.5968 0.7107
4.8600 1.6035 0.7041
4.8800 1.6101 0.6921
4.9000 1.6167 0.7067
4.9200 1.6233 0.7100
4.9400 1.6300 0.6984
4.9600 1.6367 0.7006
4.9800 1.6434 0.7030
5.0000 1.6501 0.7068
5.0200 1.6568 0.6971
5.0400 1.6635 0.6975
5.0600 1.6701 0.6975
5.0800 1.6767 0.6929
5.1000 1.6833 0.7044
5.1200 1.6900 0.7017
5.1400 1.6967 0.6973
5.1600 1.7034 0.6930
5.1800 1.7101 0.6972
5.2000 1.7168 0.7026
5.2200 1.7235 0.7002
5.2400 1.7301 0.6929
5.2600 1.7366 0.6912
5.2800 1.7433 0.7046
5.3000 1.7500 0.6991
5.3200 1.7567 0.6844
5.3400 1.7634 0.7057
5.3600 1.7701 0.6909
5.3800 1.7767 0.6904
5.4000 1.7834 0.7005
5.4200 1.7901 0.6850
5.4400 1.7967 0.6896
5.4600 1.8034 0.7088
5.4800 1.8100 0.6818
5.5000 1.8167 0.6811
5.5200 1.8234 0.7112
5.5400 1.8301 0.6840
5.5600 1.8368 0.6812
5.5800 1.8435 0.7113
5.6000 1.8501 0.6779
5.6200 1.8567 0.6841
