Raw Data
Time Displacement Force
(s) (mm) (N)
0.0000 0.0000 0.0090
0.0200 0.0000 0.0026
0.0400 0.0008 0.0317
0.0600 0.0040 0.0474
0.0800 0.0095 -0.0021
0.1000 0.0152 -0.0104
0.1200 0.0211 0.0290
0.1400 0.0277 0.0089
0.1600 0.0349 -0.0047
0.1800 0.0424 0.0076
0.2000 0.0497 -0.0050
0.2200 0.0567 -0.0074
0.2400 0.0633 0.0158
0.2600 0.0700 -0.0034
0.2800 0.0767 -0.0008
0.3000 0.0834 0.0177
0.3200 0.0900 -0.0072
0.3400 0.0967 0.0000
0.3600 0.1033 0.0150
0.3800 0.1100 -0.0068
0.4000 0.1167 -0.0010
0.4200 0.1234 0.0162
0.4400 0.1301 -0.0104
0.4600 0.1368 0.0004
0.4800 0.1434 0.0154
0.5000 0.1500 -0.0068
0.5200 0.1566 0.0084
0.5400 0.1633 0.0185
0.5600 0.1700 -0.0122
0.5800 0.1767 0.0108
0.6000 0.1834 0.0122
0.6200 0.1900 -0.0053
0.6400 0.1967 0.0124
0.6600 0.2034 0.0089
0.6800 0.2100 -0.0079
0.7000 0.2167 0.0150
0.7200 0.2233 0.0122
0.7400 0.2300 -0.0004
0.7600 0.2367 0.0154
0.7800 0.2434 0.0092
0.8000 0.2501 0.0009
0.8200 0.2568 0.0156
0.8400 0.2634 0.0080
0.8600 0.2701 0.0052
0.8800 0.2767 0.0182
0.9000 0.2833 0.0091
0.9200 0.2900 0.0111
0.9400 0.2967 0.0137
0.9600 0.3034 0.0116
0.9800 0.3101 0.0115
1.0000 0.3168 0.0201
1.0200 0.3235 0.0091
1.0400 0.3301 0.0156
1.0600 0.3367 0.0192
1.0800 0.3433 0.0139
1.1000 0.3500 0.0150
1.1200 0.3568 0.0255
1.1400 0.3634 0.0143
1.1600 0.3701 0.0170
1.1800 0.3767 0.0199
1.2000 0.3834 0.0171
1.2200 0.3900 0.0178
1.2400 0.3966 0.0248
1.2600 0.4033 0.0189
1.2800 0.4100 0.0183
1.3000 0.4167 0.0248
1.3200 0.4234 0.0207
1.3400 0.4300 0.0226
1.3600 0.4367 0.0269
1.3800 0.4434 0.0240
1.4000 0.4500 0.0177
1.4200 0.4567 0.0369
1.4400 0.4633 0.0278
1.4600 0.4700 0.0233
1.4800 0.4767 0.0351
1.5000 0.4834 0.0292
1.5200 0.4901 0.0267
1.5400 0.4968 0.0405
1.5600 0.5034 0.0273
1.5800 0.5101 0.0379
1.6000 0.5167 0.0397
1.6200 0.5233 0.0316
1.6400 0.5301 0.0388
1.6600 0.5368 0.0439
1.6800 0.5434 0.0345
1.7000 0.5501 0.0428
1.7200 0.5567 0.0403
1.7400 0.5634 0.0393
1.7600 0.5700 0.0466
1.7800 0.5767 0.0419
1.8000 0.5833 0.0463
1.8200 0.5900 0.0500
1.8400 0.5967 0.0410
1.8600 0.6034 0.0463
1.8800 0.6100 0.0538
1.9000 0.6167 0.0467
1.9200 0.6234 0.0531
1.9400 0.6300 0.0517
1.9600 0.6366 0.0489
1.9800 0.6433 0.0567
2.0000 0.6500 0.0579
2.0200 0.6567 0.0478
2.0400 0.6634 0.0556
2.0600 0.6701 0.0589
2.0800 0.6768 0.0554
2.1000 0.6834 0.0553
2.1200 0.6900 0.0633
2.1400 0.6967 0.0566
2.1600 0.7033 0.0594
2.1800 0.7100 0.0643
2.2000 0.7167 0.0611
2.2200 0.7234 0.0614
2.2400 0.7301 0.0663
2.2600 0.7368 0.0532
2.2800 0.7435 0.0654
2.3000 0.7501 0.0726
2.3200 0.7567 0.0591
2.3400 0.7634 0.0655
2.3600 0.7700 0.0782
2.3800 0.7767 0.0654
2.4000 0.7834 0.0651
2.4200 0.7901 0.0828
2.4400 0.7968 0.0661
2.4600 0.8035 0.0705
2.4800 0.8101 0.0833
2.5000 0.8167 0.0759
2.5200 0.8233 0.0748
2.5400 0.8300 0.0856
2.5600 0.8367 0.0755
2.5800 0.8434 0.0785
2.6000 0.8501 0.0895
2.6200 0.8568 0.0816
2.6400 0.8634 0.0755
2.6600 0.8700 0.0911
2.6800 0.8766 0.0841
2.7000 0.8833 0.0871
2.7200 0.8900 0.0925
2.7400 0.8967 0.0891
2.7600 0.9034 0.0878
2.7800 0.9100 0.0967
2.8000 0.9167 0.0932
2.8200 0.9234 0.0885
2.8400 0.9300 0.1050
2.8600 0.9367 0.0965
2.8800 0.9433 0.0936
2.9000 0.9500 0.1076
2.9200 0.9568 0.1019
2.9400 0.9635 0.1002
2.9600 0.9701 0.1058
2.9800 0.9768 0.1028
3.0000 0.9835 0.1064
3.0200 0.9901 0.1111
3.0400 0.9967 0.1087
3.0600 1.0033 0.1092
3.0800 1.0100 0.1205
3.1000 1.0167 0.1046
3.1200 1.0234 0.1103
3.1400 1.0301 0.1264
3.1600 1.0368 0.1157
3.1800 1.0435 0.1096
3.2000 1.0501 0.1248
3.2200 1.0567 0.1207
3.2400 1.0633 0.1189
3.2600 1.0700 0.1303
3.2800 1.0767 0.1197
3.3000 1.0834 0.1209
3.3200 1.0901 0.1377
3.3400 1.0968 0.1227
3.3600 1.1035 0.1262
3.3800 1.1101 0.1415
3.4000 1.1167 0.1278
3.4200 1.1233 0.1331
3.4400 1.1300 0.1433
3.4600 1.1367 0.1337
3.4800 1.1434 0.1314
3.5000 1.1501 0.1471
3.5200 1.1567 0.1364
3.5400 1.1634 0.1367
3.5600 1.1701 0.1472
3.5800 1.1767 0.1430
3.6000 1.1833 0.1419
3.6200 1.1900 0.1528
3.6400 1.1967 0.1454
3.6600 1.2034 0.1464
3.6800 1.2101 0.1533
3.7000 1.2168 0.1526
3.7200 1.2235 0.1453
3.7400 1.2301 0.1606
3.7600 1.2367 0.1538
3.7800 1.2433 0.1529
3.8000 1.2500 0.1591
3.8200 1.2568 0.1570
3.8400 1.2635 0.1543
3.8600 1.2701 0.1666
3.8800 1.2768 0.1619
3.9000 1.2834 0.1559
3.9200 1.2901 0.1735
3.9400 1.2967 0.1638
3.9600 1.3033 0.1597
3.9800 1.3100 0.1723
4.0000 1.3167 0.1680
4.0200 1.3234 0.1641
4.0400 1.3301 0.1784
4.0600 1.3367 0.1716
4.0800 1.3434 0.1706
4.1000 1.3501 0.1797
4.1200 1.3567 0.1755
4.1400 1.3633 0.1691
4.1600 1.3699 0.1860
4.1800 1.3767 0.1779
4.2000 1.3834 0.1729
4.2200 1.3901 0.1868
4.2400 1.3967 0.1840
4.2600 1.4034 0.1763
4.2800 1.4101 0.1906
4.3000 1.4167 0.1838
4.3200 1.4233 0.1831
4.3400 1.4300 0.1980
4.3600 1.4367 0.1853
4.3800 1.4434 0.1861
4.4000 1.4501 0.2008
4.4200 1.4568 0.1917
4.4400 1.4635 0.1897
4.4600 1.4701 0.2013
4.4800 1.4767 0.1982
4.5000 1.4833 0.1923
4.5200 1.4900 0.2031
4.5400 1.4967 0.2001
4.5600 1.5034 0.1964
4.5800 1.5101 0.2082
4.6000 1.5168 0.2024
4.6200 1.5235 0.2002
4.6400 1.5301 0.2061
4.6600 1.5367 0.2083
4.6800 1.5433 0.2050
4.7000 1.5500 0.2098
4.7200 1.5567 0.2127
4.7400 1.5634 0.2106
4.7600 1.5701 0.2088
4.7800 1.5768 0.2167
4.8000 1.5834 0.2059
4.8200 1.5901 0.2178
4.8400 1.5967 0.2224
4.8600 1.6033 0.2086
4.8800 1.6100 0.2228
4.9000 1.6167 0.2224
4.9200 1.6234 0.2151
4.9400 1.6300 0.2224
4.9600 1.6367 0.2246
4.9800 1.6434 0.2184
5.0000 1.6500 0.2273
5.0200 1.6567 0.2270
5.0400 1.6633 0.2255
5.0600 1.6700 0.2320
5.0800 1.6767 0.2298
5.1000 1.6834 0.2217
5.1200 1.6901 0.2372
5.1400 1.6968 0.2367
5.1600 1.7035 0.2255
5.1800 1.7102 0.2381
5.2000 1.7167 0.2360
5.2200 1.7233 0.2308
5.2400 1.7300 0.2508
5.2600 1.7367 0.2369
5.2800 1.7435 0.2298
5.3000 1.7501 0.2475
5.3200 1.7568 0.2429
5.3400 1.7635 0.2357
5.3600 1.7701 0.2517
5.3800 1.7767 0.2434
5.4000 1.7833 0.2417
5.4200 1.7900 0.2536
5.4400 1.7967 0.2473
5.4600 1.8034 0.2487
5.4800 1.8100 0.2518
5.5000 1.8167 0.2465
5.5200 1.8234 0.2548
5.5400 1.8301 0.2582
5.5600 1.8367 0.2507
5.5800 1.8433 0.2565
5.6000 1.8499 0.2572
