Raw Data
Time Displacement Force
(s) (mm) (N)
0.0000 0.0000 0.0993
0.0200 0.0001 0.1227
0.0400 0.0022 0.1860
0.0600 0.0101 0.1743
0.0800 0.0221 0.0954
0.1000 0.0346 0.1048
0.1200 0.0473 0.1314
0.1400 0.0607 0.1040
0.1600 0.0747 0.1151
0.1800 0.0889 0.1102
0.2000 0.1028 0.0882
0.2200 0.1164 0.1143
0.2400 0.1297 0.1106
0.2600 0.1430 0.0965
0.2800 0.1564 0.1251
0.3000 0.1697 0.1059
0.3200 0.1831 0.0939
0.3400 0.1965 0.1279
0.3600 0.2098 0.1002
0.3800 0.2231 0.1018
0.4000 0.2365 0.1221
0.4200 0.2498 0.0944
0.4400 0.2631 0.1021
0.4600 0.2764 0.1160
0.4800 0.2898 0.0931
0.5000 0.3031 0.0996
0.5200 0.3164 0.1123
0.5400 0.3297 0.0849
0.5600 0.3431 0.1004
0.5800 0.3564 0.1086
0.6000 0.3698 0.0805
0.6200 0.3831 0.1003
0.6400 0.3965 0.1005
0.6600 0.4099 0.0763
0.6800 0.4232 0.0983
0.7000 0.4365 0.0972
0.7200 0.4498 0.0765
0.7400 0.4632 0.0929
0.7600 0.4765 0.0938
0.7800 0.4899 0.0751
0.8000 0.5032 0.0950
0.8200 0.5165 0.0866
0.8400 0.5298 0.0729
0.8600 0.5432 0.0851
0.8800 0.5564 0.0818
0.9000 0.5697 0.0704
0.9200 0.5831 0.0808
0.9400 0.5964 0.0778
0.9600 0.6098 0.0712
0.9800 0.6231 0.0720
1.0000 0.6364 0.0813
1.0200 0.6498 0.0729
1.0400 0.6632 0.0679
1.0600 0.6765 0.0784
1.0800 0.6898 0.0685
1.1000 0.7032 0.0734
1.1200 0.7165 0.0814
1.1400 0.7298 0.0665
1.1600 0.7431 0.0713
1.1800 0.7564 0.0791
1.2000 0.7698 0.0633
1.2200 0.7832 0.0642
1.2400 0.7965 0.0839
1.2600 0.8098 0.0632
1.2800 0.8231 0.0677
1.3000 0.8365 0.0792
1.3200 0.8498 0.0551
1.3400 0.8631 0.0718
1.3600 0.8764 0.0717
1.3800 0.8898 0.0529
1.4000 0.9032 0.0692
1.4200 0.9165 0.0650
1.4400 0.9298 0.0477
1.4600 0.9432 0.0676
1.4800 0.9565 0.0592
1.5000 0.9699 0.0478
1.5200 0.9832 0.0657
1.5400 0.9965 0.0531
1.5600 1.0098 0.0484
1.5800 1.0231 0.0588
1.6000 1.0364 0.0455
1.6200 1.0497 0.0519
1.6400 1.0631 0.0490
1.6600 1.0764 0.0442
1.6800 1.0898 0.0461
1.7000 1.1031 0.0456
1.7200 1.1165 0.0448
1.7400 1.1299 0.0454
1.7600 1.1432 0.0429
1.7800 1.1566 0.0427
1.8000 1.1699 0.0459
1.8200 1.1832 0.0407
1.8400 1.1965 0.0452
1.8600 1.2099 0.0436
1.8800 1.2232 0.0352
1.9000 1.2365 0.0450
1.9200 1.2498 0.0400
1.9400 1.2632 0.0314
1.9600 1.2765 0.0432
1.9800 1.2898 0.0384
2.0000 1.3031 0.0307
2.0200 1.3164 0.0413
2.0400 1.3298 0.0346
2.0600 1.3431 0.0252
2.0800 1.3565 0.0355
2.1000 1.3698 0.0335
2.1200 1.3832 0.0238
2.1400 1.3966 0.0395
2.1600 1.4099 0.0340
2.1800 1.4232 0.0230
2.2000 1.4365 0.0421
2.2200 1.4498 0.0275
2.2400 1.4631 0.0208
2.2600 1.4764 0.0377
2.2800 1.4897 0.0245
2.3000 1.5031 0.0168
2.3200 1.5164 0.0382
2.3400 1.5298 0.0194
2.3600 1.5431 0.0196
2.3800 1.5565 0.0322
2.4000 1.5699 0.0133
2.4200 1.5832 0.0173
2.4400 1.5965 0.0280
2.4600 1.6098 0.0177
2.4800 1.6232 0.0185
2.5000 1.6365 0.0214
2.5200 1.6498 0.0170
2.5400 1.6631 0.0176
2.5600 1.6765 0.0234
2.5800 1.6898 0.0133
2.6000 1.7032 0.0123
2.6200 1.7165 0.0221
2.6400 1.7298 0.0151
2.6600 1.7432 0.0079
2.6800 1.7565 0.0197
2.7000 1.7698 0.0177
2.7200 1.7831 0.0042
2.7400 1.7964 0.0172
2.7600 1.8098 0.0107
2.7800 1.8231 0.0038
2.8000 1.8364 0.0199
2.8200 1.8498 0.0033
2.8400 1.8632 -0.0036
2.8600 1.8765 0.0146
2.8800 1.8898 0.0024
2.9000 1.9032 -0.0006
2.9200 1.9165 0.0131
2.9400 1.9299 -0.0027
2.9600 1.9432 -0.0013
2.9800 1.9565 0.0102
3.0000 1.9698 -0.0020
3.0200 1.9832 -0.0040
3.0400 1.9965 0.0002
3.0600 2.0098 -0.0014
3.0800 2.0231 -0.0031
3.1000 2.0364 0.0003
3.1200 2.0498 -0.0054
3.1400 2.0631 -0.0038
3.1600 2.0764 -0.0012
3.1800 2.0898 -0.0049
3.2000 2.1032 -0.0082
3.2200 2.1165 0.0019
3.2400 2.1299 -0.0100
3.2600 2.1432 -0.0110
3.2800 2.1566 0.0009
3.3000 2.1699 -0.0095
3.3200 2.1832 -0.0121
3.3400 2.1965 0.0017
3.3600 2.2098 -0.0113
3.3800 2.2231 -0.0139
3.4000 2.2365 -0.0017
3.4200 2.2498 -0.0131
3.4400 2.2631 -0.0121
3.4600 2.2764 -0.0077
3.4800 2.2898 -0.0170
3.5000 2.3031 -0.0090
3.5200 2.3165 -0.0079
3.5400 2.3298 -0.0252
3.5600 2.3432 -0.0122
3.5800 2.3565 -0.0157
3.6000 2.3699 -0.0213
3.6200 2.3832 -0.0133
3.6400 2.3965 -0.0150
3.6600 2.4099 -0.0227
3.6800 2.4232 -0.0113
3.7000 2.4365 -0.0197
3.7200 2.4498 -0.0218
3.7400 2.4632 -0.0124
3.7600 2.4765 -0.0215
3.7800 2.4898 -0.0280
3.8000 2.5031 -0.0145
3.8200 2.5164 -0.0216
3.8400 2.5298 -0.0243
3.8600 2.5431 -0.0154
3.8800 2.5564 -0.0258
3.9000 2.5698 -0.0203
3.9200 2.5832 -0.0195
3.9400 2.5966 -0.0300
3.9600 2.6099 -0.0223
3.9800 2.6232 -0.0221
4.0000 2.6365 -0.0327
4.0200 2.6499 -0.0272
4.0400 2.6632 -0.0224
4.0600 2.6765 -0.0331
4.0800 2.6898 -0.0228
4.1000 2.7031 -0.0282
4.1200 2.7165 -0.0358
4.1400 2.7298 -0.0285
4.1600 2.7431 -0.0241
4.1800 2.7564 -0.0326
4.2000 2.7698 -0.0317
4.2200 2.7831 -0.0303
4.2400 2.7964 -0.0319
4.2600 2.8098 -0.0316
4.2800 2.8232 -0.0349
4.3000 2.8365 -0.0378
4.3200 2.8499 -0.0422
4.3400 2.8632 -0.0286
4.3600 2.8765 -0.0403
4.3800 2.8899 -0.0372
4.4000 2.9032 -0.0312
4.4200 2.9165 -0.0475
4.4400 2.9298 -0.0389
4.4600 2.9431 -0.0324
4.4800 2.9565 -0.0469
4.5000 2.9698 -0.0399
4.5200 2.9831 -0.0341
4.5400 2.9964 -0.0518
4.5600 3.0098 -0.0432
4.5800 3.0231 -0.0347
4.6000 3.0365 -0.0530
4.6200 3.0498 -0.0408
4.6400 3.0632 -0.0384
4.6600 3.0765 -0.0553
4.6800 3.0898 -0.0448
4.7000 3.1031 -0.0357
4.7200 3.1165 -0.0583
4.7400 3.1299 -0.0450
4.7600 3.1432 -0.0397
4.7800 3.1565 -0.0636
4.8000 3.1699 -0.0402
4.8200 3.1832 -0.0448
4.8400 3.1965 -0.0624
4.8600 3.2098 -0.0437
4.8800 3.2231 -0.0496
4.9000 3.2364 -0.0603
4.9200 3.2497 -0.0440
4.9400 3.2631 -0.0518
4.9600 3.2764 -0.0633
4.9800 3.2898 -0.0461
5.0000 3.3032 -0.0546
5.0200 3.3166 -0.0661
5.0400 3.3299 -0.0475
5.0600 3.3432 -0.0610
5.0800 3.3566 -0.0634
5.1000 3.3699 -0.0543
5.1200 3.3832 -0.0639
5.1400 3.3965 -0.0646
5.1600 3.4098 -0.0542
5.1800 3.4231 -0.0621
5.2000 3.4365 -0.0682
5.2200 3.4498 -0.0590
5.2400 3.4631 -0.0643
5.2600 3.4764 -0.0671
5.2800 3.4898 -0.0595
5.3000 3.5031 -0.0644
5.3200 3.5164 -0.0683
5.3400 3.5298 -0.0649
5.3600 3.5432 -0.0632
5.3800 3.5565 -0.0668
5.4000 3.5699 -0.0675
5.4200 3.5832 -0.0625
5.4400 3.5965 -0.0680
5.4600 3.6099 -0.0715
