Raw Data
Time Displacement Force
(s) (mm) (N)
0.0000 0.0000 0.4291
0.0200 0.0001 0.4487
0.0400 0.0022 0.5185
0.0600 0.0101 0.5085
0.0800 0.0221 0.4359
0.1000 0.0346 0.4433
0.1200 0.0473 0.4670
0.1400 0.0607 0.4365
0.1600 0.0748 0.4457
0.1800 0.0889 0.4433
0.2000 0.1028 0.4315
0.2200 0.1164 0.4460
0.2400 0.1297 0.4447
0.2600 0.1430 0.4446
0.2800 0.1564 0.4535
0.3000 0.1698 0.4457
0.3200 0.1831 0.4409
0.3400 0.1965 0.4579
0.3600 0.2098 0.4422
0.3800 0.2231 0.4429
0.4000 0.2365 0.4518
0.4200 0.2498 0.4415
0.4400 0.2631 0.4465
0.4600 0.2764 0.4514
0.4800 0.2898 0.4440
0.5000 0.3031 0.4475
0.5200 0.3165 0.4490
0.5400 0.3298 0.4411
0.5600 0.3431 0.4479
0.5800 0.3565 0.4500
0.6000 0.3698 0.4405
0.6200 0.3831 0.4439
0.6400 0.3965 0.4502
0.6600 0.4099 0.4373
0.6800 0.4232 0.4449
0.7000 0.4365 0.4474
0.7200 0.4498 0.4364
0.7400 0.4632 0.4392
0.7600 0.4765 0.4495
0.7800 0.4899 0.4350
0.8000 0.5032 0.4351
0.8200 0.5165 0.4414
0.8400 0.5298 0.4326
0.8600 0.5432 0.4313
0.8800 0.5564 0.4414
0.9000 0.5697 0.4331
0.9200 0.5831 0.4314
0.9400 0.5964 0.4332
0.9600 0.6098 0.4307
0.9800 0.6231 0.4316
1.0000 0.6364 0.4343
1.0200 0.6498 0.4270
1.0400 0.6632 0.4261
1.0600 0.6765 0.4281
1.0800 0.6898 0.4260
1.1000 0.7032 0.4267
1.1200 0.7165 0.4268
1.1400 0.7298 0.4191
1.1600 0.7431 0.4305
1.1800 0.7565 0.4262
1.2000 0.7698 0.4172
1.2200 0.7832 0.4289
1.2400 0.7965 0.4224
1.2600 0.8098 0.4192
1.2800 0.8231 0.4279
1.3000 0.8365 0.4214
1.3200 0.8498 0.4162
1.3400 0.8631 0.4247
1.3600 0.8765 0.4157
1.3800 0.8898 0.4205
1.4000 0.9032 0.4227
1.4200 0.9165 0.4130
1.4400 0.9298 0.4237
1.4600 0.9432 0.4183
1.4800 0.9565 0.4119
1.5000 0.9699 0.4240
1.5200 0.9832 0.4147
1.5400 0.9965 0.4132
1.5600 1.0098 0.4208
1.5800 1.0231 0.4118
1.6000 1.0364 0.4133
1.6200 1.0497 0.4195
1.6400 1.0631 0.4050
1.6600 1.0764 0.4113
1.6800 1.0898 0.4152
1.7000 1.1031 0.4051
1.7200 1.1165 0.4112
1.7400 1.1299 0.4117
1.7600 1.1432 0.4033
1.7800 1.1566 0.4143
1.8000 1.1699 0.4126
1.8200 1.1832 0.4049
1.8400 1.1965 0.4167
1.8600 1.2099 0.4097
1.8800 1.2232 0.4042
1.9000 1.2365 0.4143
1.9200 1.2498 0.4106
1.9400 1.2632 0.4037
1.9600 1.2765 0.4126
1.9800 1.2898 0.4119
2.0000 1.3031 0.3999
2.0200 1.3164 0.4112
2.0400 1.3298 0.4068
2.0600 1.3431 0.4007
2.0800 1.3565 0.4055
2.1000 1.3699 0.4049
2.1200 1.3832 0.3977
2.1400 1.3966 0.4036
2.1600 1.4099 0.4043
2.1800 1.4232 0.3943
2.2000 1.4365 0.4006
2.2200 1.4499 0.4021
2.2400 1.4631 0.3907
2.2600 1.4764 0.3956
2.2800 1.4898 0.4005
2.3000 1.5031 0.3863
2.3200 1.5164 0.3968
2.3400 1.5298 0.4002
2.3600 1.5431 0.3883
2.3800 1.5565 0.3943
2.4000 1.5699 0.3959
2.4200 1.5832 0.3861
2.4400 1.5965 0.3943
2.4600 1.6098 0.3972
2.4800 1.6232 0.3864
2.5000 1.6365 0.3919
2.5200 1.6498 0.3952
2.5400 1.6631 0.3841
2.5600 1.6765 0.3937
2.5800 1.6899 0.3922
2.6000 1.7032 0.3852
2.6200 1.7165 0.3883
2.6400 1.7298 0.3917
2.6600 1.7432 0.3850
2.6800 1.7565 0.3805
2.7000 1.7698 0.3941
2.7200 1.7831 0.3800
2.7400 1.7965 0.3762
2.7600 1.8098 0.3910
2.7800 1.8231 0.3773
2.8000 1.8364 0.3738
2.8200 1.8498 0.3922
2.8400 1.8632 0.3746
2.8600 1.8765 0.3737
2.8800 1.8898 0.3942
2.9000 1.9032 0.3702
2.9200 1.9165 0.3725
2.9400 1.9299 0.3916
2.9600 1.9432 0.3658
2.9800 1.9565 0.3810
3.0000 1.9698 0.3870
3.0200 1.9832 0.3640
3.0400 1.9965 0.3747
3.0600 2.0098 0.3900
3.0800 2.0231 0.3639
3.1000 2.0364 0.3769
3.1200 2.0498 0.3826
3.1400 2.0631 0.3574
3.1600 2.0765 0.3753
3.1800 2.0898 0.3772
3.2000 2.1032 0.3638
3.2200 2.1166 0.3795
3.2400 2.1299 0.3699
3.2600 2.1432 0.3664
3.2800 2.1565 0.3751
3.3000 2.1699 0.3715
3.3200 2.1832 0.3646
3.3400 2.1965 0.3727
3.3600 2.2098 0.3686
3.3800 2.2232 0.3627
3.4000 2.2365 0.3665
3.4200 2.2498 0.3643
3.4400 2.2631 0.3649
3.4600 2.2765 0.3661
3.4800 2.2898 0.3625
3.5000 2.3032 0.3653
3.5200 2.3165 0.3593
3.5400 2.3298 0.3684
3.5600 2.3432 0.3605
3.5800 2.3565 0.3565
3.6000 2.3699 0.3669
3.6200 2.3832 0.3527
3.6400 2.3966 0.3551
3.6600 2.4099 0.3637
3.6800 2.4232 0.3530
3.7000 2.4365 0.3504
3.7200 2.4498 0.3622
3.7400 2.4632 0.3490
3.7600 2.4765 0.3501
3.7800 2.4898 0.3616
3.8000 2.5031 0.3492
3.8200 2.5164 0.3527
3.8400 2.5298 0.3520
3.8600 2.5431 0.3474
3.8800 2.5564 0.3554
3.9000 2.5698 0.3516
3.9200 2.5832 0.3462
3.9400 2.5966 0.3538
3.9600 2.6099 0.3495
3.9800 2.6232 0.3405
4.0000 2.6365 0.3536
4.0200 2.6499 0.3479
4.0400 2.6632 0.3398
4.0600 2.6765 0.3494
4.0800 2.6898 0.3486
4.1000 2.7032 0.3418
4.1200 2.7165 0.3475
4.1400 2.7298 0.3448
4.1600 2.7431 0.3436
4.1800 2.7565 0.3453
4.2000 2.7698 0.3450
4.2200 2.7831 0.3438
4.2400 2.7964 0.3458
4.2600 2.8098 0.3424
4.2800 2.8232 0.3435
4.3000 2.8365 0.3385
4.3200 2.8499 0.3422
4.3400 2.8632 0.3432
4.3600 2.8765 0.3309
4.3800 2.8899 0.3471
4.4000 2.9032 0.3402
4.4200 2.9165 0.3348
4.4400 2.9298 0.3466
4.4600 2.9431 0.3349
4.4800 2.9565 0.3329
4.5000 2.9698 0.3435
4.5200 2.9831 0.3362
4.5400 2.9965 0.3338
4.5600 3.0098 0.3408
4.5800 3.0231 0.3301
4.6000 3.0365 0.3356
4.6200 3.0498 0.3395
4.6400 3.0631 0.3330
4.6600 3.0765 0.3338
4.6800 3.0898 0.3353
4.7000 3.1031 0.3273
4.7200 3.1165 0.3285
4.7400 3.1299 0.3334
4.7600 3.1432 0.3301
4.7800 3.1565 0.3282
4.8000 3.1699 0.3300
4.8200 3.1832 0.3265
4.8400 3.1965 0.3237
4.8600 3.2098 0.3254
4.8800 3.2231 0.3244
4.9000 3.2364 0.3241
4.9200 3.2497 0.3230
4.9400 3.2631 0.3254
4.9600 3.2764 0.3195
4.9800 3.2898 0.3238
5.0000 3.3032 0.3244
5.0200 3.3166 0.3155
5.0400 3.3299 0.3194
5.0600 3.3432 0.3254
5.0800 3.3566 0.3175
5.1000 3.3699 0.3165
5.1200 3.3832 0.3258
5.1400 3.3965 0.3145
5.1600 3.4098 0.3144
5.1800 3.4231 0.3280
5.2000 3.4365 0.3132
5.2200 3.4498 0.3162
5.2400 3.4631 0.3210
5.2600 3.4764 0.3128
5.2800 3.4898 0.3209
5.3000 3.5031 0.3166
5.3200 3.5164 0.3084
5.3400 3.5298 0.3157
5.3600 3.5432 0.3115
5.3800 3.5565 0.3017
5.4000 3.5699 0.3205
5.4200 3.5832 0.3100
5.4400 3.5965 0.3011
5.4600 3.6099 0.3157
5.4800 3.6232 0.3040
5.5000 3.6365 0.3019
5.5200 3.6498 0.3155
5.5400 3.6631 0.3009
5.5600 3.6765 0.2997
5.5800 3.6898 0.3128
5.6000 3.7031 0.2989
5.6200 3.7164 0.3016
