Raw Data
Time Displacement Force
(s) (mm) (N)
0.0000 0.0001 0.7835
0.0200 0.0002 0.7892
0.0400 0.0010 0.8152
0.0600 0.0043 0.8289
0.0800 0.0098 0.7872
0.1000 0.0156 0.7858
0.1200 0.0215 0.8161
0.1400 0.0283 0.7998
0.1600 0.0356 0.7984
0.1800 0.0431 0.8000
0.2000 0.0502 0.7942
0.2200 0.0570 0.8023
0.2400 0.0637 0.8065
0.2600 0.0704 0.8050
0.2800 0.0770 0.8089
0.3000 0.0837 0.8170
0.3200 0.0905 0.8076
0.3400 0.0972 0.8139
0.3600 0.1039 0.8219
0.3800 0.1105 0.8203
0.4000 0.1171 0.8221
0.4200 0.1238 0.8203
0.4400 0.1305 0.8265
0.4600 0.1372 0.8253
0.4800 0.1439 0.8284
0.5000 0.1506 0.8348
0.5200 0.1573 0.8328
0.5400 0.1639 0.8278
0.5600 0.1705 0.8416
0.5800 0.1771 0.8400
0.6000 0.1838 0.8366
0.6200 0.1905 0.8472
0.6400 0.1972 0.8400
0.6600 0.2039 0.8414
0.6800 0.2106 0.8610
0.7000 0.2172 0.8446
0.7200 0.2239 0.8487
0.7400 0.2305 0.8616
0.7600 0.2371 0.8538
0.7800 0.2438 0.8607
0.8000 0.2505 0.8627
0.8200 0.2572 0.8581
0.8400 0.2639 0.8683
0.8600 0.2705 0.8658
0.8800 0.2772 0.8579
0.9000 0.2839 0.8715
0.9200 0.2905 0.8716
0.9400 0.2971 0.8641
0.9600 0.3037 0.8751
0.9800 0.3105 0.8741
1.0000 0.3172 0.8732
1.0200 0.3239 0.8802
1.0400 0.3305 0.8751
1.0600 0.3372 0.8756
1.0800 0.3438 0.8819
1.1000 0.3504 0.8814
1.1200 0.3571 0.8759
1.1400 0.3638 0.8879
1.1600 0.3705 0.8807
1.1800 0.3772 0.8772
1.2000 0.3839 0.8878
1.2200 0.3906 0.8844
1.2400 0.3973 0.8802
1.2600 0.4039 0.8846
1.2800 0.4106 0.8835
1.3000 0.4172 0.8841
1.3200 0.4239 0.8843
1.3400 0.4306 0.8822
1.3600 0.4372 0.8789
1.3800 0.4439 0.8904
1.4000 0.4506 0.8895
1.4200 0.4573 0.8806
1.4400 0.4639 0.8833
1.4600 0.4705 0.8853
1.4800 0.4771 0.8867
1.5000 0.4837 0.8847
1.5200 0.4904 0.8848
1.5400 0.4971 0.8853
1.5600 0.5038 0.8782
1.5800 0.5105 0.8865
1.6000 0.5172 0.8900
1.6200 0.5238 0.8820
1.6400 0.5304 0.8854
1.6600 0.5371 0.8907
1.6800 0.5438 0.8821
1.7000 0.5505 0.8805
1.7200 0.5572 0.8874
1.7400 0.5639 0.8798
1.7600 0.5706 0.8841
1.7800 0.5772 0.8830
1.8000 0.5839 0.8838
1.8200 0.5905 0.8842
1.8400 0.5972 0.8833
1.8600 0.6038 0.8828
1.8800 0.6105 0.8858
1.9000 0.6172 0.8786
1.9200 0.6239 0.8841
1.9400 0.6306 0.8895
1.9600 0.6373 0.8865
1.9800 0.6439 0.8827
2.0000 0.6505 0.8864
2.0200 0.6571 0.8884
2.0400 0.6638 0.8853
2.0600 0.6705 0.8886
2.0800 0.6773 0.8838
2.1000 0.6839 0.8897
2.1200 0.6906 0.8884
2.1400 0.6972 0.8834
2.1600 0.7039 0.8916
2.1800 0.7105 0.8910
2.2000 0.7171 0.8869
2.2200 0.7238 0.8867
2.2400 0.7305 0.8907
2.2600 0.7372 0.8878
2.2800 0.7439 0.8872
2.3000 0.7505 0.8904
2.3200 0.7572 0.8903
2.3400 0.7639 0.8907
2.3600 0.7705 0.8891
2.3800 0.7771 0.8944
2.4000 0.7838 0.8898
2.4200 0.7905 0.8946
2.4400 0.7972 0.8918
2.4600 0.8039 0.8913
2.4800 0.8105 0.8959
2.5000 0.8172 0.8940
2.5200 0.8239 0.8883
2.5400 0.8305 0.8933
2.5600 0.8371 0.8933
2.5800 0.8438 0.8938
2.6000 0.8505 0.8938
2.6200 0.8573 0.8907
2.6400 0.8640 0.8898
2.6600 0.8706 0.8944
2.6800 0.8773 0.8885
2.7000 0.8839 0.8917
2.7200 0.8905 0.8963
2.7400 0.8971 0.8982
2.7600 0.9038 0.8910
2.7800 0.9106 0.8932
2.8000 0.9173 0.8931
2.8200 0.9239 0.8940
2.8400 0.9306 0.8895
2.8600 0.9373 0.8979
2.8800 0.9439 0.8943
2.9000 0.9505 0.8918
2.9200 0.9571 0.8929
2.9400 0.9638 0.8914
2.9600 0.9705 0.8967
2.9800 0.9772 0.8974
3.0000 0.9839 0.8920
3.0200 0.9906 0.8910
3.0400 0.9973 0.8990
3.0600 1.0039 0.8939
3.0800 1.0105 0.8881
3.1000 1.0171 0.9044
3.1200 1.0237 0.8975
3.1400 1.0305 0.8875
3.1600 1.0372 0.9011
3.1800 1.0439 0.8904
3.2000 1.0505 0.8958
3.2200 1.0572 0.9036
3.2400 1.0639 0.8878
3.2600 1.0705 0.8961
3.2800 1.0771 0.9035
3.3000 1.0838 0.8915
3.3200 1.0905 0.8958
3.3400 1.0972 0.9030
3.3600 1.1039 0.8941
3.3800 1.1106 0.8980
3.4000 1.1173 0.9077
3.4200 1.1240 0.8870
3.4400 1.1306 0.9030
3.4600 1.1372 0.9043
3.4800 1.1438 0.8914
3.5000 1.1505 0.9055
3.5200 1.1572 0.9063
3.5400 1.1639 0.8903
3.5600 1.1706 0.8992
3.5800 1.1773 0.9080
3.6000 1.1839 0.8925
3.6200 1.1905 0.9003
3.6400 1.1971 0.9142
3.6600 1.2038 0.8930
3.6800 1.2105 0.9027
3.7000 1.2172 0.9042
3.7200 1.2239 0.8923
3.7400 1.2306 0.9043
3.7600 1.2372 0.9074
3.7800 1.2439 0.8935
3.8000 1.2505 0.9059
3.8200 1.2571 0.9127
3.8400 1.2638 0.8964
3.8600 1.2705 0.9062
3.8800 1.2772 0.9086
3.9000 1.2839 0.9005
3.9200 1.2905 0.9083
3.9400 1.2972 0.9050
3.9600 1.3039 0.9025
3.9800 1.3105 0.9084
4.0000 1.3172 0.9048
4.0200 1.3238 0.9046
4.0400 1.3305 0.9093
4.0600 1.3372 0.9065
4.0800 1.3439 0.9058
4.1000 1.3506 0.9073
4.1200 1.3573 0.9064
4.1400 1.3639 0.9093
4.1600 1.3705 0.9031
4.1800 1.3772 0.9111
4.2000 1.3838 0.9115
4.2200 1.3905 0.9047
4.2400 1.3972 0.9056
4.2600 1.4039 0.9079
4.2800 1.4106 0.9063
4.3000 1.4173 0.9081
4.3200 1.4239 0.9092
4.3400 1.4305 0.9045
4.3600 1.4372 0.9050
4.3800 1.4438 0.9110
4.4000 1.4505 0.9112
4.4200 1.4572 0.9089
4.4400 1.4639 0.9088
4.4600 1.4705 0.9068
4.4800 1.4772 0.9116
4.5000 1.4839 0.9099
4.5200 1.4905 0.9058
4.5400 1.4971 0.9139
4.5600 1.5038 0.9126
4.5800 1.5105 0.9026
4.6000 1.5172 0.9114
4.6200 1.5239 0.9089
4.6400 1.5306 0.9038
4.6600 1.5372 0.9120
4.6800 1.5439 0.9123
4.7000 1.5505 0.9024
4.7200 1.5571 0.9128
4.7400 1.5638 0.9109
4.7600 1.5705 0.9025
4.7800 1.5772 0.9167
4.8000 1.5840 0.9049
4.8200 1.5906 0.9031
4.8400 1.5973 0.9199
4.8600 1.6039 0.9016
4.8800 1.6106 0.9098
4.9000 1.6172 0.9153
4.9200 1.6238 0.9049
4.9400 1.6305 0.9086
4.9600 1.6372 0.9120
4.9800 1.6439 0.9017
5.0000 1.6506 0.9138
5.0200 1.6573 0.9064
5.0400 1.6640 0.8996
5.0600 1.6706 0.9167
5.0800 1.6771 0.9077
5.1000 1.6838 0.9044
5.1200 1.6904 0.9136
5.1400 1.6972 0.9098
5.1600 1.7039 0.9031
5.1800 1.7106 0.9167
5.2000 1.7173 0.9090
5.2200 1.7239 0.9019
5.2400 1.7306 0.9153
5.2600 1.7371 0.9062
5.2800 1.7438 0.9053
5.3000 1.7504 0.9195
5.3200 1.7572 0.9004
5.3400 1.7639 0.9088
5.3600 1.7705 0.9139
5.3800 1.7772 0.9033
5.4000 1.7839 0.9109
5.4200 1.7905 0.9064
5.4400 1.7971 0.8975
5.4600 1.8038 0.9182
5.4800 1.8105 0.9120
5.5000 1.8172 0.9003
5.5200 1.8239 0.9132
5.5400 1.8306 0.9056
5.5600 1.8373 0.9021
5.5800 1.8440 0.9181
5.6000 1.8506 0.9027
5.6200 1.8572 0.9069
