Raw Data
Time Displacement Force
(s) (mm) (N)
0.0000 0.0000 -0.0194
0.0200 0.0001 0.0168
0.0400 0.0021 0.0763
0.0600 0.0098 0.0613
0.0800 0.0217 0.0041
0.1000 0.0342 -0.0081
0.1200 0.0469 0.0072
0.1400 0.0602 0.0188
0.1600 0.0742 0.0000
0.1800 0.0884 -0.0111
0.2000 0.1023 0.0117
0.2200 0.1159 -0.0025
0.2400 0.1293 -0.0104
0.2600 0.1426 0.0214
0.2800 0.1559 0.0092
0.3000 0.1693 -0.0079
0.3200 0.1827 0.0268
0.3400 0.1960 0.0064
0.3600 0.2093 -0.0113
0.3800 0.2227 0.0338
0.4000 0.2360 0.0004
0.4200 0.2493 -0.0078
0.4400 0.2626 0.0404
0.4600 0.2760 -0.0089
0.4800 0.2893 -0.0017
0.5000 0.3027 0.0336
0.5200 0.3160 -0.0102
0.5400 0.3293 0.0064
0.5600 0.3426 0.0260
0.5800 0.3560 -0.0110
0.6000 0.3694 0.0133
0.6200 0.3827 0.0156
0.6400 0.3961 -0.0083
0.6600 0.4094 0.0175
0.6800 0.4228 0.0120
0.7000 0.4361 -0.0116
0.7200 0.4494 0.0172
0.7400 0.4627 0.0053
0.7600 0.4761 -0.0064
0.7800 0.4894 0.0194
0.8000 0.5027 -0.0031
0.8200 0.5160 0.0059
0.8400 0.5293 0.0189
0.8600 0.5427 -0.0069
0.8800 0.5560 0.0052
0.9000 0.5692 0.0218
0.9200 0.5826 -0.0101
0.9400 0.5959 0.0070
0.9600 0.6093 0.0170
0.9800 0.6226 -0.0030
1.0000 0.6360 0.0168
1.0200 0.6493 0.0101
1.0400 0.6627 -0.0076
1.0600 0.6761 0.0202
1.0800 0.6894 0.0071
1.1000 0.7027 -0.0081
1.1200 0.7160 0.0232
1.1400 0.7294 0.0146
1.1600 0.7427 -0.0052
1.1800 0.7560 0.0174
1.2000 0.7693 0.0138
1.2200 0.7827 -0.0042
1.2400 0.7960 0.0197
1.2600 0.8093 0.0123
1.2800 0.8226 0.0026
1.3000 0.8360 0.0162
1.3200 0.8493 0.0112
1.3400 0.8627 -0.0010
1.3600 0.8760 0.0156
1.3800 0.8893 0.0156
1.4000 0.9027 -0.0001
1.4200 0.9160 0.0080
1.4400 0.9293 0.0200
1.4600 0.9427 0.0014
1.4800 0.9561 0.0104
1.5000 0.9694 0.0166
1.5200 0.9827 -0.0007
1.5400 0.9960 0.0115
1.5600 1.0093 0.0180
1.5800 1.0227 -0.0035
1.6000 1.0360 0.0101
1.6200 1.0493 0.0183
1.6400 1.0626 -0.0079
1.6600 1.0760 0.0126
1.6800 1.0893 0.0206
1.7000 1.1027 -0.0057
1.7200 1.1160 0.0128
1.7400 1.1294 0.0195
1.7600 1.1428 -0.0043
1.7800 1.1561 0.0132
1.8000 1.1694 0.0164
1.8200 1.1827 0.0014
1.8400 1.1961 0.0165
1.8600 1.2094 0.0152
1.8800 1.2227 0.0016
1.9000 1.2360 0.0218
1.9200 1.2493 0.0126
1.9400 1.2627 0.0030
1.9600 1.2760 0.0152
1.9800 1.2893 0.0109
2.0000 1.3026 0.0077
2.0200 1.3160 0.0127
2.0400 1.3293 0.0172
2.0600 1.3426 0.0116
2.0800 1.3560 0.0123
2.1000 1.3694 0.0112
2.1200 1.3828 0.0142
2.1400 1.3961 0.0104
2.1600 1.4094 0.0145
2.1800 1.4227 0.0090
2.2000 1.4361 0.0137
2.2200 1.4494 0.0147
2.2400 1.4627 0.0064
2.2600 1.4760 0.0139
2.2800 1.4893 0.0207
2.3000 1.5026 0.0044
2.3200 1.5160 0.0168
2.3400 1.5293 0.0146
2.3600 1.5426 0.0114
2.3800 1.5560 0.0125
2.4000 1.5694 0.0131
2.4200 1.5827 0.0116
2.4400 1.5960 0.0138
2.4600 1.6094 0.0146
2.4800 1.6227 0.0065
2.5000 1.6360 0.0162
2.5200 1.6493 0.0128
2.5400 1.6626 0.0087
2.5600 1.6760 0.0136
2.5800 1.6894 0.0106
2.6000 1.7027 0.0129
2.6200 1.7160 0.0171
2.6400 1.7294 0.0092
2.6600 1.7427 0.0129
2.6800 1.7560 0.0128
2.7000 1.7693 0.0126
2.7200 1.7827 0.0152
2.7400 1.7960 0.0162
2.7600 1.8093 0.0057
2.7800 1.8226 0.0121
2.8000 1.8360 0.0130
2.8200 1.8493 0.0136
2.8400 1.8627 0.0166
2.8600 1.8761 0.0086
2.8800 1.8894 0.0101
2.9000 1.9027 0.0195
2.9200 1.9161 0.0139
2.9400 1.9294 0.0104
2.9600 1.9427 0.0159
2.9800 1.9560 0.0116
3.0000 1.9694 0.0138
3.0200 1.9827 0.0063
3.0400 1.9960 0.0094
3.0600 2.0093 0.0179
3.0800 2.0226 0.0081
3.1000 2.0360 0.0078
3.1200 2.0493 0.0199
3.1400 2.0626 0.0071
3.1600 2.0760 0.0080
3.1800 2.0893 0.0190
3.2000 2.1027 0.0077
3.2200 2.1161 0.0085
3.2400 2.1294 0.0177
3.2600 2.1427 0.0078
3.2800 2.1561 0.0140
3.3000 2.1694 0.0155
3.3200 2.1827 0.0067
3.3400 2.1960 0.0111
3.3600 2.2093 0.0215
3.3800 2.2227 0.0138
3.4000 2.2360 0.0065
3.4200 2.2493 0.0192
3.4400 2.2626 0.0118
3.4600 2.2760 0.0128
3.4800 2.2894 0.0140
3.5000 2.3027 0.0160
3.5200 2.3160 0.0078
3.5400 2.3293 0.0163
3.5600 2.3427 0.0152
3.5800 2.3561 0.0114
3.6000 2.3694 0.0147
3.6200 2.3827 0.0167
3.6400 2.3961 0.0075
3.6600 2.4094 0.0119
3.6800 2.4228 0.0188
3.7000 2.4360 0.0136
3.7200 2.4494 0.0114
3.7400 2.4627 0.0189
3.7600 2.4760 0.0139
3.7800 2.4893 0.0127
3.8000 2.5026 0.0225
3.8200 2.5159 0.0085
3.8400 2.5293 0.0132
3.8600 2.5426 0.0198
3.8800 2.5560 0.0085
3.9000 2.5693 0.0152
3.9200 2.5827 0.0206
3.9400 2.5961 0.0072
3.9600 2.6094 0.0176
3.9800 2.6227 0.0203
4.0000 2.6360 0.0086
4.0200 2.6494 0.0139
4.0400 2.6627 0.0201
4.0600 2.6760 0.0093
4.0800 2.6893 0.0185
4.1000 2.7027 0.0153
4.1200 2.7160 0.0108
4.1400 2.7293 0.0139
4.1600 2.7426 0.0172
4.1800 2.7560 0.0134
4.2000 2.7693 0.0109
4.2200 2.7826 0.0167
4.2400 2.7959 0.0126
4.2600 2.8093 0.0178
4.2800 2.8227 0.0174
4.3000 2.8361 0.0078
4.3200 2.8494 0.0147
4.3400 2.8627 0.0202
4.3600 2.8761 0.0068
4.3800 2.8894 0.0176
4.4000 2.9027 0.0154
4.4200 2.9160 0.0138
4.4400 2.9293 0.0128
4.4600 2.9427 0.0163
4.4800 2.9560 0.0138
4.5000 2.9693 0.0168
4.5200 2.9826 0.0159
4.5400 2.9960 0.0080
4.5600 3.0093 0.0183
4.5800 3.0227 0.0177
4.6000 3.0360 0.0081
4.6200 3.0493 0.0214
4.6400 3.0627 0.0135
4.6600 3.0760 0.0051
4.6800 3.0893 0.0174
4.7000 3.1027 0.0175
4.7200 3.1160 0.0085
4.7400 3.1294 0.0168
4.7600 3.1427 0.0153
4.7800 3.1561 0.0056
4.8000 3.1694 0.0212
4.8200 3.1827 0.0178
4.8400 3.1961 0.0119
4.8600 3.2094 0.0151
4.8800 3.2226 0.0146
4.9000 3.2359 0.0124
4.9200 3.2493 0.0202
4.9400 3.2626 0.0125
4.9600 3.2760 0.0155
4.9800 3.2893 0.0185
5.0000 3.3027 0.0123
5.0200 3.3161 0.0163
5.0400 3.3294 0.0201
5.0600 3.3427 0.0103
5.0800 3.3561 0.0190
5.1000 3.3694 0.0172
5.1200 3.3827 0.0120
5.1400 3.3960 0.0195
5.1600 3.4093 0.0148
5.1800 3.4227 0.0177
5.2000 3.4360 0.0141
5.2200 3.4493 0.0138
5.2400 3.4626 0.0151
5.2600 3.4759 0.0192
5.2800 3.4893 0.0087
5.3000 3.5026 0.0162
5.3200 3.5160 0.0181
5.3400 3.5293 0.0046
5.3600 3.5427 0.0187
5.3800 3.5561 0.0198
5.4000 3.5694 0.0088
5.4200 3.5827 0.0208
5.4400 3.5961 0.0121
5.4600 3.6094 0.0160
5.4800 3.6227 0.0197
5.5000 3.6360 0.0082
5.5200 3.6493 0.0132
5.5400 3.6627 0.0233
5.5600 3.6760 0.0089
5.5800 3.6893 0.0136
