Raw Data
Time Displacement Force
(s) (mm) (N)
0.0000 0.0000 0.3319
0.0200 0.0001 0.3225
0.0400 0.0010 0.3658
0.0600 0.0048 0.3702
0.0800 0.0105 0.3140
0.1000 0.0163 0.3316
0.1200 0.0224 0.3641
0.1400 0.0292 0.3214
0.1600 0.0365 0.3342
0.1800 0.0440 0.3486
0.2000 0.0511 0.3192
0.2200 0.0579 0.3346
0.2400 0.0645 0.3519
0.2600 0.0711 0.3234
0.2800 0.0778 0.3416
0.3000 0.0845 0.3520
0.3200 0.0913 0.3238
0.3400 0.0980 0.3424
0.3600 0.1046 0.3481
0.3800 0.1113 0.3237
0.4000 0.1180 0.3475
0.4200 0.1246 0.3444
0.4400 0.1313 0.3330
0.4600 0.1379 0.3448
0.4800 0.1446 0.3453
0.5000 0.1513 0.3351
0.5200 0.1580 0.3492
0.5400 0.1647 0.3438
0.5600 0.1714 0.3338
0.5800 0.1780 0.3463
0.6000 0.1846 0.3455
0.6200 0.1912 0.3382
0.6400 0.1979 0.3446
0.6600 0.2046 0.3499
0.6800 0.2113 0.3422
0.7000 0.2180 0.3410
0.7200 0.2247 0.3479
0.7400 0.2314 0.3414
0.7600 0.2380 0.3400
0.7800 0.2446 0.3522
0.8000 0.2512 0.3381
0.8200 0.2579 0.3465
0.8400 0.2646 0.3530
0.8600 0.2713 0.3365
0.8800 0.2780 0.3399
0.9000 0.2846 0.3569
0.9200 0.2913 0.3344
0.9400 0.2980 0.3447
0.9600 0.3046 0.3523
0.9800 0.3112 0.3366
1.0000 0.3179 0.3448
1.0200 0.3246 0.3515
1.0400 0.3313 0.3374
1.0600 0.3379 0.3495
1.0800 0.3446 0.3480
1.1000 0.3513 0.3379
1.1200 0.3580 0.3404
1.1400 0.3646 0.3465
1.1600 0.3712 0.3436
1.1800 0.3779 0.3403
1.2000 0.3846 0.3415
1.2200 0.3913 0.3383
1.2400 0.3980 0.3395
1.2600 0.4047 0.3431
1.2800 0.4114 0.3416
1.3000 0.4180 0.3375
1.3200 0.4247 0.3382
1.3400 0.4313 0.3396
1.3600 0.4379 0.3366
1.3800 0.4446 0.3391
1.4000 0.4513 0.3430
1.4200 0.4580 0.3284
1.4400 0.4647 0.3384
1.4600 0.4714 0.3395
1.4800 0.4780 0.3309
1.5000 0.4846 0.3369
1.5200 0.4912 0.3426
1.5400 0.4979 0.3258
1.5600 0.5046 0.3385
1.5800 0.5113 0.3370
1.6000 0.5180 0.3280
1.6200 0.5247 0.3380
1.6400 0.5313 0.3335
1.6600 0.5380 0.3260
1.6800 0.5446 0.3323
1.7000 0.5512 0.3368
1.7200 0.5578 0.3249
1.7400 0.5645 0.3334
1.7600 0.5712 0.3340
1.7800 0.5779 0.3209
1.8000 0.5846 0.3345
1.8200 0.5913 0.3335
1.8400 0.5979 0.3157
1.8600 0.6046 0.3335
1.8800 0.6112 0.3351
1.9000 0.6179 0.3220
1.9200 0.6246 0.3298
1.9400 0.6313 0.3299
1.9600 0.6380 0.3149
1.9800 0.6447 0.3299
2.0000 0.6514 0.3273
2.0200 0.6581 0.3157
2.0400 0.6647 0.3282
2.0600 0.6713 0.3244
2.0800 0.6779 0.3164
2.1000 0.6846 0.3313
2.1200 0.6913 0.3245
2.1400 0.6980 0.3173
2.1600 0.7047 0.3275
2.1800 0.7114 0.3228
2.2000 0.7180 0.3149
2.2200 0.7246 0.3293
2.2400 0.7312 0.3201
2.2600 0.7379 0.3146
2.2800 0.7446 0.3236
2.3000 0.7513 0.3183
2.3200 0.7580 0.3158
2.3400 0.7647 0.3204
2.3600 0.7713 0.3211
2.3800 0.7780 0.3061
2.4000 0.7846 0.3206
2.4200 0.7912 0.3207
2.4400 0.7979 0.3109
2.4600 0.8046 0.3172
2.4800 0.8113 0.3174
2.5000 0.8180 0.3041
2.5200 0.8246 0.3167
2.5400 0.8313 0.3154
2.5600 0.8380 0.3096
2.5800 0.8446 0.3146
2.6000 0.8513 0.3135
2.6200 0.8579 0.3102
2.6400 0.8646 0.3197
2.6600 0.8713 0.3130
2.6800 0.8780 0.3055
2.7000 0.8847 0.3151
2.7200 0.8914 0.3160
2.7400 0.8980 0.3001
2.7600 0.9047 0.3117
2.7800 0.9113 0.3147
2.8000 0.9179 0.3073
2.8200 0.9246 0.3115
2.8400 0.9313 0.3108
2.8600 0.9380 0.3058
2.8800 0.9447 0.3092
2.9000 0.9514 0.3148
2.9200 0.9580 0.3022
2.9400 0.9647 0.3075
2.9600 0.9713 0.3162
2.9800 0.9779 0.3019
3.0000 0.9846 0.3078
3.0200 0.9913 0.3190
3.0400 0.9980 0.2985
3.0600 1.0046 0.3058
3.0800 1.0113 0.3158
3.1000 1.0180 0.3045
3.1200 1.0246 0.2997
3.1400 1.0312 0.3172
3.1600 1.0379 0.3038
3.1800 1.0445 0.3003
3.2000 1.0512 0.3176
3.2200 1.0580 0.3017
3.2400 1.0646 0.2962
3.2600 1.0713 0.3184
3.2800 1.0780 0.3005
3.3000 1.0846 0.2925
3.3200 1.0913 0.3197
3.3400 1.0979 0.3007
3.3600 1.1046 0.2979
3.3800 1.1113 0.3163
3.4000 1.1180 0.2956
3.4200 1.1247 0.2915
3.4400 1.1314 0.3176
3.4600 1.1381 0.2963
3.4800 1.1447 0.2912
3.5000 1.1513 0.3126
3.5200 1.1579 0.2999
3.5400 1.1646 0.2922
3.5600 1.1713 0.3153
3.5800 1.1780 0.2896
3.6000 1.1847 0.2971
3.6200 1.1914 0.3127
3.6400 1.1980 0.2869
3.6600 1.2047 0.2983
3.6800 1.2113 0.3121
3.7000 1.2179 0.2840
3.7200 1.2245 0.2976
3.7400 1.2312 0.3100
3.7600 1.2380 0.2858
3.7800 1.2447 0.2944
3.8000 1.2513 0.3096
3.8200 1.2580 0.2810
3.8400 1.2646 0.2919
3.8600 1.2712 0.3047
3.8800 1.2779 0.2865
3.9000 1.2845 0.2975
3.9200 1.2913 0.3000
3.9400 1.2980 0.2851
3.9600 1.3046 0.2934
3.9800 1.3113 0.3006
4.0000 1.3180 0.2799
4.0200 1.3246 0.2947
4.0400 1.3313 0.2995
4.0600 1.3379 0.2827
4.0800 1.3446 0.2949
4.1000 1.3513 0.2969
4.1200 1.3580 0.2818
4.1400 1.3647 0.2928
4.1600 1.3714 0.2940
4.1800 1.3781 0.2904
4.2000 1.3847 0.2852
4.2200 1.3913 0.2931
4.2400 1.3979 0.2838
4.2600 1.4046 0.2872
4.2800 1.4113 0.2942
4.3000 1.4180 0.2831
4.3200 1.4247 0.2873
4.3400 1.4314 0.2940
4.3600 1.4380 0.2831
4.3800 1.4446 0.2837
4.4000 1.4513 0.2927
4.4200 1.4579 0.2824
4.4400 1.4646 0.2836
4.4600 1.4713 0.2890
4.4800 1.4780 0.2822
4.5000 1.4846 0.2852
4.5200 1.4913 0.2915
4.5400 1.4979 0.2812
4.5600 1.5046 0.2826
4.5800 1.5112 0.2878
4.6000 1.5179 0.2828
4.6200 1.5245 0.2883
4.6400 1.5312 0.2889
4.6600 1.5380 0.2767
4.6800 1.5447 0.2854
4.7000 1.5513 0.2822
4.7200 1.5580 0.2777
4.7400 1.5647 0.2838
4.7600 1.5713 0.2800
4.7800 1.5779 0.2805
4.8000 1.5846 0.2829
4.8200 1.5913 0.2779
4.8400 1.5980 0.2866
4.8600 1.6047 0.2822
4.8800 1.6114 0.2741
4.9000 1.6180 0.2836
4.9200 1.6247 0.2753
4.9400 1.6313 0.2766
4.9600 1.6379 0.2844
4.9800 1.6446 0.2748
5.0000 1.6513 0.2663
5.0200 1.6580 0.2856
5.0400 1.6647 0.2717
5.0600 1.6713 0.2706
5.0800 1.6780 0.2831
5.1000 1.6847 0.2701
5.1200 1.6913 0.2653
5.1400 1.6980 0.2837
5.1600 1.7046 0.2694
5.1800 1.7113 0.2705
5.2000 1.7180 0.2767
5.2200 1.7246 0.2662
5.2400 1.7313 0.2688
5.2600 1.7380 0.2822
5.2800 1.7447 0.2626
5.3000 1.7513 0.2668
5.3200 1.7579 0.2763
5.3400 1.7645 0.2670
5.3600 1.7712 0.2678
5.3800 1.7780 0.2765
5.4000 1.7847 0.2637
5.4200 1.7913 0.2653
5.4400 1.7980 0.2719
5.4600 1.8046 0.2653
5.4800 1.8113 0.2671
5.5000 1.8179 0.2710
5.5200 1.8246 0.2637
5.5400 1.8313 0.2662
5.5600 1.8380 0.2717
5.5800 1.8447 0.2636
5.6000 1.8513 0.2674
5.6200 1.8580 0.2702
