Raw Data
Time Displacement Force
(s) (mm) (N)
0.0000 0.0001 -0.3966
0.0200 0.0001 -0.3793
0.0400 0.0009 -0.3387
0.0600 0.0041 -0.3036
0.0800 0.0095 -0.3309
0.1000 0.0153 -0.3336
0.1200 0.0212 -0.2826
0.1400 0.0279 -0.2695
0.1600 0.0352 -0.2569
0.1800 0.0427 -0.2079
0.2000 0.0498 -0.1751
0.2200 0.0567 -0.1544
0.2400 0.0634 -0.1098
0.2600 0.0700 -0.0725
0.2800 0.0767 -0.0518
0.3000 0.0834 -0.0098
0.3200 0.0901 0.0137
0.3400 0.0969 0.0514
0.3600 0.1035 0.0842
0.3800 0.1102 0.1093
0.4000 0.1168 0.1449
0.4200 0.1235 0.1755
0.4400 0.1302 0.1921
0.4600 0.1369 0.2222
0.4800 0.1436 0.2425
0.5000 0.1503 0.2636
0.5200 0.1570 0.2783
0.5400 0.1636 0.2845
0.5600 0.1702 0.3005
0.5800 0.1768 0.3293
0.6000 0.1835 0.3362
0.6200 0.1902 0.3537
0.6400 0.1969 0.3556
0.6600 0.2036 0.3681
0.6800 0.2103 0.4224
0.7000 0.2169 0.4623
0.7200 0.2236 0.4999
0.7400 0.2302 0.5602
0.7600 0.2368 0.5936
0.7800 0.2435 0.6195
0.8000 0.2502 0.6775
0.8200 0.2569 0.7134
0.8400 0.2635 0.7308
0.8600 0.2702 0.7510
0.8800 0.2769 0.7421
0.9000 0.2835 0.7390
0.9200 0.2901 0.7592
0.9400 0.2967 0.7416
0.9600 0.3034 0.7411
0.9800 0.3101 0.7595
1.0000 0.3168 0.7490
1.0200 0.3235 0.7436
1.0400 0.3302 0.7618
1.0600 0.3369 0.7490
1.0800 0.3435 0.7459
1.1000 0.3501 0.7660
1.1200 0.3568 0.7531
1.1400 0.3635 0.7480
1.1600 0.3702 0.7637
1.1800 0.3769 0.7576
1.2000 0.3836 0.7520
1.2200 0.3903 0.7663
1.2400 0.3970 0.7622
1.2600 0.4036 0.7521
1.2800 0.4102 0.7631
1.3000 0.4168 0.7614
1.3200 0.4235 0.7600
1.3400 0.4302 0.7612
1.3600 0.4369 0.7511
1.3800 0.4436 0.7619
1.4000 0.4503 0.7675
1.4200 0.4570 0.7545
1.4400 0.4636 0.7535
1.4600 0.4701 0.7658
1.4800 0.4767 0.7558
1.5000 0.4834 0.7580
1.5200 0.4901 0.7609
1.5400 0.4968 0.7502
1.5600 0.5035 0.7549
1.5800 0.5102 0.7612
1.6000 0.5169 0.7510
1.6200 0.5235 0.7523
1.6400 0.5301 0.7574
1.6600 0.5368 0.7448
1.6800 0.5435 0.7452
1.7000 0.5502 0.7593
1.7200 0.5569 0.7446
1.7400 0.5635 0.7415
1.7600 0.5702 0.7446
1.7800 0.5769 0.7483
1.8000 0.5835 0.7420
1.8200 0.5902 0.7377
1.8400 0.5968 0.7392
1.8600 0.6035 0.7362
1.8800 0.6102 0.7441
1.9000 0.6169 0.7365
1.9200 0.6236 0.7346
1.9400 0.6303 0.7370
1.9600 0.6369 0.7313
1.9800 0.6436 0.7282
2.0000 0.6502 0.7323
2.0200 0.6568 0.7352
2.0400 0.6635 0.7309
2.0600 0.6702 0.7173
2.0800 0.6769 0.7272
2.1000 0.6836 0.7270
2.1200 0.6902 0.7130
2.1400 0.6969 0.7288
2.1600 0.7036 0.7265
2.1800 0.7102 0.7029
2.2000 0.7168 0.7221
2.2200 0.7235 0.7224
2.2400 0.7302 0.7093
2.2600 0.7369 0.7264
2.2800 0.7435 0.7128
2.3000 0.7502 0.6978
2.3200 0.7569 0.7219
2.3400 0.7636 0.7197
2.3600 0.7702 0.7055
2.3800 0.7768 0.7171
2.4000 0.7835 0.6957
2.4200 0.7901 0.7041
2.4400 0.7968 0.7236
2.4600 0.8035 0.6984
2.4800 0.8102 0.6992
2.5000 0.8169 0.7115
2.5200 0.8236 0.6878
2.5400 0.8302 0.7097
2.5600 0.8368 0.7139
2.5800 0.8435 0.6875
2.6000 0.8502 0.6937
2.6200 0.8569 0.7014
2.6400 0.8636 0.6929
2.6600 0.8703 0.7034
2.6800 0.8769 0.6913
2.7000 0.8836 0.6825
2.7200 0.8902 0.6983
2.7400 0.8968 0.6983
2.7600 0.9035 0.6890
2.7800 0.9102 0.6928
2.8000 0.9169 0.6848
2.8200 0.9236 0.6880
2.8400 0.9303 0.7016
2.8600 0.9369 0.6833
2.8800 0.9436 0.6831
2.9000 0.9502 0.6886
2.9200 0.9568 0.6804
2.9400 0.9634 0.6866
2.9600 0.9701 0.6906
2.9800 0.9768 0.6758
3.0000 0.9835 0.6845
3.0200 0.9902 0.6835
3.0400 0.9969 0.6703
3.0600 1.0036 0.6836
3.0800 1.0102 0.6866
3.1000 1.0168 0.6737
3.1200 1.0234 0.6915
3.1400 1.0301 0.6678
3.1600 1.0369 0.6643
3.1800 1.0435 0.6976
3.2000 1.0502 0.6787
3.2200 1.0569 0.6584
3.2400 1.0635 0.6795
3.2600 1.0702 0.6674
3.2800 1.0768 0.6729
3.3000 1.0835 0.6947
3.3200 1.0902 0.6597
3.3400 1.0969 0.6583
3.3600 1.1036 0.6797
3.3800 1.1103 0.6607
3.4000 1.1170 0.6777
3.4200 1.1236 0.6837
3.4400 1.1303 0.6426
3.4600 1.1368 0.6651
3.4800 1.1435 0.6878
3.5000 1.1502 0.6638
3.5200 1.1569 0.6632
3.5400 1.1636 0.6704
3.5600 1.1703 0.6489
3.5800 1.1769 0.6759
3.6000 1.1836 0.6713
3.6200 1.1902 0.6442
3.6400 1.1968 0.6623
3.6600 1.2035 0.6767
3.6800 1.2102 0.6535
3.7000 1.2169 0.6656
3.7200 1.2236 0.6653
3.7400 1.2302 0.6437
3.7600 1.2369 0.6620
3.7800 1.2436 0.6711
3.8000 1.2502 0.6518
3.8200 1.2568 0.6497
3.8400 1.2635 0.6606
3.8600 1.2702 0.6547
3.8800 1.2769 0.6588
3.9000 1.2835 0.6606
3.9200 1.2902 0.6479
3.9400 1.2969 0.6490
3.9600 1.3036 0.6598
3.9800 1.3102 0.6508
4.0000 1.3168 0.6475
4.0200 1.3235 0.6568
4.0400 1.3301 0.6514
4.0600 1.3368 0.6413
4.0800 1.3435 0.6582
4.1000 1.3502 0.6455
4.1200 1.3569 0.6401
4.1400 1.3636 0.6560
4.1600 1.3702 0.6466
4.1800 1.3768 0.6389
4.2000 1.3835 0.6542
4.2200 1.3902 0.6421
4.2400 1.3969 0.6379
4.2600 1.4036 0.6558
4.2800 1.4103 0.6361
4.3000 1.4169 0.6320
4.3200 1.4236 0.6566
4.3400 1.4302 0.6336
4.3600 1.4368 0.6314
4.3800 1.4435 0.6538
4.4000 1.4502 0.6353
4.4200 1.4569 0.6263
4.4400 1.4635 0.6550
4.4600 1.4702 0.6279
4.4800 1.4769 0.6204
4.5000 1.4836 0.6525
4.5200 1.4902 0.6267
4.5400 1.4968 0.6239
4.5600 1.5034 0.6482
4.5800 1.5101 0.6246
4.6000 1.5168 0.6260
4.6200 1.5236 0.6477
4.6400 1.5302 0.6201
4.6600 1.5369 0.6238
4.6800 1.5436 0.6411
4.7000 1.5502 0.6165
4.7200 1.5568 0.6202
4.7400 1.5635 0.6453
4.7600 1.5702 0.6141
4.7800 1.5769 0.6207
4.8000 1.5836 0.6351
4.8200 1.5903 0.6138
4.8400 1.5970 0.6174
4.8600 1.6036 0.6319
4.8800 1.6102 0.6094
4.9000 1.6168 0.6142
4.9200 1.6235 0.6311
4.9400 1.6301 0.6066
4.9600 1.6369 0.6128
4.9800 1.6436 0.6315
5.0000 1.6503 0.6067
5.0200 1.6569 0.6044
5.0400 1.6636 0.6252
5.0600 1.6702 0.6023
5.0800 1.6768 0.6067
5.1000 1.6834 0.6176
5.1200 1.6901 0.6073
5.1400 1.6968 0.6053
5.1600 1.7035 0.6132
5.1800 1.7102 0.6013
5.2000 1.7169 0.6137
5.2200 1.7236 0.6033
5.2400 1.7302 0.5951
5.2600 1.7368 0.6045
5.2800 1.7434 0.6118
5.3000 1.7501 0.5994
5.3200 1.7569 0.6007
5.3400 1.7635 0.6066
5.3600 1.7702 0.5994
5.3800 1.7768 0.6001
5.4000 1.7835 0.6052
5.4200 1.7902 0.6003
5.4400 1.7968 0.5948
5.4600 1.8035 0.6008
5.4800 1.8102 0.6040
5.5000 1.8169 0.5922
5.5200 1.8236 0.5967
5.5400 1.8303 0.6049
5.5600 1.8370 0.5932
5.5800 1.8436 0.5958
5.6000 1.8503 0.5993
