Raw Data
Time Displacement Force
(s) (mm) (N)
0.0000 0.0001 -0.1163
0.0200 0.0001 -0.1140
0.0400 0.0008 -0.0772
0.0600 0.0041 -0.0487
0.0800 0.0096 -0.0628
0.1000 0.0154 -0.0449
0.1200 0.0213 0.0093
0.1400 0.0280 0.0085
0.1600 0.0352 0.0114
0.1800 0.0426 0.0369
0.2000 0.0498 0.0386
0.2200 0.0567 0.0551
0.2400 0.0634 0.0787
0.2600 0.0701 0.0801
0.2800 0.0767 0.0917
0.3000 0.0834 0.1104
0.3200 0.0901 0.0829
0.3400 0.0968 0.0851
0.3600 0.1034 0.0845
0.3800 0.1101 0.0691
0.4000 0.1168 0.0828
0.4200 0.1235 0.0776
0.4400 0.1302 0.0661
0.4600 0.1369 0.0851
0.4800 0.1436 0.0795
0.5000 0.1502 0.0739
0.5200 0.1568 0.0817
0.5400 0.1634 0.0818
0.5600 0.1701 0.0752
0.5800 0.1769 0.0843
0.6000 0.1836 0.0794
0.6200 0.1902 0.0786
0.6400 0.1969 0.0866
0.6600 0.2036 0.0777
0.6800 0.2102 0.0823
0.7000 0.2168 0.0847
0.7200 0.2235 0.0819
0.7400 0.2301 0.0834
0.7600 0.2368 0.0836
0.7800 0.2435 0.0867
0.8000 0.2502 0.0807
0.8200 0.2568 0.0831
0.8400 0.2635 0.0885
0.8600 0.2702 0.0772
0.8800 0.2768 0.0873
0.9000 0.2834 0.0891
0.9200 0.2901 0.0859
0.9400 0.2968 0.0884
0.9600 0.3035 0.0871
0.9800 0.3102 0.0837
1.0000 0.3168 0.0919
1.0200 0.3235 0.0878
1.0400 0.3301 0.0826
1.0600 0.3368 0.0904
1.0800 0.3434 0.0918
1.1000 0.3501 0.0842
1.1200 0.3569 0.0896
1.1400 0.3636 0.0924
1.1600 0.3703 0.0810
1.1800 0.3769 0.0908
1.2000 0.3836 0.0911
1.2200 0.3902 0.0839
1.2400 0.3968 0.0900
1.2600 0.4035 0.0935
1.2800 0.4101 0.0781
1.3000 0.4168 0.0933
1.3200 0.4235 0.0899
1.3400 0.4302 0.0798
1.3600 0.4369 0.0903
1.3800 0.4436 0.0904
1.4000 0.4503 0.0807
1.4200 0.4569 0.0952
1.4400 0.4635 0.0887
1.4600 0.4701 0.0853
1.4800 0.4768 0.0934
1.5000 0.4835 0.0893
1.5200 0.4902 0.0770
1.5400 0.4969 0.0931
1.5600 0.5036 0.0864
1.5800 0.5102 0.0801
1.6000 0.5168 0.0957
1.6200 0.5234 0.0875
1.6400 0.5301 0.0833
1.6600 0.5368 0.0922
1.6800 0.5435 0.0863
1.7000 0.5502 0.0815
1.7200 0.5568 0.0927
1.7400 0.5635 0.0848
1.7600 0.5702 0.0805
1.7800 0.5768 0.0932
1.8000 0.5834 0.0844
1.8200 0.5901 0.0793
1.8400 0.5968 0.0936
1.8600 0.6035 0.0816
1.8800 0.6102 0.0853
1.9000 0.6169 0.0920
1.9200 0.6236 0.0857
1.9400 0.6303 0.0824
1.9600 0.6369 0.0915
1.9800 0.6435 0.0876
2.0000 0.6501 0.0874
2.0200 0.6569 0.0907
2.0400 0.6636 0.0865
2.0600 0.6703 0.0895
2.0800 0.6769 0.0844
2.1000 0.6836 0.0875
2.1200 0.6902 0.0945
2.1400 0.6968 0.0918
2.1600 0.7034 0.0830
2.1800 0.7101 0.0917
2.2000 0.7168 0.0926
2.2200 0.7235 0.0905
2.2400 0.7302 0.0833
2.2600 0.7368 0.0924
2.2800 0.7435 0.0906
2.3000 0.7502 0.0886
2.3200 0.7568 0.0858
2.3400 0.7634 0.0897
2.3600 0.7701 0.0862
2.3800 0.7768 0.0968
2.4000 0.7835 0.0882
2.4200 0.7902 0.0774
2.4400 0.7969 0.0970
2.4600 0.8036 0.0987
2.4800 0.8103 0.0782
2.5000 0.8169 0.0888
2.5200 0.8235 0.0954
2.5400 0.8301 0.0845
2.5600 0.8368 0.0973
2.5800 0.8436 0.0882
2.6000 0.8503 0.0832
2.6200 0.8569 0.0988
2.6400 0.8636 0.0868
2.6600 0.8703 0.0801
2.6800 0.8769 0.0964
2.7000 0.8835 0.0852
2.7200 0.8901 0.0900
2.7400 0.8968 0.0975
2.7600 0.9035 0.0815
2.7800 0.9102 0.0830
2.8000 0.9169 0.1043
2.8200 0.9236 0.0810
2.8400 0.9303 0.0871
2.8600 0.9369 0.0996
2.8800 0.9435 0.0845
2.9000 0.9502 0.0868
2.9200 0.9568 0.0941
2.9400 0.9635 0.0845
2.9600 0.9702 0.0908
2.9800 0.9769 0.0908
3.0000 0.9836 0.0860
3.0200 0.9902 0.0887
3.0400 0.9968 0.0913
3.0600 1.0034 0.0880
3.0800 1.0101 0.0939
3.1000 1.0168 0.0896
3.1200 1.0235 0.0817
3.1400 1.0302 0.0930
3.1600 1.0369 0.0840
3.1800 1.0435 0.0885
3.2000 1.0502 0.0900
3.2200 1.0568 0.0890
3.2400 1.0635 0.0850
3.2600 1.0701 0.0956
3.2800 1.0768 0.0849
3.3000 1.0835 0.0835
3.3200 1.0902 0.0933
3.3400 1.0969 0.0919
3.3600 1.1036 0.0827
3.3800 1.1103 0.0896
3.4000 1.1169 0.0910
3.4200 1.1235 0.0850
3.4400 1.1301 0.0877
3.4600 1.1368 0.0912
3.4800 1.1435 0.0881
3.5000 1.1502 0.0888
3.5200 1.1569 0.0890
3.5400 1.1636 0.0830
3.5600 1.1703 0.0877
3.5800 1.1769 0.0891
3.6000 1.1835 0.0938
3.6200 1.1901 0.0853
3.6400 1.1968 0.0909
3.6600 1.2035 0.0897
3.6800 1.2102 0.0913
3.7000 1.2169 0.0867
3.7200 1.2236 0.0918
3.7400 1.2302 0.0899
3.7600 1.2369 0.0898
3.7800 1.2435 0.0921
3.8000 1.2501 0.0919
3.8200 1.2568 0.0860
3.8400 1.2635 0.0958
3.8600 1.2702 0.0918
3.8800 1.2768 0.0850
3.9000 1.2835 0.0919
3.9200 1.2902 0.0897
3.9400 1.2969 0.0835
3.9600 1.3035 0.1003
3.9800 1.3101 0.0921
4.0000 1.3168 0.0851
4.0200 1.3235 0.0946
4.0400 1.3302 0.0932
4.0600 1.3369 0.0887
4.0800 1.3436 0.0934
4.1000 1.3503 0.0892
4.1200 1.3569 0.0895
4.1400 1.3635 0.0971
4.1600 1.3701 0.0899
4.1800 1.3768 0.0959
4.2000 1.3835 0.0891
4.2200 1.3903 0.0889
4.2400 1.3969 0.0943
4.2600 1.4036 0.0917
4.2800 1.4102 0.0911
4.3000 1.4169 0.0966
4.3200 1.4235 0.0864
4.3400 1.4301 0.0978
4.3600 1.4368 0.0964
4.3800 1.4435 0.0844
4.4000 1.4502 0.0918
4.4200 1.4569 0.0968
4.4400 1.4636 0.0873
4.4600 1.4702 0.0925
4.4800 1.4769 0.0956
4.5000 1.4835 0.0858
4.5200 1.4901 0.0971
4.5400 1.4968 0.0913
4.5600 1.5035 0.0860
4.5800 1.5102 0.1000
4.6000 1.5169 0.0938
4.6200 1.5236 0.0883
4.6400 1.5302 0.0993
4.6600 1.5369 0.0892
4.6800 1.5435 0.0900
4.7000 1.5501 0.1024
4.7200 1.5568 0.0910
4.7400 1.5635 0.0872
4.7600 1.5702 0.0989
4.7800 1.5769 0.0906
4.8000 1.5836 0.0938
4.8200 1.5903 0.0957
4.8400 1.5969 0.0889
4.8600 1.6035 0.0910
4.8800 1.6101 0.0971
4.9000 1.6168 0.0921
4.9200 1.6235 0.0962
4.9400 1.6302 0.0936
4.9600 1.6369 0.0909
4.9800 1.6436 0.0947
5.0000 1.6503 0.0896
5.0200 1.6569 0.0919
5.0400 1.6635 0.0951
5.0600 1.6701 0.0938
5.0800 1.6768 0.0920
5.1000 1.6835 0.0925
5.1200 1.6902 0.0939
5.1400 1.6969 0.0976
5.1600 1.7036 0.0848
5.1800 1.7102 0.0935
5.2000 1.7169 0.0961
5.2200 1.7234 0.0872
5.2400 1.7301 0.0977
5.2600 1.7367 0.0981
5.2800 1.7435 0.0866
5.3000 1.7502 0.0968
5.3200 1.7569 0.0925
5.3400 1.7635 0.0895
5.3600 1.7702 0.1022
5.3800 1.7769 0.0902
5.4000 1.7835 0.0865
5.4200 1.7901 0.0993
5.4400 1.7968 0.0920
5.4600 1.8035 0.0923
5.4800 1.8102 0.0956
5.5000 1.8169 0.0916
5.5200 1.8236 0.0923
5.5400 1.8303 0.0932
5.5600 1.8369 0.0903
5.5800 1.8435 0.0910
5.6000 1.8501 0.1022
5.6200 1.8568 0.0895
