Raw Data
Time Displacement Force
(s) (mm) (N)
0.0000 -0.0001 -0.4365
0.0200 -0.0002 -0.4412
0.0400 -0.0021 -0.4561
0.0600 -0.0096 -0.4554
0.0800 -0.0214 -0.4465
0.1000 -0.0340 -0.4475
0.1200 -0.0467 -0.4479
0.1400 -0.0602 -0.4488
0.1600 -0.0742 -0.4470
0.1800 -0.0883 -0.4486
0.2000 -0.1021 -0.4473
0.2200 -0.1157 -0.4470
0.2400 -0.1291 -0.4478
0.2600 -0.1424 -0.4474
0.2800 -0.1557 -0.4495
0.3000 -0.1690 -0.4488
0.3200 -0.1824 -0.4506
0.3400 -0.1957 -0.4490
0.3600 -0.2091 -0.4491
0.3800 -0.2223 -0.4498
0.4000 -0.2357 -0.4475
0.4200 -0.2490 -0.4470
0.4400 -0.2624 -0.4471
0.4600 -0.2757 -0.4444
0.4800 -0.2891 -0.4450
0.5000 -0.3024 -0.4455
0.5200 -0.3158 -0.4444
0.5400 -0.3291 -0.4461
0.5600 -0.3424 -0.4445
0.5800 -0.3558 -0.4447
0.6000 -0.3691 -0.4430
0.6200 -0.3825 -0.4427
0.6400 -0.3958 -0.4402
0.6600 -0.4091 -0.4383
0.6800 -0.4224 -0.4386
0.7000 -0.4358 -0.4382
0.7200 -0.4490 -0.4354
0.7400 -0.4623 -0.4375
0.7600 -0.4757 -0.4333
0.7800 -0.4891 -0.4333
0.8000 -0.5024 -0.4299
0.8200 -0.5158 -0.4296
0.8400 -0.5291 -0.4267
0.8600 -0.5424 -0.4294
0.8800 -0.5558 -0.4262
0.9000 -0.5691 -0.4249
0.9200 -0.5824 -0.4251
0.9400 -0.5958 -0.4229
0.9600 -0.6091 -0.4219
0.9800 -0.6225 -0.4221
1.0000 -0.6358 -0.4187
1.0200 -0.6491 -0.4181
1.0400 -0.6624 -0.4177
1.0600 -0.6757 -0.4153
1.0800 -0.6890 -0.4152
1.1000 -0.7023 -0.4170
1.1200 -0.7156 -0.4156
1.1400 -0.7290 -0.4135
1.1600 -0.7424 -0.4149
1.1800 -0.7557 -0.4119
1.2000 -0.7691 -0.4148
1.2200 -0.7824 -0.4129
1.2400 -0.7958 -0.4126
1.2600 -0.8092 -0.4096
1.2800 -0.8225 -0.4126
1.3000 -0.8358 -0.4102
1.3200 -0.8491 -0.4101
1.3400 -0.8625 -0.4102
1.3600 -0.8758 -0.4112
1.3800 -0.8891 -0.4086
1.4000 -0.9024 -0.4077
1.4200 -0.9158 -0.4061
1.4400 -0.9291 -0.4032
1.4600 -0.9423 -0.4077
1.4800 -0.9557 -0.4045
1.5000 -0.9690 -0.4034
1.5200 -0.9824 -0.4045
1.5400 -0.9957 -0.4015
1.5600 -1.0090 -0.4012
1.5800 -1.0224 -0.4005
1.6000 -1.0358 -0.3989
1.6200 -1.0492 -0.3965
1.6400 -1.0625 -0.3971
1.6600 -1.0758 -0.3963
1.6800 -1.0891 -0.3943
1.7000 -1.1025 -0.3961
1.7200 -1.1158 -0.3942
1.7400 -1.1291 -0.3920
1.7600 -1.1424 -0.3927
1.7800 -1.1558 -0.3894
1.8000 -1.1691 -0.3901
1.8200 -1.1824 -0.3873
1.8400 -1.1957 -0.3887
1.8600 -1.2091 -0.3841
1.8800 -1.2224 -0.3866
1.9000 -1.2358 -0.3847
1.9200 -1.2491 -0.3854
1.9400 -1.2624 -0.3874
1.9600 -1.2758 -0.3843
1.9800 -1.2891 -0.3812
2.0000 -1.3024 -0.3831
2.0200 -1.3157 -0.3827
2.0400 -1.3291 -0.3805
2.0600 -1.3425 -0.3831
2.0800 -1.3558 -0.3792
2.1000 -1.3691 -0.3786
2.1200 -1.3824 -0.3810
2.1400 -1.3958 -0.3797
2.1600 -1.4091 -0.3797
2.1800 -1.4224 -0.3815
2.2000 -1.4357 -0.3799
2.2200 -1.4491 -0.3781
2.2400 -1.4624 -0.3800
2.2600 -1.4757 -0.3783
2.2800 -1.4890 -0.3776
2.3000 -1.5024 -0.3816
2.3200 -1.5158 -0.3803
2.3400 -1.5292 -0.3794
2.3600 -1.5425 -0.3804
2.3800 -1.5558 -0.3777
2.4000 -1.5692 -0.3791
2.4200 -1.5825 -0.3799
2.4400 -1.5958 -0.3777
2.4600 -1.6091 -0.3758
2.4800 -1.6224 -0.3761
2.5000 -1.6358 -0.3757
2.5200 -1.6491 -0.3744
2.5400 -1.6624 -0.3765
2.5600 -1.6757 -0.3729
2.5800 -1.6890 -0.3731
2.6000 -1.7024 -0.3732
2.6200 -1.7157 -0.3711
2.6400 -1.7291 -0.3706
2.6600 -1.7424 -0.3709
2.6800 -1.7558 -0.3694
2.7000 -1.7691 -0.3682
2.7200 -1.7824 -0.3702
2.7400 -1.7958 -0.3703
2.7600 -1.8091 -0.3697
2.7800 -1.8225 -0.3698
2.8000 -1.8358 -0.3688
2.8200 -1.8491 -0.3677
2.8400 -1.8624 -0.3700
2.8600 -1.8758 -0.3690
2.8800 -1.8891 -0.3675
2.9000 -1.9024 -0.3686
2.9200 -1.9157 -0.3662
2.9400 -1.9290 -0.3675
2.9600 -1.9424 -0.3693
2.9800 -1.9558 -0.3678
3.0000 -1.9691 -0.3660
3.0200 -1.9824 -0.3687
3.0400 -1.9958 -0.3670
3.0600 -2.0091 -0.3671
3.0800 -2.0224 -0.3686
3.1000 -2.0358 -0.3676
3.1200 -2.0491 -0.3642
3.1400 -2.0625 -0.3670
3.1600 -2.0758 -0.3637
3.1800 -2.0891 -0.3614
3.2000 -2.1025 -0.3641
3.2200 -2.1158 -0.3601
3.2400 -2.1291 -0.3609
3.2600 -2.1424 -0.3625
3.2800 -2.1557 -0.3638
3.3000 -2.1691 -0.3580
3.3200 -2.1824 -0.3609
3.3400 -2.1958 -0.3577
3.3600 -2.2091 -0.3575
3.3800 -2.2224 -0.3592
3.4000 -2.2358 -0.3569
3.4200 -2.2492 -0.3559
3.4400 -2.2625 -0.3561
3.4600 -2.2758 -0.3546
3.4800 -2.2891 -0.3524
3.5000 -2.3025 -0.3527
3.5200 -2.3158 -0.3517
3.5400 -2.3291 -0.3512
3.5600 -2.3424 -0.3495
3.5800 -2.3558 -0.3506
3.6000 -2.3691 -0.3485
3.6200 -2.3824 -0.3499
3.6400 -2.3957 -0.3484
3.6600 -2.4091 -0.3456
3.6800 -2.4224 -0.3473
3.7000 -2.4358 -0.3443
3.7200 -2.4491 -0.3424
3.7400 -2.4624 -0.3435
3.7600 -2.4758 -0.3443
3.7800 -2.4892 -0.3415
3.8000 -2.5025 -0.3397
3.8200 -2.5158 -0.3391
3.8400 -2.5291 -0.3373
3.8600 -2.5425 -0.3386
3.8800 -2.5558 -0.3391
3.9000 -2.5691 -0.3360
3.9200 -2.5824 -0.3370
3.9400 -2.5957 -0.3365
3.9600 -2.6091 -0.3336
3.9800 -2.6224 -0.3339
4.0000 -2.6357 -0.3348
4.0200 -2.6491 -0.3307
4.0400 -2.6624 -0.3315
4.0600 -2.6758 -0.3298
4.0800 -2.6891 -0.3300
4.1000 -2.7024 -0.3300
4.1200 -2.7158 -0.3325
4.1400 -2.7291 -0.3271
4.1600 -2.7425 -0.3295
4.1800 -2.7558 -0.3277
4.2000 -2.7691 -0.3288
4.2200 -2.7825 -0.3291
4.2400 -2.7958 -0.3293
4.2600 -2.8091 -0.3279
4.2800 -2.8224 -0.3279
4.3000 -2.8358 -0.3276
4.3200 -2.8491 -0.3266
4.3400 -2.8624 -0.3269
4.3600 -2.8757 -0.3253
4.3800 -2.8890 -0.3250
4.4000 -2.9024 -0.3267
4.4200 -2.9157 -0.3270
4.4400 -2.9290 -0.3265
4.4600 -2.9424 -0.3258
4.4800 -2.9557 -0.3261
4.5000 -2.9691 -0.3239
4.5200 -2.9825 -0.3265
4.5400 -2.9958 -0.3248
4.5600 -3.0091 -0.3234
4.5800 -3.0225 -0.3234
4.6000 -3.0358 -0.3247
4.6200 -3.0491 -0.3203
4.6400 -3.0624 -0.3224
4.6600 -3.0758 -0.3226
4.6800 -3.0891 -0.3205
4.7000 -3.1024 -0.3208
4.7200 -3.1157 -0.3198
4.7400 -3.1291 -0.3198
4.7600 -3.1424 -0.3208
4.7800 -3.1558 -0.3208
4.8000 -3.1691 -0.3179
4.8200 -3.1824 -0.3161
4.8400 -3.1958 -0.3155
4.8600 -3.2092 -0.3153
4.8800 -3.2225 -0.3145
4.9000 -3.2358 -0.3154
4.9200 -3.2491 -0.3112
4.9400 -3.2624 -0.3131
4.9600 -3.2758 -0.3097
