Raw Data
Time Displacement Force
(s) (mm) (N)
0.0000 0.0000 0.4117
0.0200 0.0001 0.4284
0.0400 0.0022 0.4909
0.0600 0.0101 0.4908
0.0800 0.0220 0.4109
0.1000 0.0345 0.4089
0.1200 0.0472 0.4557
0.1400 0.0606 0.4106
0.1600 0.0747 0.4097
0.1800 0.0889 0.4365
0.2000 0.1028 0.4057
0.2200 0.1163 0.4074
0.2400 0.1297 0.4386
0.2600 0.1430 0.4105
0.2800 0.1563 0.4183
0.3000 0.1697 0.4323
0.3200 0.1831 0.4119
0.3400 0.1964 0.4230
0.3600 0.2097 0.4301
0.3800 0.2231 0.4126
0.4000 0.2364 0.4195
0.4200 0.2497 0.4274
0.4400 0.2630 0.4214
0.4600 0.2764 0.4213
0.4800 0.2897 0.4215
0.5000 0.3031 0.4217
0.5200 0.3164 0.4213
0.5400 0.3297 0.4204
0.5600 0.3430 0.4140
0.5800 0.3564 0.4225
0.6000 0.3698 0.4132
0.6200 0.3831 0.4134
0.6400 0.3964 0.4208
0.6600 0.4098 0.4114
0.6800 0.4232 0.4110
0.7000 0.4365 0.4153
0.7200 0.4498 0.4086
0.7400 0.4631 0.4099
0.7600 0.4765 0.4137
0.7800 0.4898 0.4056
0.8000 0.5031 0.4062
0.8200 0.5164 0.4173
0.8400 0.5298 0.4040
0.8600 0.5431 0.4058
0.8800 0.5564 0.4160
0.9000 0.5697 0.4011
0.9200 0.5830 0.4048
0.9400 0.5964 0.4127
0.9600 0.6097 0.3990
0.9800 0.6230 0.4024
1.0000 0.6364 0.4093
1.0200 0.6498 0.3960
1.0400 0.6631 0.4014
1.0600 0.6765 0.4036
1.0800 0.6898 0.3923
1.1000 0.7031 0.3992
1.1200 0.7165 0.4052
1.1400 0.7298 0.3938
1.1600 0.7431 0.4019
1.1800 0.7564 0.3992
1.2000 0.7698 0.3889
1.2200 0.7831 0.3903
1.2400 0.7964 0.3980
1.2600 0.8097 0.3877
1.2800 0.8231 0.3977
1.3000 0.8364 0.3920
1.3200 0.8497 0.3887
1.3400 0.8631 0.3934
1.3600 0.8764 0.3906
1.3800 0.8898 0.3859
1.4000 0.9031 0.3940
1.4200 0.9165 0.3868
1.4400 0.9298 0.3835
1.4600 0.9431 0.3894
1.4800 0.9565 0.3874
1.5000 0.9698 0.3818
1.5200 0.9831 0.3915
1.5400 0.9964 0.3873
1.5600 1.0098 0.3790
1.5800 1.0231 0.3901
1.6000 1.0364 0.3863
1.6200 1.0497 0.3765
1.6400 1.0630 0.3863
1.6600 1.0764 0.3863
1.6800 1.0897 0.3771
1.7000 1.1031 0.3897
1.7200 1.1164 0.3780
1.7400 1.1298 0.3766
1.7600 1.1432 0.3893
1.7800 1.1565 0.3804
1.8000 1.1698 0.3753
1.8200 1.1831 0.3870
1.8400 1.1965 0.3759
1.8600 1.2098 0.3761
1.8800 1.2231 0.3861
1.9000 1.2364 0.3761
1.9200 1.2498 0.3732
1.9400 1.2631 0.3816
1.9600 1.2764 0.3677
1.9800 1.2897 0.3778
2.0000 1.3030 0.3820
2.0200 1.3164 0.3628
2.0400 1.3297 0.3743
2.0600 1.3431 0.3771
2.0800 1.3564 0.3684
2.1000 1.3698 0.3693
2.1200 1.3832 0.3739
2.1400 1.3965 0.3693
2.1600 1.4098 0.3689
2.1800 1.4231 0.3739
2.2000 1.4365 0.3699
2.2200 1.4498 0.3660
2.2400 1.4631 0.3677
2.2600 1.4764 0.3705
2.2800 1.4897 0.3628
2.3000 1.5031 0.3668
2.3200 1.5164 0.3756
2.3400 1.5297 0.3579
2.3600 1.5430 0.3634
2.3800 1.5564 0.3679
2.4000 1.5698 0.3586
2.4200 1.5831 0.3662
2.4400 1.5964 0.3717
2.4600 1.6098 0.3539
2.4800 1.6231 0.3595
2.5000 1.6365 0.3653
2.5200 1.6498 0.3561
2.5400 1.6631 0.3623
2.5600 1.6764 0.3659
2.5800 1.6898 0.3476
2.6000 1.7031 0.3608
2.6200 1.7165 0.3684
2.6400 1.7298 0.3493
2.6600 1.7431 0.3584
2.6800 1.7565 0.3594
2.7000 1.7698 0.3479
2.7200 1.7831 0.3538
2.7400 1.7964 0.3584
2.7600 1.8097 0.3477
2.7800 1.8231 0.3534
2.8000 1.8364 0.3575
2.8200 1.8497 0.3471
2.8400 1.8631 0.3469
2.8600 1.8765 0.3565
2.8800 1.8898 0.3464
2.9000 1.9031 0.3468
2.9200 1.9165 0.3483
2.9400 1.9298 0.3501
2.9600 1.9431 0.3418
2.9800 1.9564 0.3518
3.0000 1.9698 0.3530
3.0200 1.9831 0.3393
3.0400 1.9964 0.3460
3.0600 2.0097 0.3491
3.0800 2.0230 0.3418
3.1000 2.0364 0.3540
3.1200 2.0497 0.3439
3.1400 2.0631 0.3310
3.1600 2.0764 0.3544
3.1800 2.0898 0.3455
3.2000 2.1032 0.3281
3.2200 2.1165 0.3529
3.2400 2.1298 0.3426
3.2600 2.1432 0.3350
3.2800 2.1565 0.3503
3.3000 2.1698 0.3339
3.3200 2.1831 0.3308
3.3400 2.1964 0.3541
3.3600 2.2097 0.3331
3.3800 2.2231 0.3269
3.4000 2.2364 0.3520
3.4200 2.2497 0.3309
3.4400 2.2630 0.3285
3.4600 2.2764 0.3490
3.4800 2.2898 0.3269
3.5000 2.3031 0.3305
3.5200 2.3164 0.3483
3.5400 2.3298 0.3236
3.5600 2.3431 0.3297
3.5800 2.3565 0.3421
3.6000 2.3698 0.3224
3.6200 2.3831 0.3234
3.6400 2.3965 0.3418
3.6600 2.4099 0.3182
3.6800 2.4232 0.3259
3.7000 2.4365 0.3382
3.7200 2.4498 0.3238
3.7400 2.4631 0.3279
3.7600 2.4764 0.3344
3.7800 2.4897 0.3243
3.8000 2.5030 0.3273
3.8200 2.5163 0.3298
3.8400 2.5297 0.3205
3.8600 2.5430 0.3228
3.8800 2.5564 0.3298
3.9000 2.5698 0.3280
3.9200 2.5831 0.3193
3.9400 2.5965 0.3230
3.9600 2.6098 0.3301
3.9800 2.6231 0.3214
4.0000 2.6365 0.3255
4.0200 2.6498 0.3260
4.0400 2.6631 0.3110
4.0600 2.6764 0.3264
4.0800 2.6898 0.3271
4.1000 2.7031 0.3113
4.1200 2.7164 0.3276
4.1400 2.7297 0.3222
4.1600 2.7431 0.3029
4.1800 2.7564 0.3339
4.2000 2.7697 0.3148
4.2200 2.7830 0.3053
4.2400 2.7964 0.3317
4.2600 2.8097 0.3112
4.2800 2.8231 0.3025
4.3000 2.8365 0.3370
4.3200 2.8498 0.3041
4.3400 2.8631 0.3049
4.3600 2.8765 0.3363
4.3800 2.8898 0.2984
4.4000 2.9032 0.3064
4.4200 2.9164 0.3376
4.4400 2.9297 0.2948
4.4600 2.9431 0.3032
4.4800 2.9564 0.3321
4.5000 2.9697 0.2909
4.5200 2.9831 0.3120
4.5400 2.9964 0.3272
4.5600 3.0098 0.2878
4.5800 3.0231 0.3092
4.6000 3.0364 0.3243
4.6200 3.0497 0.2867
4.6400 3.0631 0.3134
4.6600 3.0765 0.3180
4.6800 3.0898 0.2876
4.7000 3.1031 0.3096
4.7200 3.1164 0.3180
4.7400 3.1298 0.2897
4.7600 3.1432 0.3092
4.7800 3.1565 0.3100
4.8000 3.1698 0.2921
4.8200 3.1831 0.3062
4.8400 3.1965 0.3090
4.8600 3.2098 0.2927
4.8800 3.2231 0.3038
4.9000 3.2364 0.3076
4.9200 3.2497 0.2936
4.9400 3.2630 0.2948
4.9600 3.2764 0.3071
4.9800 3.2897 0.2935
5.0000 3.3031 0.2969
5.0200 3.3165 0.3053
5.0400 3.3299 0.2927
5.0600 3.3432 0.2954
5.0800 3.3565 0.3061
5.1000 3.3698 0.2903
5.1200 3.3832 0.2893
5.1400 3.3965 0.3077
5.1600 3.4097 0.2925
5.1800 3.4231 0.2891
5.2000 3.4364 0.3008
5.2200 3.4497 0.2936
5.2400 3.4630 0.2881
5.2600 3.4764 0.3048
5.2800 3.4897 0.2879
5.3000 3.5031 0.2837
5.3200 3.5164 0.3007
5.3400 3.5297 0.2899
5.3600 3.5431 0.2860
5.3800 3.5565 0.3012
5.4000 3.5698 0.2818
5.4200 3.5832 0.2858
5.4400 3.5965 0.2982
5.4600 3.6098 0.2847
5.4800 3.6232 0.2822
5.5000 3.6364 0.2971
5.5200 3.6497 0.2798
5.5400 3.6631 0.2827
5.5600 3.6764 0.2905
5.5800 3.6897 0.2826
5.6000 3.7030 0.2808
5.6200 3.7164 0.2843
