Raw Data
Time Displacement Force
(s) (mm) (N)
0.0000 0.0000 -0.3411
0.0200 0.0000 -0.3404
0.0400 0.0008 -0.2882
0.0600 0.0039 -0.2625
0.0800 0.0094 -0.2859
0.1000 0.0151 -0.2709
0.1200 0.0209 -0.2344
0.1400 0.0275 -0.2187
0.1600 0.0349 -0.2099
0.1800 0.0424 -0.1858
0.2000 0.0496 -0.1663
0.2200 0.0565 -0.1573
0.2400 0.0632 -0.1320
0.2600 0.0698 -0.1150
0.2800 0.0765 -0.1045
0.3000 0.0832 -0.0960
0.3200 0.0899 -0.0985
0.3400 0.0967 -0.1077
0.3600 0.1033 -0.0953
0.3800 0.1100 -0.1006
0.4000 0.1166 -0.1020
0.4200 0.1233 -0.0917
0.4400 0.1300 -0.0969
0.4600 0.1367 -0.1017
0.4800 0.1434 -0.0862
0.5000 0.1500 -0.0951
0.5200 0.1567 -0.0914
0.5400 0.1634 -0.0947
0.5600 0.1700 -0.0920
0.5800 0.1766 -0.0847
0.6000 0.1833 -0.0880
0.6200 0.1900 -0.0957
0.6400 0.1967 -0.0833
0.6600 0.2034 -0.0810
0.6800 0.2100 -0.0887
0.7000 0.2167 -0.0842
0.7200 0.2234 -0.0834
0.7400 0.2300 -0.0822
0.7600 0.2366 -0.0800
0.7800 0.2433 -0.0841
0.8000 0.2500 -0.0776
0.8200 0.2566 -0.0731
0.8400 0.2633 -0.0825
0.8600 0.2700 -0.0793
0.8800 0.2767 -0.0751
0.9000 0.2833 -0.0781
0.9200 0.2899 -0.0800
0.9400 0.2965 -0.0757
0.9600 0.3032 -0.0782
0.9800 0.3099 -0.0739
1.0000 0.3166 -0.0799
1.0200 0.3233 -0.0806
1.0400 0.3300 -0.0688
1.0600 0.3366 -0.0759
1.0800 0.3433 -0.0808
1.1000 0.3499 -0.0702
1.1200 0.3566 -0.0774
1.1400 0.3633 -0.0782
1.1600 0.3700 -0.0714
1.1800 0.3767 -0.0772
1.2000 0.3834 -0.0804
1.2200 0.3901 -0.0725
1.2400 0.3967 -0.0787
1.2600 0.4034 -0.0806
1.2800 0.4100 -0.0729
1.3000 0.4166 -0.0764
1.3200 0.4233 -0.0786
1.3400 0.4300 -0.0805
1.3600 0.4367 -0.0784
1.3800 0.4434 -0.0774
1.4000 0.4501 -0.0742
1.4200 0.4567 -0.0833
1.4400 0.4634 -0.0779
1.4600 0.4699 -0.0782
1.4800 0.4765 -0.0823
1.5000 0.4832 -0.0762
1.5200 0.4899 -0.0788
1.5400 0.4966 -0.0838
1.5600 0.5033 -0.0798
1.5800 0.5100 -0.0842
1.6000 0.5167 -0.0780
1.6200 0.5233 -0.0785
1.6400 0.5299 -0.0831
1.6600 0.5365 -0.0857
1.6800 0.5432 -0.0809
1.7000 0.5500 -0.0857
1.7200 0.5567 -0.0845
1.7400 0.5633 -0.0827
1.7600 0.5700 -0.0853
1.7800 0.5767 -0.0840
1.8000 0.5833 -0.0904
1.8200 0.5900 -0.0823
1.8400 0.5966 -0.0808
1.8600 0.6033 -0.0952
1.8800 0.6100 -0.0852
1.9000 0.6166 -0.0846
1.9200 0.6233 -0.0952
1.9400 0.6300 -0.0801
1.9600 0.6367 -0.0869
1.9800 0.6434 -0.0973
2.0000 0.6500 -0.0833
2.0200 0.6566 -0.0857
2.0400 0.6632 -0.0973
2.0600 0.6700 -0.0847
2.0800 0.6767 -0.0941
2.1000 0.6834 -0.0926
2.1200 0.6900 -0.0840
2.1400 0.6967 -0.0946
2.1600 0.7033 -0.0929
2.1800 0.7100 -0.0851
2.2000 0.7166 -0.0980
2.2200 0.7232 -0.0922
2.2400 0.7300 -0.0866
2.2600 0.7367 -0.0953
2.2800 0.7433 -0.0947
2.3000 0.7500 -0.0904
2.3200 0.7567 -0.0992
2.3400 0.7633 -0.0909
2.3600 0.7700 -0.0928
2.3800 0.7766 -0.0970
2.4000 0.7832 -0.0887
2.4200 0.7899 -0.0929
2.4400 0.7966 -0.0969
2.4600 0.8033 -0.0936
2.4800 0.8100 -0.0882
2.5000 0.8167 -0.1023
2.5200 0.8234 -0.0945
2.5400 0.8300 -0.0931
2.5600 0.8366 -0.0980
2.5800 0.8432 -0.0933
2.6000 0.8500 -0.0933
2.6200 0.8567 -0.1002
2.6400 0.8634 -0.0963
2.6600 0.8701 -0.0982
2.6800 0.8767 -0.0986
2.7000 0.8834 -0.0965
2.7200 0.8900 -0.0905
2.7400 0.8966 -0.1000
2.7600 0.9033 -0.0977
2.7800 0.9100 -0.0974
2.8000 0.9167 -0.0951
2.8200 0.9234 -0.0990
2.8400 0.9301 -0.1001
2.8600 0.9367 -0.0969
2.8800 0.9434 -0.0973
2.9000 0.9500 -0.0954
2.9200 0.9566 -0.0965
2.9400 0.9632 -0.1008
2.9600 0.9699 -0.0960
2.9800 0.9766 -0.0978
3.0000 0.9833 -0.0999
3.0200 0.9900 -0.0913
3.0400 0.9967 -0.0990
3.0600 1.0034 -0.1050
3.0800 1.0099 -0.0972
3.1000 1.0165 -0.0940
3.1200 1.0232 -0.1022
3.1400 1.0299 -0.0950
3.1600 1.0366 -0.1052
3.1800 1.0433 -0.1041
3.2000 1.0500 -0.0916
3.2200 1.0567 -0.1003
3.2400 1.0633 -0.1068
3.2600 1.0700 -0.0899
3.2800 1.0766 -0.1024
3.3000 1.0833 -0.1004
3.3200 1.0900 -0.0956
3.3400 1.0967 -0.1068
3.3600 1.1034 -0.1011
3.3800 1.1100 -0.0958
3.4000 1.1168 -0.1111
3.4200 1.1234 -0.0963
3.4400 1.1300 -0.0959
3.4600 1.1366 -0.1115
3.4800 1.1433 -0.1012
3.5000 1.1499 -0.0892
3.5200 1.1567 -0.1100
3.5400 1.1634 -0.1090
3.5600 1.1701 -0.0903
3.5800 1.1767 -0.1046
3.6000 1.1834 -0.1073
3.6200 1.1900 -0.1008
3.6400 1.1966 -0.1056
3.6600 1.2032 -0.1013
3.6800 1.2100 -0.0986
3.7000 1.2167 -0.1091
3.7200 1.2234 -0.1053
3.7400 1.2300 -0.0988
3.7600 1.2367 -0.0993
3.7800 1.2434 -0.1142
3.8000 1.2500 -0.0956
3.8200 1.2566 -0.0939
3.8400 1.2632 -0.1226
3.8600 1.2699 -0.0982
3.8800 1.2766 -0.0877
3.9000 1.2833 -0.1201
3.9200 1.2900 -0.0995
3.9400 1.2967 -0.0955
3.9600 1.3034 -0.1133
3.9800 1.3100 -0.0972
4.0000 1.3166 -0.0974
4.0200 1.3232 -0.1237
4.0400 1.3299 -0.0881
4.0600 1.3366 -0.0947
4.0800 1.3433 -0.1242
4.1000 1.3500 -0.0933
4.1200 1.3567 -0.0936
4.1400 1.3634 -0.1190
4.1600 1.3700 -0.0990
4.1800 1.3766 -0.0943
4.2000 1.3833 -0.1167
4.2200 1.3900 -0.0949
4.2400 1.3967 -0.1033
4.2600 1.4034 -0.1104
4.2800 1.4101 -0.0957
4.3000 1.4167 -0.1027
4.3200 1.4234 -0.1177
4.3400 1.4300 -0.0916
4.3600 1.4366 -0.1009
4.3800 1.4432 -0.1085
4.4000 1.4499 -0.0989
4.4200 1.4567 -0.1066
4.4400 1.4633 -0.1089
4.4600 1.4700 -0.0950
4.4800 1.4767 -0.1114
4.5000 1.4834 -0.1043
4.5200 1.4900 -0.0968
4.5400 1.4966 -0.1078
4.5600 1.5032 -0.1023
4.5800 1.5099 -0.0980
4.6000 1.5166 -0.1132
4.6200 1.5233 -0.1025
4.6400 1.5300 -0.1001
4.6600 1.5367 -0.1098
4.6800 1.5434 -0.0968
4.7000 1.5500 -0.1051
4.7200 1.5566 -0.1114
4.7400 1.5633 -0.0987
4.7600 1.5700 -0.1037
4.7800 1.5767 -0.1133
4.8000 1.5834 -0.1019
4.8200 1.5901 -0.1036
4.8400 1.5967 -0.1113
4.8600 1.6034 -0.1012
4.8800 1.6100 -0.1043
4.9000 1.6166 -0.1116
4.9200 1.6232 -0.1007
4.9400 1.6299 -0.1117
4.9600 1.6366 -0.1092
4.9800 1.6433 -0.1006
5.0000 1.6500 -0.1047
5.0200 1.6567 -0.1147
5.0400 1.6634 -0.1042
5.0600 1.6700 -0.1098
5.0800 1.6766 -0.1098
5.1000 1.6832 -0.1058
5.1200 1.6899 -0.1086
5.1400 1.6966 -0.1099
5.1600 1.7033 -0.1055
5.1800 1.7100 -0.1079
5.2000 1.7167 -0.1054
5.2200 1.7234 -0.1101
5.2400 1.7300 -0.1108
5.2600 1.7366 -0.1125
