Raw Data
Time Displacement Force
(s) (mm) (N)
0.0000 0.0000 -0.1741
0.0200 0.0000 -0.1537
0.0400 0.0008 -0.1003
0.0600 0.0040 -0.1103
0.0800 0.0095 -0.1405
0.1000 0.0152 -0.1374
0.1200 0.0211 -0.1095
0.1400 0.0277 -0.1115
0.1600 0.0350 -0.1231
0.1800 0.0425 -0.0902
0.2000 0.0497 -0.0775
0.2200 0.0565 -0.0872
0.2400 0.0632 -0.0436
0.2600 0.0699 -0.0124
0.2800 0.0766 -0.0064
0.3000 0.0833 0.0366
0.3200 0.0900 0.0276
0.3400 0.0967 0.0386
0.3600 0.1034 0.0750
0.3800 0.1100 0.0668
0.4000 0.1167 0.0799
0.4200 0.1234 0.1120
0.4400 0.1301 0.0975
0.4600 0.1368 0.1084
0.4800 0.1434 0.1398
0.5000 0.1501 0.1311
0.5200 0.1568 0.1418
0.5400 0.1634 0.1455
0.5600 0.1700 0.1424
0.5800 0.1767 0.1479
0.6000 0.1833 0.1493
0.6200 0.1901 0.1462
0.6400 0.1968 0.1461
0.6600 0.2034 0.1442
0.6800 0.2101 0.1576
0.7000 0.2168 0.1456
0.7200 0.2234 0.1405
0.7400 0.2300 0.1624
0.7600 0.2367 0.1514
0.7800 0.2433 0.1468
0.8000 0.2500 0.1696
0.8200 0.2567 0.1480
0.8400 0.2634 0.1542
0.8600 0.2701 0.1746
0.8800 0.2767 0.1454
0.9000 0.2834 0.1599
0.9200 0.2900 0.1765
0.9400 0.2966 0.1498
0.9600 0.3033 0.1644
0.9800 0.3100 0.1786
1.0000 0.3167 0.1530
1.0200 0.3234 0.1681
1.0400 0.3300 0.1794
1.0600 0.3367 0.1600
1.0800 0.3433 0.1705
1.1000 0.3500 0.1843
1.1200 0.3566 0.1573
1.1400 0.3633 0.1785
1.1600 0.3701 0.1836
1.1800 0.3768 0.1570
1.2000 0.3835 0.1686
1.2200 0.3901 0.1882
1.2400 0.3968 0.1663
1.2600 0.4035 0.1674
1.2800 0.4101 0.1804
1.3000 0.4167 0.1732
1.3200 0.4234 0.1793
1.3400 0.4301 0.1738
1.3600 0.4368 0.1651
1.3800 0.4434 0.1769
1.4000 0.4501 0.1749
1.4200 0.4568 0.1678
1.4400 0.4634 0.1806
1.4600 0.4700 0.1737
1.4800 0.4766 0.1640
1.5000 0.4833 0.1762
1.5200 0.4900 0.1778
1.5400 0.4967 0.1632
1.5600 0.5034 0.1751
1.5800 0.5101 0.1734
1.6000 0.5167 0.1687
1.6200 0.5234 0.1698
1.6400 0.5300 0.1728
1.6600 0.5366 0.1704
1.6800 0.5433 0.1716
1.7000 0.5500 0.1685
1.7200 0.5567 0.1664
1.7400 0.5634 0.1709
1.7600 0.5701 0.1691
1.7800 0.5767 0.1726
1.8000 0.5834 0.1651
1.8200 0.5900 0.1674
1.8400 0.5967 0.1718
1.8600 0.6033 0.1625
1.8800 0.6100 0.1635
1.9000 0.6167 0.1757
1.9200 0.6234 0.1573
1.9400 0.6301 0.1629
1.9600 0.6368 0.1674
1.9800 0.6435 0.1622
2.0000 0.6500 0.1640
2.0200 0.6566 0.1708
2.0400 0.6633 0.1571
2.0600 0.6700 0.1701
2.0800 0.6768 0.1640
2.1000 0.6835 0.1550
2.1200 0.6901 0.1701
2.1400 0.6968 0.1625
2.1600 0.7034 0.1530
2.1800 0.7100 0.1686
2.2000 0.7166 0.1621
2.2200 0.7233 0.1543
2.2400 0.7300 0.1672
2.2600 0.7367 0.1613
2.2800 0.7434 0.1545
2.3000 0.7501 0.1680
2.3200 0.7568 0.1609
2.3400 0.7634 0.1493
2.3600 0.7700 0.1634
2.3800 0.7766 0.1640
2.4000 0.7833 0.1543
2.4200 0.7900 0.1573
2.4400 0.7967 0.1629
2.4600 0.8034 0.1546
2.4800 0.8101 0.1586
2.5000 0.8168 0.1617
2.5200 0.8234 0.1502
2.5400 0.8301 0.1589
2.5600 0.8367 0.1657
2.5800 0.8433 0.1486
2.6000 0.8501 0.1573
2.6200 0.8568 0.1624
2.6400 0.8635 0.1472
2.6600 0.8701 0.1636
2.6800 0.8768 0.1600
2.7000 0.8834 0.1458
2.7200 0.8900 0.1611
2.7400 0.8967 0.1605
2.7600 0.9033 0.1511
2.7800 0.9101 0.1622
2.8000 0.9168 0.1563
2.8200 0.9235 0.1486
2.8400 0.9301 0.1617
2.8600 0.9368 0.1573
2.8800 0.9435 0.1509
2.9000 0.9501 0.1666
2.9200 0.9567 0.1515
2.9400 0.9633 0.1501
2.9600 0.9700 0.1687
2.9800 0.9767 0.1532
3.0000 0.9834 0.1458
3.0200 0.9901 0.1711
3.0400 0.9968 0.1473
3.0600 1.0034 0.1464
3.0800 1.0100 0.1678
3.1000 1.0166 0.1476
3.1200 1.0233 0.1546
3.1400 1.0300 0.1686
3.1600 1.0367 0.1472
3.1800 1.0434 0.1532
3.2000 1.0501 0.1642
3.2200 1.0568 0.1448
3.2400 1.0634 0.1549
3.2600 1.0700 0.1614
3.2800 1.0767 0.1509
3.3000 1.0833 0.1576
3.3200 1.0900 0.1550
3.3400 1.0967 0.1510
3.3600 1.1034 0.1618
3.3800 1.1101 0.1548
3.4000 1.1168 0.1500
3.4200 1.1235 0.1525
3.4400 1.1301 0.1593
3.4600 1.1367 0.1526
3.4800 1.1433 0.1479
3.5000 1.1500 0.1533
3.5200 1.1567 0.1613
3.5400 1.1634 0.1509
3.5600 1.1701 0.1454
3.5800 1.1768 0.1587
3.6000 1.1834 0.1527
3.6200 1.1900 0.1443
3.6400 1.1966 0.1566
3.6600 1.2033 0.1504
3.6800 1.2100 0.1458
3.7000 1.2167 0.1549
3.7200 1.2234 0.1452
3.7400 1.2301 0.1504
3.7600 1.2368 0.1574
3.7800 1.2434 0.1428
3.8000 1.2500 0.1453
3.8200 1.2567 0.1602
3.8400 1.2633 0.1474
3.8600 1.2700 0.1453
3.8800 1.2767 0.1533
3.9000 1.2834 0.1529
3.9200 1.2901 0.1407
3.9400 1.2968 0.1562
3.9600 1.3034 0.1539
3.9800 1.3101 0.1430
4.0000 1.3167 0.1547
4.0200 1.3233 0.1487
4.0400 1.3300 0.1434
4.0600 1.3367 0.1592
4.0800 1.3434 0.1458
4.1000 1.3501 0.1385
4.1200 1.3568 0.1617
4.1400 1.3635 0.1489
4.1600 1.3701 0.1349
4.1800 1.3767 0.1636
4.2000 1.3833 0.1481
4.2200 1.3900 0.1382
4.2400 1.3968 0.1629
4.2600 1.4035 0.1446
4.2800 1.4101 0.1458
4.3000 1.4168 0.1553
4.3200 1.4235 0.1430
4.3400 1.4301 0.1443
4.3600 1.4367 0.1599
4.3800 1.4433 0.1445
4.4000 1.4500 0.1413
4.4200 1.4567 0.1591
4.4400 1.4634 0.1472
4.4600 1.4701 0.1424
4.4800 1.4768 0.1577
4.5000 1.4834 0.1461
4.5200 1.4901 0.1403
4.5400 1.4967 0.1572
4.5600 1.5033 0.1434
4.5800 1.5100 0.1466
4.6000 1.5167 0.1579
4.6200 1.5234 0.1423
4.6400 1.5301 0.1436
4.6600 1.5368 0.1590
4.6800 1.5434 0.1375
4.7000 1.5500 0.1443
4.7200 1.5566 0.1579
4.7400 1.5633 0.1468
4.7600 1.5700 0.1428
4.7800 1.5768 0.1527
4.8000 1.5835 0.1432
4.8200 1.5901 0.1510
4.8400 1.5968 0.1463
4.8600 1.6035 0.1444
4.8800 1.6101 0.1486
4.9000 1.6167 0.1454
4.9200 1.6233 0.1466
4.9400 1.6300 0.1522
4.9600 1.6367 0.1467
4.9800 1.6434 0.1484
5.0000 1.6501 0.1473
5.0200 1.6568 0.1464
5.0400 1.6635 0.1549
5.0600 1.6701 0.1398
5.0800 1.6767 0.1485
5.1000 1.6833 0.1548
5.1200 1.6900 0.1436
5.1400 1.6967 0.1478
5.1600 1.7034 0.1533
5.1800 1.7101 0.1388
5.2000 1.7168 0.1492
5.2200 1.7235 0.1510
5.2400 1.7301 0.1370
5.2600 1.7367 0.1511
5.2800 1.7433 0.1492
5.3000 1.7500 0.1321
5.3200 1.7567 0.1556
5.3400 1.7634 0.1503
5.3600 1.7701 0.1376
5.3800 1.7767 0.1543
5.4000 1.7834 0.1449
5.4200 1.7901 0.1327
5.4400 1.7967 0.1529
5.4600 1.8033 0.1475
5.4800 1.8100 0.1374
5.5000 1.8167 0.1547
5.5200 1.8234 0.1440
5.5400 1.8301 0.1371
5.5600 1.8368 0.1551
5.5800 1.8435 0.1465
5.6000 1.8501 0.1287
