Raw Data
Time Displacement Force
(s) (mm) (N)
0.0000 0.0001 0.1316
0.0200 0.0001 0.1417
0.0400 0.0009 0.1697
0.0600 0.0042 0.1767
0.0800 0.0097 0.1375
0.1000 0.0154 0.1371
0.1200 0.0213 0.1596
0.1400 0.0280 0.1500
0.1600 0.0353 0.1394
0.1800 0.0428 0.1437
0.2000 0.0499 0.1387
0.2200 0.0568 0.1406
0.2400 0.0635 0.1485
0.2600 0.0701 0.1454
0.2800 0.0768 0.1495
0.3000 0.0835 0.1520
0.3200 0.0902 0.1428
0.3400 0.0970 0.1509
0.3600 0.1036 0.1516
0.3800 0.1103 0.1484
0.4000 0.1169 0.1604
0.4200 0.1236 0.1523
0.4400 0.1303 0.1518
0.4600 0.1370 0.1563
0.4800 0.1437 0.1557
0.5000 0.1504 0.1529
0.5200 0.1570 0.1610
0.5400 0.1637 0.1531
0.5600 0.1702 0.1576
0.5800 0.1769 0.1672
0.6000 0.1836 0.1631
0.6200 0.1903 0.1626
0.6400 0.1970 0.1650
0.6600 0.2037 0.1636
0.6800 0.2103 0.1749
0.7000 0.2170 0.1627
0.7200 0.2236 0.1675
0.7400 0.2302 0.1782
0.7600 0.2369 0.1675
0.7800 0.2436 0.1678
0.8000 0.2503 0.1793
0.8200 0.2569 0.1732
0.8400 0.2636 0.1731
0.8600 0.2703 0.1801
0.8800 0.2770 0.1699
0.9000 0.2836 0.1815
0.9200 0.2902 0.1801
0.9400 0.2968 0.1753
0.9600 0.3035 0.1829
0.9800 0.3102 0.1844
1.0000 0.3169 0.1774
1.0200 0.3236 0.1855
1.0400 0.3303 0.1800
1.0600 0.3369 0.1777
1.0800 0.3436 0.1855
1.1000 0.3502 0.1830
1.1200 0.3569 0.1780
1.1400 0.3636 0.1902
1.1600 0.3703 0.1795
1.1800 0.3770 0.1779
1.2000 0.3837 0.1883
1.2200 0.3903 0.1773
1.2400 0.3970 0.1839
1.2600 0.4037 0.1850
1.2800 0.4103 0.1772
1.3000 0.4169 0.1831
1.3200 0.4236 0.1826
1.3400 0.4303 0.1739
1.3600 0.4370 0.1873
1.3800 0.4437 0.1812
1.4000 0.4504 0.1713
1.4200 0.4570 0.1842
1.4400 0.4637 0.1799
1.4600 0.4703 0.1721
1.4800 0.4768 0.1847
1.5000 0.4835 0.1787
1.5200 0.4902 0.1672
1.5400 0.4969 0.1792
1.5600 0.5036 0.1757
1.5800 0.5103 0.1726
1.6000 0.5170 0.1781
1.6200 0.5236 0.1728
1.6400 0.5302 0.1722
1.6600 0.5368 0.1757
1.6800 0.5435 0.1743
1.7000 0.5503 0.1709
1.7200 0.5570 0.1734
1.7400 0.5636 0.1718
1.7600 0.5703 0.1662
1.7800 0.5770 0.1757
1.8000 0.5836 0.1725
1.8200 0.5903 0.1662
1.8400 0.5969 0.1668
1.8600 0.6036 0.1726
1.8800 0.6103 0.1670
1.9000 0.6170 0.1677
1.9200 0.6236 0.1720
1.9400 0.6303 0.1679
1.9600 0.6370 0.1654
1.9800 0.6437 0.1662
2.0000 0.6503 0.1663
2.0200 0.6569 0.1694
2.0400 0.6636 0.1704
2.0600 0.6703 0.1645
2.0800 0.6770 0.1598
2.1000 0.6837 0.1687
2.1200 0.6903 0.1667
2.1400 0.6970 0.1616
2.1600 0.7036 0.1688
2.1800 0.7102 0.1620
2.2000 0.7169 0.1608
2.2200 0.7236 0.1683
2.2400 0.7303 0.1631
2.2600 0.7370 0.1602
2.2800 0.7436 0.1715
2.3000 0.7503 0.1620
2.3200 0.7570 0.1620
2.3400 0.7636 0.1685
2.3600 0.7703 0.1652
2.3800 0.7769 0.1630
2.4000 0.7836 0.1717
2.4200 0.7902 0.1617
2.4400 0.7969 0.1613
2.4600 0.8036 0.1692
2.4800 0.8103 0.1643
2.5000 0.8170 0.1610
2.5200 0.8237 0.1694
2.5400 0.8303 0.1635
2.5600 0.8369 0.1630
2.5800 0.8436 0.1738
2.6000 0.8503 0.1627
2.6200 0.8570 0.1636
2.6400 0.8637 0.1698
2.6600 0.8704 0.1671
2.6800 0.8770 0.1614
2.7000 0.8837 0.1675
2.7200 0.8903 0.1634
2.7400 0.8969 0.1641
2.7600 0.9036 0.1683
2.7800 0.9103 0.1701
2.8000 0.9170 0.1621
2.8200 0.9237 0.1674
2.8400 0.9304 0.1645
2.8600 0.9370 0.1638
2.8800 0.9437 0.1652
2.9000 0.9503 0.1672
2.9200 0.9569 0.1595
2.9400 0.9635 0.1690
2.9600 0.9702 0.1667
2.9800 0.9769 0.1565
3.0000 0.9836 0.1720
3.0200 0.9903 0.1629
3.0400 0.9970 0.1547
3.0600 1.0037 0.1705
3.0800 1.0102 0.1622
3.1000 1.0168 0.1565
3.1200 1.0235 0.1704
3.1400 1.0302 0.1626
3.1600 1.0369 0.1598
3.1800 1.0436 0.1663
3.2000 1.0503 0.1594
3.2200 1.0570 0.1611
3.2400 1.0637 0.1692
3.2600 1.0703 0.1545
3.2800 1.0769 0.1648
3.3000 1.0836 0.1685
3.3200 1.0903 0.1561
3.3400 1.0970 0.1631
3.3600 1.1037 0.1645
3.3800 1.1103 0.1596
3.4000 1.1170 0.1668
3.4200 1.1237 0.1581
3.4400 1.1303 0.1613
3.4600 1.1369 0.1631
3.4800 1.1436 0.1592
3.5000 1.1503 0.1593
3.5200 1.1570 0.1679
3.5400 1.1637 0.1610
3.5600 1.1704 0.1575
3.5800 1.1770 0.1653
3.6000 1.1837 0.1556
3.6200 1.1903 0.1661
3.6400 1.1969 0.1631
3.6600 1.2035 0.1607
3.6800 1.2103 0.1612
3.7000 1.2170 0.1616
3.7200 1.2237 0.1602
3.7400 1.2303 0.1676
3.7600 1.2370 0.1571
3.7800 1.2437 0.1607
3.8000 1.2503 0.1616
3.8200 1.2569 0.1595
3.8400 1.2636 0.1660
3.8600 1.2703 0.1615
3.8800 1.2770 0.1553
3.9000 1.2836 0.1622
3.9200 1.2903 0.1632
3.9400 1.2970 0.1570
3.9600 1.3037 0.1617
3.9800 1.3103 0.1571
4.0000 1.3169 0.1599
4.0200 1.3235 0.1620
4.0400 1.3302 0.1589
4.0600 1.3369 0.1587
4.0800 1.3436 0.1623
4.1000 1.3503 0.1557
4.1200 1.3570 0.1591
4.1400 1.3637 0.1621
4.1600 1.3703 0.1557
4.1800 1.3769 0.1577
4.2000 1.3836 0.1635
4.2200 1.3903 0.1542
4.2400 1.3970 0.1645
4.2600 1.4037 0.1559
4.2800 1.4103 0.1554
4.3000 1.4170 0.1627
4.3200 1.4237 0.1579
4.3400 1.4303 0.1546
4.3600 1.4369 0.1612
4.3800 1.4436 0.1622
4.4000 1.4502 0.1569
4.4200 1.4569 0.1593
4.4400 1.4636 0.1600
4.4600 1.4703 0.1630
4.4800 1.4770 0.1575
4.5000 1.4837 0.1588
4.5200 1.4903 0.1601
4.5400 1.4969 0.1618
4.5600 1.5035 0.1595
4.5800 1.5102 0.1559
4.6000 1.5169 0.1549
4.6200 1.5236 0.1649
4.6400 1.5303 0.1557
4.6600 1.5370 0.1578
4.6800 1.5437 0.1638
4.7000 1.5503 0.1584
4.7200 1.5569 0.1546
4.7400 1.5635 0.1647
4.7600 1.5703 0.1590
4.7800 1.5770 0.1539
4.8000 1.5837 0.1615
4.8200 1.5904 0.1568
4.8400 1.5970 0.1559
4.8600 1.6037 0.1635
4.8800 1.6103 0.1528
4.9000 1.6169 0.1510
4.9200 1.6236 0.1675
4.9400 1.6303 0.1541
4.9600 1.6370 0.1534
4.9800 1.6437 0.1621
5.0000 1.6503 0.1549
5.0200 1.6570 0.1541
5.0400 1.6637 0.1613
5.0600 1.6703 0.1513
5.0800 1.6769 0.1570
5.1000 1.6835 0.1586
5.1200 1.6902 0.1534
5.1400 1.6969 0.1589
5.1600 1.7036 0.1605
5.1800 1.7103 0.1507
5.2000 1.7170 0.1576
5.2200 1.7237 0.1567
5.2400 1.7303 0.1484
5.2600 1.7369 0.1624
5.2800 1.7435 0.1509
5.3000 1.7502 0.1490
5.3200 1.7569 0.1579
5.3400 1.7636 0.1458
5.3600 1.7703 0.1500
5.3800 1.7769 0.1622
5.4000 1.7836 0.1461
5.4200 1.7903 0.1515
5.4400 1.7969 0.1576
5.4600 1.8036 0.1501
5.4800 1.8103 0.1543
5.5000 1.8170 0.1579
5.5200 1.8237 0.1443
5.5400 1.8303 0.1580
5.5600 1.8370 0.1562
5.5800 1.8437 0.1428
5.6000 1.8504 0.1530
5.6200 1.8569 0.1543
