Raw Data
Time Displacement Force
(s) (mm) (N)
0.0000 0.0000 -0.0745
0.0200 0.0001 -0.0590
0.0400 0.0021 -0.0050
0.0600 0.0098 -0.0008
0.0800 0.0216 -0.0840
0.1000 0.0341 -0.0875
0.1200 0.0467 -0.0436
0.1400 0.0601 -0.0806
0.1600 0.0742 -0.0755
0.1800 0.0884 -0.0713
0.2000 0.1023 -0.0894
0.2200 0.1159 -0.0775
0.2400 0.1293 -0.0672
0.2600 0.1426 -0.0891
0.2800 0.1559 -0.0708
0.3000 0.1693 -0.0746
0.3200 0.1827 -0.0883
0.3400 0.1960 -0.0724
0.3600 0.2093 -0.0851
0.3800 0.2227 -0.0886
0.4000 0.2360 -0.0719
0.4200 0.2493 -0.0898
0.4400 0.2626 -0.0777
0.4600 0.2759 -0.0759
0.4800 0.2893 -0.0848
0.5000 0.3027 -0.0808
0.5200 0.3160 -0.0853
0.5400 0.3293 -0.0798
0.5600 0.3426 -0.0801
0.5800 0.3560 -0.0828
0.6000 0.3694 -0.0800
0.6200 0.3827 -0.0785
0.6400 0.3960 -0.0808
0.6600 0.4094 -0.0850
0.6800 0.4227 -0.0750
0.7000 0.4361 -0.0857
0.7200 0.4494 -0.0790
0.7400 0.4627 -0.0799
0.7600 0.4761 -0.0835
0.7800 0.4894 -0.0750
0.8000 0.5027 -0.0910
0.8200 0.5160 -0.0815
0.8400 0.5293 -0.0751
0.8600 0.5427 -0.0901
0.8800 0.5560 -0.0803
0.9000 0.5693 -0.0806
0.9200 0.5826 -0.0859
0.9400 0.5960 -0.0804
0.9600 0.6093 -0.0828
0.9800 0.6226 -0.0911
1.0000 0.6359 -0.0792
1.0200 0.6493 -0.0808
1.0400 0.6627 -0.0912
1.0600 0.6760 -0.0780
1.0800 0.6894 -0.0828
1.1000 0.7027 -0.0859
1.1200 0.7160 -0.0845
1.1400 0.7293 -0.0831
1.1600 0.7426 -0.0835
1.1800 0.7560 -0.0848
1.2000 0.7693 -0.0851
1.2200 0.7827 -0.0879
1.2400 0.7960 -0.0862
1.2600 0.8093 -0.0824
1.2800 0.8226 -0.0886
1.3000 0.8360 -0.0847
1.3200 0.8493 -0.0830
1.3400 0.8626 -0.0889
1.3600 0.8760 -0.0918
1.3800 0.8893 -0.0822
1.4000 0.9027 -0.0887
1.4200 0.9160 -0.0958
1.4400 0.9293 -0.0813
1.4600 0.9427 -0.0939
1.4800 0.9560 -0.1017
1.5000 0.9694 -0.0842
1.5200 0.9827 -0.0979
1.5400 0.9960 -0.0975
1.5600 1.0093 -0.0896
1.5800 1.0226 -0.0975
1.6000 1.0359 -0.0924
1.6200 1.0492 -0.0919
1.6400 1.0626 -0.0972
1.6600 1.0759 -0.0982
1.6800 1.0893 -0.0950
1.7000 1.1026 -0.0979
1.7200 1.1160 -0.0958
1.7400 1.1294 -0.0975
1.7600 1.1428 -0.1020
1.7800 1.1561 -0.0956
1.8000 1.1694 -0.1030
1.8200 1.1827 -0.0970
1.8400 1.1960 -0.0955
1.8600 1.2094 -0.1025
1.8800 1.2227 -0.0979
1.9000 1.2360 -0.0990
1.9200 1.2493 -0.0989
1.9400 1.2627 -0.0993
1.9600 1.2760 -0.1035
1.9800 1.2893 -0.0998
2.0000 1.3026 -0.0982
2.0200 1.3159 -0.1038
2.0400 1.3293 -0.1009
2.0600 1.3426 -0.0966
2.0800 1.3560 -0.1052
2.1000 1.3694 -0.0985
2.1200 1.3827 -0.0990
2.1400 1.3961 -0.1058
2.1600 1.4094 -0.0983
2.1800 1.4227 -0.1025
2.2000 1.4360 -0.1042
2.2200 1.4494 -0.1042
2.2400 1.4627 -0.1028
2.2600 1.4760 -0.1024
2.2800 1.4893 -0.1036
2.3000 1.5026 -0.1074
2.3200 1.5160 -0.1038
2.3400 1.5293 -0.1083
2.3600 1.5426 -0.1031
2.3800 1.5560 -0.1133
2.4000 1.5694 -0.1065
2.4200 1.5827 -0.1044
2.4400 1.5960 -0.1093
2.4600 1.6093 -0.1024
2.4800 1.6227 -0.1083
2.5000 1.6359 -0.1077
2.5200 1.6492 -0.1084
2.5400 1.6626 -0.1001
2.5600 1.6760 -0.1109
2.5800 1.6894 -0.1080
2.6000 1.7027 -0.1047
2.6200 1.7160 -0.1134
2.6400 1.7294 -0.1056
2.6600 1.7427 -0.1108
2.6800 1.7561 -0.1156
2.7000 1.7693 -0.1008
2.7200 1.7826 -0.1100
2.7400 1.7960 -0.1177
2.7600 1.8093 -0.1050
2.7800 1.8226 -0.1081
2.8000 1.8359 -0.1181
2.8200 1.8493 -0.1002
2.8400 1.8627 -0.1115
2.8600 1.8760 -0.1250
2.8800 1.8894 -0.1032
2.9000 1.9027 -0.1128
2.9200 1.9160 -0.1195
2.9400 1.9294 -0.1038
2.9600 1.9427 -0.1142
2.9800 1.9560 -0.1201
3.0000 1.9693 -0.1085
3.0200 1.9827 -0.1099
3.0400 1.9960 -0.1208
3.0600 2.0093 -0.1091
3.0800 2.0226 -0.1134
3.1000 2.0359 -0.1190
3.1200 2.0493 -0.1122
3.1400 2.0626 -0.1177
3.1600 2.0760 -0.1257
3.1800 2.0893 -0.1115
3.2000 2.1027 -0.1148
3.2200 2.1161 -0.1303
3.2400 2.1294 -0.1116
3.2600 2.1427 -0.1116
3.2800 2.1561 -0.1367
3.3000 2.1694 -0.1146
3.3200 2.1827 -0.1113
3.3400 2.1960 -0.1354
3.3600 2.2093 -0.1106
3.3800 2.2227 -0.1108
3.4000 2.2360 -0.1367
3.4200 2.2493 -0.1116
3.4400 2.2626 -0.1144
3.4600 2.2760 -0.1389
3.4800 2.2893 -0.1104
3.5000 2.3027 -0.1158
3.5200 2.3160 -0.1401
3.5400 2.3293 -0.1121
3.5600 2.3427 -0.1180
3.5800 2.3560 -0.1394
3.6000 2.3694 -0.1131
3.6200 2.3827 -0.1206
3.6400 2.3960 -0.1360
3.6600 2.4094 -0.1163
3.6800 2.4227 -0.1199
3.7000 2.4360 -0.1366
3.7200 2.4493 -0.1121
3.7400 2.4627 -0.1238
3.7600 2.4760 -0.1330
3.7800 2.4893 -0.1131
3.8000 2.5026 -0.1266
3.8200 2.5159 -0.1333
3.8400 2.5292 -0.1137
3.8600 2.5426 -0.1263
3.8800 2.5559 -0.1320
3.9000 2.5693 -0.1164
3.9200 2.5827 -0.1278
3.9400 2.5961 -0.1321
3.9600 2.6094 -0.1183
3.9800 2.6227 -0.1264
4.0000 2.6360 -0.1292
4.0200 2.6494 -0.1171
4.0400 2.6627 -0.1304
4.0600 2.6760 -0.1331
4.0800 2.6893 -0.1160
4.1000 2.7027 -0.1278
4.1200 2.7160 -0.1263
4.1400 2.7293 -0.1193
4.1600 2.7426 -0.1303
4.1800 2.7560 -0.1278
4.2000 2.7693 -0.1254
4.2200 2.7826 -0.1311
4.2400 2.7959 -0.1280
4.2600 2.8093 -0.1245
4.2800 2.8227 -0.1333
4.3000 2.8360 -0.1290
4.3200 2.8494 -0.1284
4.3400 2.8627 -0.1300
4.3600 2.8760 -0.1302
4.3800 2.8894 -0.1314
4.4000 2.9027 -0.1315
4.4200 2.9160 -0.1299
4.4400 2.9293 -0.1315
4.4600 2.9427 -0.1270
4.4800 2.9560 -0.1314
4.5000 2.9693 -0.1361
4.5200 2.9826 -0.1292
4.5400 2.9960 -0.1339
4.5600 3.0093 -0.1363
4.5800 3.0226 -0.1296
4.6000 3.0360 -0.1351
4.6200 3.0493 -0.1366
4.6400 3.0627 -0.1261
4.6600 3.0760 -0.1398
4.6800 3.0893 -0.1354
4.7000 3.1026 -0.1255
4.7200 3.1160 -0.1457
4.7400 3.1294 -0.1367
4.7600 3.1427 -0.1265
4.7800 3.1561 -0.1420
4.8000 3.1694 -0.1357
4.8200 3.1827 -0.1300
4.8400 3.1961 -0.1453
4.8600 3.2094 -0.1342
4.8800 3.2226 -0.1290
4.9000 3.2359 -0.1431
4.9200 3.2492 -0.1335
4.9400 3.2625 -0.1348
4.9600 3.2759 -0.1404
4.9800 3.2893 -0.1377
5.0000 3.3027 -0.1328
5.0200 3.3161 -0.1441
5.0400 3.3294 -0.1385
5.0600 3.3428 -0.1337
5.0800 3.3561 -0.1399
5.1000 3.3694 -0.1393
5.1200 3.3827 -0.1390
5.1400 3.3960 -0.1432
5.1600 3.4093 -0.1387
5.1800 3.4226 -0.1354
5.2000 3.4360 -0.1430
5.2200 3.4493 -0.1376
5.2400 3.4626 -0.1376
5.2600 3.4759 -0.1409
