Raw Data
Time Displacement Force
(s) (mm) (N)
0.0000 0.0000 -0.0186
0.0200 0.0001 -0.0178
0.0400 0.0018 -0.0054
0.0600 0.0089 -0.0086
0.0800 0.0205 -0.0135
0.1000 0.0329 -0.0146
0.1200 0.0455 -0.0096
0.1400 0.0589 -0.0073
0.1600 0.0730 -0.0064
0.1800 0.0872 -0.0044
0.2000 0.1012 -0.0023
0.2200 0.1148 -0.0003
0.2400 0.1282 0.0016
0.2600 0.1415 0.0055
0.2800 0.1548 0.0056
0.3000 0.1681 0.0094
0.3200 0.1815 0.0098
0.3400 0.1948 0.0133
0.3600 0.2081 0.0137
0.3800 0.2214 0.0195
0.4000 0.2348 0.0178
0.4200 0.2481 0.0213
0.4400 0.2615 0.0232
0.4600 0.2748 0.0251
0.4800 0.2881 0.0276
0.5000 0.3015 0.0293
0.5200 0.3149 0.0321
0.5400 0.3282 0.0320
0.5600 0.3415 0.0362
0.5800 0.3549 0.0355
0.6000 0.3682 0.0403
0.6200 0.3816 0.0396
0.6400 0.3949 0.0445
0.6600 0.4081 0.0434
0.6800 0.4214 0.0494
0.7000 0.4348 0.0477
0.7200 0.4481 0.0523
0.7400 0.4615 0.0527
0.7600 0.4748 0.0560
0.7800 0.4882 0.0571
0.8000 0.5015 0.0596
0.8200 0.5148 0.0620
0.8400 0.5282 0.0626
0.8600 0.5416 0.0675
0.8800 0.5549 0.0666
0.9000 0.5682 0.0708
0.9200 0.5815 0.0712
0.9400 0.5949 0.0751
0.9600 0.6082 0.0747
0.9800 0.6216 0.0794
1.0000 0.6348 0.0785
1.0200 0.6481 0.0832
1.0400 0.6615 0.0826
1.0600 0.6748 0.0870
1.0800 0.6882 0.0865
1.1000 0.7014 0.0908
1.1200 0.7148 0.0914
1.1400 0.7281 0.0933
1.1600 0.7415 0.0961
1.1800 0.7548 0.0968
1.2000 0.7682 0.0994
1.2200 0.7815 0.1004
1.2400 0.7949 0.1041
1.2600 0.8082 0.1035
1.2800 0.8215 0.1089
1.3000 0.8348 0.1070
1.3200 0.8482 0.1121
1.3400 0.8616 0.1108
1.3600 0.8749 0.1169
1.3800 0.8882 0.1138
1.4000 0.9016 0.1202
1.4200 0.9149 0.1186
1.4400 0.9282 0.1217
1.4600 0.9415 0.1245
1.4800 0.9548 0.1253
1.5000 0.9681 0.1275
1.5200 0.9814 0.1289
1.5400 0.9948 0.1313
1.5600 1.0081 0.1312
1.5800 1.0215 0.1359
1.6000 1.0349 0.1348
1.6200 1.0482 0.1391
1.6400 1.0616 0.1385
1.6600 1.0749 0.1433
1.6800 1.0883 0.1416
1.7000 1.1016 0.1468
1.7200 1.1149 0.1461
1.7400 1.1282 0.1489
1.7600 1.1415 0.1511
1.7800 1.1548 0.1524
1.8000 1.1682 0.1539
1.8200 1.1815 0.1562
1.8400 1.1948 0.1575
1.8600 1.2081 0.1588
1.8800 1.2215 0.1618
1.9000 1.2348 0.1623
1.9200 1.2482 0.1645
1.9400 1.2615 0.1657
1.9600 1.2749 0.1683
1.9800 1.2883 0.1675
2.0000 1.3016 0.1725
2.0200 1.3149 0.1724
2.0400 1.3282 0.1750
2.0600 1.3416 0.1758
2.0800 1.3549 0.1794
2.1000 1.3682 0.1781
2.1200 1.3815 0.1826
2.1400 1.3949 0.1827
2.1600 1.4082 0.1846
2.1800 1.4215 0.1863
2.2000 1.4348 0.1887
2.2200 1.4481 0.1891
2.2400 1.4615 0.1910
2.2600 1.4748 0.1945
2.2800 1.4882 0.1930
2.3000 1.5015 0.1980
2.3200 1.5149 0.1971
2.3400 1.5283 0.2000
2.3600 1.5416 0.2002
2.3800 1.5549 0.2044
2.4000 1.5682 0.2024
2.4200 1.5816 0.2066
2.4400 1.5949 0.2072
2.4600 1.6082 0.2084
2.4800 1.6215 0.2109
2.5000 1.6348 0.2122
2.5200 1.6482 0.2141
2.5400 1.6614 0.2146
2.5600 1.6747 0.2187
2.5800 1.6881 0.2165
2.6000 1.7015 0.2212
2.6200 1.7148 0.2203
2.6400 1.7282 0.2238
2.6600 1.7415 0.2231
2.6800 1.7549 0.2278
2.7000 1.7683 0.2252
2.7200 1.7816 0.2306
2.7400 1.7949 0.2297
2.7600 1.8082 0.2326
2.7800 1.8216 0.2332
2.8000 1.8349 0.2357
2.8200 1.8482 0.2357
2.8400 1.8615 0.2391
2.8600 1.8748 0.2393
2.8800 1.8882 0.2405
2.9000 1.9015 0.2428
2.9200 1.9148 0.2444
2.9400 1.9282 0.2454
2.9600 1.9415 0.2455
2.9800 1.9548 0.2496
3.0000 1.9682 0.2481
3.0200 1.9815 0.2520
3.0400 1.9949 0.2516
3.0600 2.0082 0.2542
3.0800 2.0215 0.2547
3.1000 2.0348 0.2581
3.1200 2.0482 0.2576
3.1400 2.0616 0.2606
3.1600 2.0749 0.2617
3.1800 2.0882 0.2623
3.2000 2.1015 0.2646
3.2200 2.1148 0.2658
3.2400 2.1282 0.2673
3.2600 2.1415 0.2678
3.2800 2.1548 0.2717
3.3000 2.1681 0.2693
3.3200 2.1815 0.2751
3.3400 2.1948 0.2733
3.3600 2.2082 0.2771
3.3800 2.2215 0.2764
3.4000 2.2349 0.2798
3.4200 2.2482 0.2783
3.4400 2.2615 0.2827
3.4600 2.2748 0.2830
3.4800 2.2882 0.2838
3.5000 2.3016 0.2854
3.5200 2.3149 0.2873
3.5400 2.3282 0.2885
3.5600 2.3415 0.2893
3.5800 2.3549 0.2923
3.6000 2.3682 0.2892
3.6200 2.3815 0.2956
3.6400 2.3948 0.2934
3.6600 2.4081 0.2979
3.6800 2.4214 0.2958
3.7000 2.4348 0.3011
3.7200 2.4481 0.2988
3.7400 2.4615 0.3030
3.7600 2.4749 0.3026
3.7800 2.4883 0.3059
3.8000 2.5016 0.3048
3.8200 2.5149 0.3093
3.8400 2.5283 0.3084
3.8600 2.5416 0.3110
3.8800 2.5549 0.3118
3.9000 2.5682 0.3127
3.9200 2.5815 0.3147
3.9400 2.5948 0.3154
3.9600 2.6082 0.3167
3.9800 2.6215 0.3176
4.0000 2.6348 0.3213
4.0200 2.6481 0.3199
4.0400 2.6615 0.3228
4.0600 2.6749 0.3228
4.0800 2.6882 0.3255
4.1000 2.7015 0.3252
4.1200 2.7149 0.3291
4.1400 2.7283 0.3264
4.1600 2.7416 0.3301
4.1800 2.7549 0.3306
4.2000 2.7682 0.3318
4.2200 2.7816 0.3330
4.2400 2.7949 0.3346
4.2600 2.8082 0.3364
4.2800 2.8215 0.3356
4.3000 2.8348 0.3408
4.3200 2.8482 0.3381
4.3400 2.8615 0.3428
4.3600 2.8748 0.3411
4.3800 2.8881 0.3453
4.4000 2.9015 0.3433
4.4200 2.9148 0.3482
4.4400 2.9282 0.3457
4.4600 2.9415 0.3493
4.4800 2.9549 0.3499
4.5000 2.9682 0.3509
4.5200 2.9815 0.3521
4.5400 2.9949 0.3547
4.5600 3.0082 0.3556
4.5800 3.0216 0.3556
4.6000 3.0349 0.3585
4.6200 3.0482 0.3586
4.6400 3.0615 0.3604
4.6600 3.0748 0.3614
4.6800 3.0882 0.3637
4.7000 3.1015 0.3629
4.7200 3.1148 0.3673
4.7400 3.1281 0.3652
4.7600 3.1415 0.3686
4.7800 3.1549 0.3682
4.8000 3.1682 0.3710
4.8200 3.1815 0.3705
4.8400 3.1949 0.3739
4.8600 3.2082 0.3729
4.8800 3.2216 0.3750
4.9000 3.2349 0.3762
4.9200 3.2482 0.3764
4.9400 3.2615 0.3762
4.9600 3.2749 0.3789
4.9800 3.2882 0.3802
5.0000 3.3015 0.3808
5.0200 3.3148 0.3840
5.0400 3.3282 0.3830
5.0600 3.3415 0.3864
5.0800 3.3548 0.3864
5.1000 3.3681 0.3887
5.1200 3.3815 0.3883
5.1400 3.3948 0.3907
5.1600 3.4082 0.3919
5.1800 3.4215 0.3926
5.2000 3.4349 0.3954
5.2200 3.4482 0.3940
5.2400 3.4616 0.3977
5.2600 3.4749 0.3966
5.2800 3.4882 0.4008
5.3000 3.5016 0.3977
5.3200 3.5149 0.4032
5.3400 3.5282 0.4011
5.3600 3.5416 0.4050
5.3800 3.5549 0.4044
5.4000 3.5682 0.4068
5.4200 3.5815 0.4057
5.4400 3.5948 0.4099
5.4600 3.6081 0.4086
5.4800 3.6215 0.4112
5.5000 3.6348 0.4110
5.5200 3.6481 0.4140
5.5400 3.6615 0.4135
5.5600 3.6749 0.4166
5.5800 3.6883 0.4159
5.6000 3.7016 0.4174
