Raw Data
Time Displacement Force
(s) (mm) (N)
0.0000 0.0000 0.0003
0.0200 0.0001 0.0186
0.0400 0.0020 0.0683
0.0600 0.0094 0.0767
0.0800 0.0211 -0.0076
0.1000 0.0336 -0.0103
0.1200 0.0462 0.0289
0.1400 0.0597 0.0013
0.1600 0.0738 -0.0061
0.1800 0.0880 0.0089
0.2000 0.1019 -0.0098
0.2200 0.1155 -0.0107
0.2400 0.1288 0.0103
0.2600 0.1421 -0.0092
0.2800 0.1554 0.0026
0.3000 0.1688 0.0116
0.3200 0.1822 -0.0115
0.3400 0.1955 0.0078
0.3600 0.2089 0.0028
0.3800 0.2222 -0.0023
0.4000 0.2356 0.0062
0.4200 0.2489 -0.0014
0.4400 0.2622 0.0056
0.4600 0.2756 0.0049
0.4800 0.2889 0.0020
0.5000 0.3023 0.0038
0.5200 0.3156 0.0068
0.5400 0.3289 0.0046
0.5600 0.3422 0.0011
0.5800 0.3556 0.0074
0.6000 0.3689 -0.0004
0.6200 0.3822 0.0074
0.6400 0.3955 0.0037
0.6600 0.4089 -0.0004
0.6800 0.4222 0.0117
0.7000 0.4355 -0.0007
0.7200 0.4489 -0.0001
0.7400 0.4622 0.0088
0.7600 0.4756 0.0007
0.7800 0.4889 0.0022
0.8000 0.5023 0.0102
0.8200 0.5156 0.0053
0.8400 0.5290 0.0051
0.8600 0.5423 0.0094
0.8800 0.5556 0.0027
0.9000 0.5689 0.0059
0.9200 0.5822 0.0144
0.9400 0.5956 0.0034
0.9600 0.6088 0.0056
0.9800 0.6221 0.0149
1.0000 0.6354 0.0069
1.0200 0.6488 0.0070
1.0400 0.6622 0.0121
1.0600 0.6755 0.0062
1.0800 0.6889 0.0052
1.1000 0.7023 0.0103
1.1200 0.7157 0.0035
1.1400 0.7290 0.0108
1.1600 0.7423 0.0144
1.1800 0.7556 0.0031
1.2000 0.7690 0.0068
1.2200 0.7823 0.0113
1.2400 0.7956 0.0076
1.2600 0.8089 0.0095
1.2800 0.8222 0.0120
1.3000 0.8356 0.0037
1.3200 0.8489 0.0068
1.3400 0.8622 0.0179
1.3600 0.8755 0.0069
1.3800 0.8888 0.0080
1.4000 0.9022 0.0144
1.4200 0.9155 0.0048
1.4400 0.9289 0.0107
1.4600 0.9422 0.0178
1.4800 0.9556 0.0041
1.5000 0.9690 0.0132
1.5200 0.9823 0.0166
1.5400 0.9956 0.0051
1.5600 1.0090 0.0138
1.5800 1.0223 0.0145
1.6000 1.0355 0.0066
1.6200 1.0488 0.0133
1.6400 1.0622 0.0151
1.6600 1.0755 0.0060
1.6800 1.0889 0.0178
1.7000 1.1022 0.0127
1.7200 1.1155 0.0075
1.7400 1.1289 0.0196
1.7600 1.1423 0.0156
1.7800 1.1556 0.0061
1.8000 1.1689 0.0164
1.8200 1.1823 0.0137
1.8400 1.1956 0.0071
1.8600 1.2089 0.0195
1.8800 1.2222 0.0158
1.9000 1.2355 0.0066
1.9200 1.2489 0.0231
1.9400 1.2623 0.0104
1.9600 1.2756 0.0143
1.9800 1.2889 0.0188
2.0000 1.3023 0.0123
2.0200 1.3156 0.0139
2.0400 1.3289 0.0167
2.0600 1.3422 0.0140
2.0800 1.3555 0.0155
2.1000 1.3689 0.0188
2.1200 1.3822 0.0127
2.1400 1.3955 0.0140
2.1600 1.4089 0.0174
2.1800 1.4222 0.0136
2.2000 1.4356 0.0153
2.2200 1.4489 0.0145
2.2400 1.4623 0.0199
2.2600 1.4756 0.0172
2.2800 1.4890 0.0178
2.3000 1.5023 0.0214
2.3200 1.5156 0.0121
2.3400 1.5289 0.0172
2.3600 1.5423 0.0277
2.3800 1.5556 0.0142
2.4000 1.5689 0.0183
2.4200 1.5822 0.0265
2.4400 1.5955 0.0153
2.4600 1.6089 0.0202
2.4800 1.6222 0.0313
2.5000 1.6355 0.0184
2.5200 1.6488 0.0217
2.5400 1.6622 0.0274
2.5600 1.6756 0.0178
2.5800 1.6890 0.0258
2.6000 1.7023 0.0295
2.6200 1.7156 0.0215
2.6400 1.7290 0.0294
2.6600 1.7423 0.0336
2.6800 1.7556 0.0240
2.7000 1.7689 0.0351
2.7200 1.7822 0.0315
2.7400 1.7956 0.0298
2.7600 1.8089 0.0339
2.7800 1.8222 0.0399
2.8000 1.8355 0.0357
2.8200 1.8489 0.0371
2.8400 1.8622 0.0421
2.8600 1.8756 0.0385
2.8800 1.8889 0.0425
2.9000 1.9022 0.0495
2.9200 1.9156 0.0412
2.9400 1.9289 0.0483
2.9600 1.9423 0.0540
2.9800 1.9556 0.0498
3.0000 1.9690 0.0491
3.0200 1.9823 0.0575
3.0400 1.9956 0.0531
3.0600 2.0089 0.0577
3.0800 2.0223 0.0631
3.1000 2.0356 0.0615
3.1200 2.0489 0.0594
3.1400 2.0622 0.0655
3.1600 2.0755 0.0656
3.1800 2.0888 0.0652
3.2000 2.1022 0.0704
3.2200 2.1155 0.0699
3.2400 2.1289 0.0712
3.2600 2.1423 0.0757
3.2800 2.1556 0.0765
3.3000 2.1690 0.0711
3.3200 2.1823 0.0804
3.3400 2.1956 0.0793
3.3600 2.2090 0.0764
3.3800 2.2223 0.0861
3.4000 2.2356 0.0850
3.4200 2.2489 0.0795
3.4400 2.2622 0.0926
3.4600 2.2756 0.0855
3.4800 2.2889 0.0838
3.5000 2.3022 0.0977
3.5200 2.3155 0.0911
3.5400 2.3289 0.0905
3.5600 2.3422 0.1021
3.5800 2.3555 0.0907
3.6000 2.3689 0.0970
3.6200 2.3822 0.1056
3.6400 2.3956 0.0974
3.6600 2.4090 0.0996
3.6800 2.4223 0.1087
3.7000 2.4356 0.1008
3.7200 2.4490 0.1025
3.7400 2.4623 0.1109
3.7600 2.4756 0.1031
3.7800 2.4889 0.1064
3.8000 2.5022 0.1124
3.8200 2.5156 0.1124
3.8400 2.5289 0.1095
3.8600 2.5422 0.1117
3.8800 2.5555 0.1197
3.9000 2.5689 0.1125
3.9200 2.5822 0.1157
3.9400 2.5956 0.1210
3.9600 2.6089 0.1156
3.9800 2.6222 0.1240
4.0000 2.6356 0.1271
4.0200 2.6489 0.1157
4.0400 2.6622 0.1281
4.0600 2.6756 0.1273
4.0800 2.6889 0.1155
4.1000 2.7023 0.1360
4.1200 2.7156 0.1225
4.1400 2.7290 0.1282
4.1600 2.7423 0.1393
4.1800 2.7556 0.1264
4.2000 2.7689 0.1316
4.2200 2.7822 0.1396
4.2400 2.7955 0.1308
4.2600 2.8088 0.1381
4.2800 2.8222 0.1437
4.3000 2.8355 0.1311
4.3200 2.8488 0.1424
4.3400 2.8622 0.1419
4.3600 2.8756 0.1348
4.3800 2.8890 0.1481
4.4000 2.9023 0.1422
4.4200 2.9156 0.1437
4.4400 2.9290 0.1480
4.4600 2.9423 0.1419
4.4800 2.9556 0.1465
4.5000 2.9689 0.1496
4.5200 2.9822 0.1457
4.5400 2.9956 0.1480
4.5600 3.0089 0.1528
4.5800 3.0222 0.1456
4.6000 3.0355 0.1518
4.6200 3.0488 0.1577
4.6400 3.0622 0.1492
4.6600 3.0755 0.1599
4.6800 3.0889 0.1555
4.7000 3.1022 0.1557
4.7200 3.1156 0.1652
4.7400 3.1290 0.1565
4.7600 3.1423 0.1587
4.7800 3.1557 0.1652
4.8000 3.1690 0.1565
4.8200 3.1823 0.1554
4.8400 3.1956 0.1709
4.8600 3.2089 0.1621
4.8800 3.2222 0.1619
4.9000 3.2355 0.1734
4.9200 3.2489 0.1611
4.9400 3.2622 0.1618
4.9600 3.2755 0.1786
4.9800 3.2888 0.1641
5.0000 3.3022 0.1713
5.0200 3.3156 0.1727
5.0400 3.3289 0.1694
5.0600 3.3422 0.1781
5.0800 3.3556 0.1803
5.1000 3.3690 0.1704
5.1200 3.3823 0.1774
5.1400 3.3956 0.1778
5.1600 3.4089 0.1728
5.1800 3.4223 0.1822
5.2000 3.4356 0.1824
5.2200 3.4489 0.1747
5.2400 3.4623 0.1837
5.2600 3.4756 0.1831
5.2800 3.4889 0.1839
5.3000 3.5022 0.1822
5.3200 3.5155 0.1838
5.3400 3.5288 0.1857
5.3600 3.5422 0.1836
5.3800 3.5556 0.1877
5.4000 3.5689 0.1898
5.4200 3.5823 0.1877
5.4400 3.5956 0.1872
5.4600 3.6090 0.1919
5.4800 3.6223 0.1893
5.5000 3.6356 0.1880
5.5200 3.6489 0.1967
5.5400 3.6623 0.1897
5.5600 3.6756 0.1958
5.5800 3.6889 0.2019
5.6000 3.7022 0.1951
