Raw Data
Time Displacement Force
(s) (mm) (N)
0.0000 0.0000 0.3434
0.0200 0.0000 0.3623
0.0400 0.0008 0.3835
0.0600 0.0039 0.3917
0.0800 0.0095 0.3613
0.1000 0.0153 0.3507
0.1200 0.0212 0.3648
0.1400 0.0277 0.3728
0.1600 0.0349 0.3557
0.1800 0.0424 0.3554
0.2000 0.0496 0.3540
0.2200 0.0565 0.3470
0.2400 0.0632 0.3652
0.2600 0.0698 0.3660
0.2800 0.0765 0.3548
0.3000 0.0832 0.3687
0.3200 0.0899 0.3627
0.3400 0.0966 0.3575
0.3600 0.1033 0.3672
0.3800 0.1100 0.3628
0.4000 0.1167 0.3736
0.4200 0.1233 0.3655
0.4400 0.1299 0.3684
0.4600 0.1366 0.3714
0.4800 0.1433 0.3707
0.5000 0.1500 0.3720
0.5200 0.1567 0.3758
0.5400 0.1634 0.3670
0.5600 0.1701 0.3745
0.5800 0.1767 0.3757
0.6000 0.1832 0.3717
0.6200 0.1899 0.3835
0.6400 0.1966 0.3810
0.6600 0.2033 0.3698
0.6800 0.2100 0.3858
0.7000 0.2167 0.3812
0.7200 0.2234 0.3724
0.7400 0.2300 0.3877
0.7600 0.2366 0.3815
0.7800 0.2433 0.3810
0.8000 0.2499 0.3883
0.8200 0.2566 0.3885
0.8400 0.2633 0.3834
0.8600 0.2700 0.3881
0.8800 0.2767 0.3879
0.9000 0.2833 0.3914
0.9200 0.2900 0.3855
0.9400 0.2966 0.3856
0.9600 0.3032 0.3832
0.9800 0.3098 0.3911
1.0000 0.3165 0.3854
1.0200 0.3233 0.3878
1.0400 0.3300 0.3878
1.0600 0.3366 0.3877
1.0800 0.3433 0.3863
1.1000 0.3500 0.3866
1.1200 0.3566 0.3912
1.1400 0.3632 0.3825
1.1600 0.3699 0.3838
1.1800 0.3766 0.3926
1.2000 0.3833 0.3822
1.2200 0.3900 0.3828
1.2400 0.3967 0.3884
1.2600 0.4034 0.3765
1.2800 0.4100 0.3835
1.3000 0.4167 0.3820
1.3200 0.4233 0.3776
1.3400 0.4300 0.3814
1.3600 0.4367 0.3837
1.3800 0.4434 0.3737
1.4000 0.4500 0.3807
1.4200 0.4567 0.3799
1.4400 0.4634 0.3715
1.4600 0.4700 0.3791
1.4800 0.4767 0.3797
1.5000 0.4832 0.3697
1.5200 0.4899 0.3826
1.5400 0.4966 0.3768
1.5600 0.5033 0.3699
1.5800 0.5100 0.3753
1.6000 0.5166 0.3734
1.6200 0.5233 0.3694
1.6400 0.5300 0.3708
1.6600 0.5366 0.3751
1.6800 0.5432 0.3695
1.7000 0.5499 0.3745
1.7200 0.5566 0.3699
1.7400 0.5633 0.3677
1.7600 0.5700 0.3725
1.7800 0.5766 0.3768
1.8000 0.5833 0.3630
1.8200 0.5900 0.3695
1.8400 0.5966 0.3711
1.8600 0.6033 0.3678
1.8800 0.6099 0.3692
1.9000 0.6166 0.3708
1.9200 0.6233 0.3643
1.9400 0.6300 0.3701
1.9600 0.6366 0.3672
1.9800 0.6433 0.3709
2.0000 0.6500 0.3710
2.0200 0.6567 0.3634
2.0400 0.6633 0.3731
2.0600 0.6699 0.3693
2.0800 0.6766 0.3656
2.1000 0.6833 0.3680
2.1200 0.6900 0.3638
2.1400 0.6967 0.3671
2.1600 0.7034 0.3657
2.1800 0.7100 0.3667
2.2000 0.7167 0.3662
2.2200 0.7233 0.3674
2.2400 0.7299 0.3670
2.2600 0.7366 0.3604
2.2800 0.7433 0.3708
2.3000 0.7500 0.3608
2.3200 0.7567 0.3650
2.3400 0.7633 0.3668
2.3600 0.7700 0.3592
2.3800 0.7767 0.3610
2.4000 0.7833 0.3680
2.4200 0.7899 0.3591
2.4400 0.7966 0.3622
2.4600 0.8033 0.3698
2.4800 0.8099 0.3544
2.5000 0.8166 0.3602
2.5200 0.8233 0.3699
2.5400 0.8300 0.3514
2.5600 0.8367 0.3582
2.5800 0.8433 0.3699
2.6000 0.8499 0.3499
2.6200 0.8566 0.3633
2.6400 0.8633 0.3674
2.6600 0.8700 0.3506
2.6800 0.8767 0.3602
2.7000 0.8834 0.3651
2.7200 0.8900 0.3505
2.7400 0.8967 0.3607
2.7600 0.9033 0.3625
2.7800 0.9099 0.3563
2.8000 0.9166 0.3590
2.8200 0.9233 0.3544
2.8400 0.9300 0.3525
2.8600 0.9367 0.3647
2.8800 0.9434 0.3506
2.9000 0.9501 0.3547
2.9200 0.9567 0.3579
2.9400 0.9633 0.3492
2.9600 0.9699 0.3592
2.9800 0.9766 0.3547
3.0000 0.9833 0.3515
3.0200 0.9900 0.3533
3.0400 0.9966 0.3583
3.0600 1.0033 0.3505
3.0800 1.0100 0.3521
3.1000 1.0167 0.3525
3.1200 1.0232 0.3538
3.1400 1.0298 0.3515
3.1600 1.0365 0.3535
3.1800 1.0433 0.3548
3.2000 1.0500 0.3485
3.2200 1.0567 0.3452
3.2400 1.0633 0.3567
3.2600 1.0700 0.3473
3.2800 1.0767 0.3478
3.3000 1.0833 0.3564
3.3200 1.0899 0.3469
3.3400 1.0966 0.3503
3.3600 1.1033 0.3534
3.3800 1.1100 0.3445
3.4000 1.1167 0.3499
3.4200 1.1234 0.3555
3.4400 1.1301 0.3385
3.4600 1.1367 0.3486
3.4800 1.1433 0.3566
3.5000 1.1499 0.3438
3.5200 1.1566 0.3510
3.5400 1.1633 0.3521
3.5600 1.1700 0.3366
3.5800 1.1767 0.3525
3.6000 1.1834 0.3510
3.6200 1.1900 0.3415
3.6400 1.1967 0.3485
3.6600 1.2033 0.3497
3.6800 1.2099 0.3402
3.7000 1.2166 0.3508
3.7200 1.2233 0.3472
3.7400 1.2300 0.3451
3.7600 1.2366 0.3475
3.7800 1.2433 0.3415
3.8000 1.2500 0.3477
3.8200 1.2567 0.3454
3.8400 1.2633 0.3446
3.8600 1.2699 0.3445
3.8800 1.2766 0.3440
3.9000 1.2833 0.3446
3.9200 1.2900 0.3469
3.9400 1.2966 0.3432
3.9600 1.3033 0.3527
3.9800 1.3100 0.3493
4.0000 1.3167 0.3350
4.0200 1.3233 0.3475
4.0400 1.3299 0.3457
4.0600 1.3366 0.3376
4.0800 1.3433 0.3511
4.1000 1.3500 0.3369
4.1200 1.3567 0.3400
4.1400 1.3633 0.3472
4.1600 1.3700 0.3417
4.1800 1.3767 0.3410
4.2000 1.3833 0.3496
4.2200 1.3899 0.3371
4.2400 1.3966 0.3385
4.2600 1.4033 0.3498
4.2800 1.4100 0.3362
4.3000 1.4167 0.3418
4.3200 1.4234 0.3469
4.3400 1.4301 0.3342
4.3600 1.4367 0.3434
4.3800 1.4433 0.3407
4.4000 1.4499 0.3381
4.4200 1.4566 0.3435
4.4400 1.4633 0.3365
4.4600 1.4700 0.3392
4.4800 1.4766 0.3388
4.5000 1.4833 0.3352
4.5200 1.4900 0.3371
4.5400 1.4967 0.3383
4.5600 1.5033 0.3336
4.5800 1.5099 0.3416
4.6000 1.5165 0.3352
4.6200 1.5232 0.3412
4.6400 1.5300 0.3404
4.6600 1.5366 0.3307
4.6800 1.5433 0.3373
4.7000 1.5500 0.3398
4.7200 1.5567 0.3274
4.7400 1.5633 0.3407
4.7600 1.5699 0.3418
4.7800 1.5766 0.3262
4.8000 1.5833 0.3388
4.8200 1.5900 0.3403
4.8400 1.5967 0.3303
4.8600 1.6034 0.3375
4.8800 1.6100 0.3383
4.9000 1.6167 0.3244
4.9200 1.6233 0.3407
4.9400 1.6299 0.3358
4.9600 1.6366 0.3269
4.9800 1.6433 0.3376
5.0000 1.6500 0.3322
5.0200 1.6567 0.3283
5.0400 1.6634 0.3396
5.0600 1.6700 0.3280
5.0800 1.6767 0.3338
5.1000 1.6833 0.3304
5.1200 1.6899 0.3250
5.1400 1.6965 0.3384
5.1600 1.7032 0.3308
5.1800 1.7099 0.3218
5.2000 1.7166 0.3314
5.2200 1.7233 0.3299
5.2400 1.7300 0.3281
5.2600 1.7367 0.3379
5.2800 1.7433 0.3293
5.3000 1.7499 0.3244
5.3200 1.7565 0.3324
5.3400 1.7632 0.3266
5.3600 1.7700 0.3268
5.3800 1.7766 0.3301
5.4000 1.7833 0.3252
5.4200 1.7900 0.3274
5.4400 1.7966 0.3225
5.4600 1.8033 0.3281
5.4800 1.8099 0.3316
5.5000 1.8166 0.3241
5.5200 1.8233 0.3212
5.5400 1.8300 0.3333
5.5600 1.8367 0.3230
5.5800 1.8434 0.3198
5.6000 1.8501 0.3336
5.6200 1.8567 0.3223
