Raw Data
Time Displacement Force
(s) (mm) (N)
0.0000 0.0000 -0.4377
0.0200 0.0001 -0.4334
0.0400 0.0008 -0.3957
0.0600 0.0040 -0.3568
0.0800 0.0095 -0.4460
0.1000 0.0153 -0.4678
0.1200 0.0212 -0.4090
0.1400 0.0278 -0.4080
0.1600 0.0351 -0.4065
0.1800 0.0425 -0.3670
0.2000 0.0497 -0.3572
0.2200 0.0566 -0.3478
0.2400 0.0633 -0.3012
0.2600 0.0699 -0.3010
0.2800 0.0766 -0.2904
0.3000 0.0833 -0.2606
0.3200 0.0900 -0.2602
0.3400 0.0967 -0.2345
0.3600 0.1034 -0.2101
0.3800 0.1100 -0.2126
0.4000 0.1167 -0.1870
0.4200 0.1234 -0.1712
0.4400 0.1301 -0.1751
0.4600 0.1368 -0.1558
0.4800 0.1434 -0.1353
0.5000 0.1501 -0.1355
0.5200 0.1568 -0.1151
0.5400 0.1634 -0.0950
0.5600 0.1700 -0.0813
0.5800 0.1767 -0.0609
0.6000 0.1834 -0.0510
0.6200 0.1901 -0.0404
0.6400 0.1968 -0.0246
0.6600 0.2034 -0.0004
0.6800 0.2101 0.0101
0.7000 0.2168 0.0278
0.7200 0.2234 0.0557
0.7400 0.2301 0.0893
0.7600 0.2367 0.1110
0.7800 0.2434 0.1396
0.8000 0.2500 0.1669
0.8200 0.2567 0.1966
0.8400 0.2634 0.2243
0.8600 0.2701 0.2508
0.8800 0.2768 0.2727
0.9000 0.2834 0.3120
0.9200 0.2900 0.3364
0.9400 0.2966 0.3592
0.9600 0.3033 0.3969
0.9800 0.3100 0.4225
1.0000 0.3167 0.4385
1.0200 0.3234 0.4784
1.0400 0.3301 0.5103
1.0600 0.3367 0.5453
1.0800 0.3434 0.5890
1.1000 0.3500 0.6204
1.1200 0.3566 0.6673
1.1400 0.3633 0.7100
1.1600 0.3701 0.7437
1.1800 0.3768 0.7845
1.2000 0.3835 0.8274
1.2200 0.3902 0.8395
1.2400 0.3968 0.8686
1.2600 0.4035 0.8863
1.2800 0.4101 0.9056
1.3000 0.4167 0.9388
1.3200 0.4234 0.9572
1.3400 0.4301 0.9873
1.3600 0.4368 1.0188
1.3800 0.4434 1.0312
1.4000 0.4501 1.0739
1.4200 0.4568 1.1144
1.4400 0.4634 1.1459
1.4600 0.4700 1.1865
1.4800 0.4766 1.2150
1.5000 0.4833 1.2082
1.5200 0.4900 1.2192
1.5400 0.4967 1.2186
1.5600 0.5034 1.2138
1.5800 0.5100 1.2287
1.6000 0.5167 1.2192
1.6200 0.5234 1.2167
1.6400 0.5300 1.2299
1.6600 0.5366 1.2268
1.6800 0.5433 1.2302
1.7000 0.5500 1.2282
1.7200 0.5568 1.2234
1.7400 0.5634 1.2299
1.7600 0.5701 1.2295
1.7800 0.5768 1.2323
1.8000 0.5834 1.2293
1.8200 0.5901 1.2237
1.8400 0.5967 1.2300
1.8600 0.6034 1.2305
1.8800 0.6101 1.2201
1.9000 0.6168 1.2329
1.9200 0.6234 1.2250
1.9400 0.6301 1.2202
1.9600 0.6368 1.2293
1.9800 0.6435 1.2254
2.0000 0.6501 1.2143
2.0200 0.6567 1.2341
2.0400 0.6633 1.2212
2.0600 0.6701 1.2124
2.0800 0.6768 1.2291
2.1000 0.6835 1.2160
2.1200 0.6901 1.2077
2.1400 0.6968 1.2200
2.1600 0.7034 1.2098
2.1800 0.7100 1.2119
2.2000 0.7166 1.2204
2.2200 0.7233 1.2039
2.2400 0.7300 1.2076
2.2600 0.7368 1.2193
2.2800 0.7434 1.2026
2.3000 0.7501 1.2058
2.3200 0.7568 1.2117
2.3400 0.7634 1.1996
2.3600 0.7700 1.2033
2.3800 0.7767 1.2075
2.4000 0.7833 1.2028
2.4200 0.7900 1.1985
2.4400 0.7967 1.2054
2.4600 0.8034 1.1930
2.4800 0.8100 1.1990
2.5000 0.8167 1.2047
2.5200 0.8234 1.1939
2.5400 0.8300 1.1946
2.5600 0.8367 1.2017
2.5800 0.8433 1.1919
2.6000 0.8501 1.1912
2.6200 0.8568 1.1993
2.6400 0.8635 1.1957
2.6600 0.8702 1.1905
2.6800 0.8768 1.1998
2.7000 0.8835 1.1897
2.7200 0.8901 1.1933
2.7400 0.8967 1.2037
2.7600 0.9034 1.1837
2.7800 0.9101 1.1927
2.8000 0.9168 1.1977
2.8200 0.9235 1.1836
2.8400 0.9301 1.1902
2.8600 0.9368 1.2032
2.8800 0.9435 1.1783
2.9000 0.9501 1.1914
2.9200 0.9567 1.1971
2.9400 0.9633 1.1801
2.9600 0.9700 1.1934
2.9800 0.9767 1.1982
3.0000 0.9834 1.1795
3.0200 0.9901 1.1969
3.0400 0.9968 1.1919
3.0600 1.0034 1.1815
3.0800 1.0100 1.1934
3.1000 1.0166 1.1955
3.1200 1.0233 1.1827
3.1400 1.0300 1.1923
3.1600 1.0367 1.1885
3.1800 1.0434 1.1838
3.2000 1.0501 1.1881
3.2200 1.0567 1.1880
3.2400 1.0634 1.1831
3.2600 1.0700 1.1867
3.2800 1.0767 1.1865
3.3000 1.0833 1.1857
3.3200 1.0900 1.1831
3.3400 1.0968 1.1840
3.3600 1.1034 1.1882
3.3800 1.1101 1.1763
3.4000 1.1168 1.1868
3.4200 1.1235 1.1808
3.4400 1.1301 1.1794
3.4600 1.1367 1.1875
3.4800 1.1434 1.1841
3.5000 1.1501 1.1782
3.5200 1.1568 1.1851
3.5400 1.1635 1.1834
3.5600 1.1701 1.1742
3.5800 1.1768 1.1811
3.6000 1.1834 1.1814
3.6200 1.1901 1.1798
3.6400 1.1967 1.1870
3.6600 1.2033 1.1761
3.6800 1.2100 1.1773
3.7000 1.2168 1.1804
3.7200 1.2234 1.1839
3.7400 1.2301 1.1802
3.7600 1.2368 1.1753
3.7800 1.2434 1.1832
3.8000 1.2501 1.1747
3.8200 1.2567 1.1755
3.8400 1.2633 1.1856
3.8600 1.2700 1.1764
3.8800 1.2767 1.1711
3.9000 1.2834 1.1774
3.9200 1.2901 1.1794
3.9400 1.2968 1.1789
3.9600 1.3034 1.1754
3.9800 1.3101 1.1757
4.0000 1.3167 1.1776
4.0200 1.3233 1.1796
4.0400 1.3300 1.1689
4.0600 1.3367 1.1812
4.0800 1.3434 1.1762
4.1000 1.3501 1.1689
4.1200 1.3568 1.1749
4.1400 1.3635 1.1763
4.1600 1.3701 1.1719
4.1800 1.3767 1.1769
4.2000 1.3833 1.1753
4.2200 1.3900 1.1737
4.2400 1.3968 1.1712
4.2600 1.4035 1.1715
4.2800 1.4101 1.1690
4.3000 1.4168 1.1761
4.3200 1.4235 1.1740
4.3400 1.4301 1.1677
4.3600 1.4367 1.1741
4.3800 1.4433 1.1739
4.4000 1.4500 1.1728
4.4200 1.4567 1.1727
4.4400 1.4634 1.1712
4.4600 1.4701 1.1682
4.4800 1.4768 1.1750
4.5000 1.4834 1.1674
4.5200 1.4901 1.1672
4.5400 1.4967 1.1764
4.5600 1.5033 1.1712
4.5800 1.5100 1.1614
4.6000 1.5167 1.1736
4.6200 1.5234 1.1711
4.6400 1.5301 1.1692
4.6600 1.5368 1.1633
4.6800 1.5434 1.1677
4.7000 1.5501 1.1677
4.7200 1.5567 1.1640
4.7400 1.5633 1.1664
4.7600 1.5701 1.1688
4.7800 1.5768 1.1654
4.8000 1.5835 1.1612
4.8200 1.5902 1.1695
4.8400 1.5968 1.1712
4.8600 1.6035 1.1602
4.8800 1.6101 1.1676
4.9000 1.6167 1.1627
4.9200 1.6233 1.1630
4.9400 1.6300 1.1678
4.9600 1.6367 1.1551
4.9800 1.6434 1.1663
5.0000 1.6501 1.1653
5.0200 1.6568 1.1589
5.0400 1.6635 1.1620
5.0600 1.6701 1.1649
5.0800 1.6767 1.1525
5.1000 1.6833 1.1666
5.1200 1.6900 1.1698
5.1400 1.6967 1.1556
5.1600 1.7034 1.1687
5.1800 1.7101 1.1608
5.2000 1.7168 1.1494
5.2200 1.7235 1.1787
5.2400 1.7301 1.1552
5.2600 1.7367 1.1500
5.2800 1.7433 1.1731
5.3000 1.7500 1.1535
5.3200 1.7567 1.1490
5.3400 1.7634 1.1758
5.3600 1.7701 1.1513
5.3800 1.7767 1.1499
5.4000 1.7834 1.1752
5.4200 1.7901 1.1433
5.4400 1.7967 1.1537
5.4600 1.8033 1.1689
5.4800 1.8100 1.1441
5.5000 1.8167 1.1581
5.5200 1.8234 1.1652
5.5400 1.8301 1.1396
5.5600 1.8368 1.1585
5.5800 1.8435 1.1628
