Raw Data
Time Displacement Force
(s) (mm) (N)
0.0000 0.0000 -0.0106
0.0200 0.0001 -0.0068
0.0400 0.0021 0.0064
0.0600 0.0098 0.0008
0.0800 0.0216 -0.0124
0.1000 0.0340 -0.0070
0.1200 0.0468 -0.0109
0.1400 0.0603 -0.0070
0.1600 0.0744 -0.0108
0.1800 0.0886 -0.0096
0.2000 0.1025 -0.0116
0.2200 0.1160 -0.0117
0.2400 0.1293 -0.0094
0.2600 0.1426 -0.0090
0.2800 0.1559 -0.0099
0.3000 0.1693 -0.0102
0.3200 0.1827 -0.0103
0.3400 0.1960 -0.0121
0.3600 0.2094 -0.0092
0.3800 0.2228 -0.0114
0.4000 0.2361 -0.0074
0.4200 0.2494 -0.0122
0.4400 0.2627 -0.0090
0.4600 0.2761 -0.0112
0.4800 0.2895 -0.0101
0.5000 0.3028 -0.0101
0.5200 0.3161 -0.0095
0.5400 0.3294 -0.0101
0.5600 0.3428 -0.0081
0.5800 0.3561 -0.0089
0.6000 0.3694 -0.0094
0.6200 0.3827 -0.0095
0.6400 0.3960 -0.0091
0.6600 0.4094 -0.0068
0.6800 0.4227 -0.0068
0.7000 0.4361 -0.0073
0.7200 0.4494 -0.0087
0.7400 0.4628 -0.0088
0.7600 0.4761 -0.0098
0.7800 0.4894 -0.0078
0.8000 0.5028 -0.0057
0.8200 0.5161 -0.0060
0.8400 0.5295 -0.0051
0.8600 0.5428 -0.0045
0.8800 0.5561 -0.0039
0.9000 0.5694 -0.0036
0.9200 0.5827 -0.0048
0.9400 0.5961 -0.0024
0.9600 0.6093 -0.0020
0.9800 0.6226 -0.0001
1.0000 0.6360 0.0007
1.0200 0.6493 0.0013
1.0400 0.6627 0.0014
1.0600 0.6760 0.0050
1.0800 0.6894 0.0048
1.1000 0.7028 0.0052
1.1200 0.7161 0.0066
1.1400 0.7295 0.0087
1.1600 0.7428 0.0086
1.1800 0.7561 0.0115
1.2000 0.7695 0.0132
1.2200 0.7828 0.0112
1.2400 0.7961 0.0170
1.2600 0.8094 0.0171
1.2800 0.8228 0.0178
1.3000 0.8361 0.0190
1.3200 0.8494 0.0217
1.3400 0.8627 0.0207
1.3600 0.8760 0.0236
1.3800 0.8894 0.0249
1.4000 0.9027 0.0259
1.4200 0.9161 0.0277
1.4400 0.9294 0.0284
1.4600 0.9428 0.0304
1.4800 0.9562 0.0336
1.5000 0.9695 0.0348
1.5200 0.9828 0.0346
1.5400 0.9961 0.0380
1.5600 1.0095 0.0383
1.5800 1.0228 0.0405
1.6000 1.0361 0.0424
1.6200 1.0494 0.0436
1.6400 1.0628 0.0448
1.6600 1.0761 0.0445
1.6800 1.0894 0.0472
1.7000 1.1027 0.0466
1.7200 1.1160 0.0515
1.7400 1.1294 0.0507
1.7600 1.1428 0.0518
1.7800 1.1561 0.0554
1.8000 1.1694 0.0569
1.8200 1.1828 0.0563
1.8400 1.1961 0.0582
1.8600 1.2094 0.0581
1.8800 1.2228 0.0603
1.9000 1.2361 0.0617
1.9200 1.2495 0.0621
1.9400 1.2628 0.0635
1.9600 1.2761 0.0651
1.9800 1.2894 0.0682
2.0000 1.3027 0.0675
2.0200 1.3161 0.0704
2.0400 1.3294 0.0702
2.0600 1.3427 0.0723
2.0800 1.3560 0.0745
2.1000 1.3694 0.0763
2.1200 1.3827 0.0757
2.1400 1.3961 0.0763
2.1600 1.4094 0.0773
2.1800 1.4228 0.0813
2.2000 1.4361 0.0823
2.2200 1.4495 0.0840
2.2400 1.4628 0.0813
2.2600 1.4761 0.0861
2.2800 1.4895 0.0879
2.3000 1.5028 0.0876
2.3200 1.5161 0.0894
2.3400 1.5294 0.0914
2.3600 1.5428 0.0904
2.3800 1.5561 0.0927
2.4000 1.5694 0.0924
2.4200 1.5827 0.0941
2.4400 1.5960 0.0950
2.4600 1.6094 0.0963
2.4800 1.6227 0.0983
2.5000 1.6360 0.0988
2.5200 1.6494 0.1016
2.5400 1.6628 0.0991
2.5600 1.6762 0.1013
2.5800 1.6895 0.1034
2.6000 1.7028 0.1058
2.6200 1.7161 0.1071
2.6400 1.7295 0.1080
2.6600 1.7429 0.1081
2.6800 1.7562 0.1091
2.7000 1.7694 0.1097
2.7200 1.7828 0.1100
2.7400 1.7961 0.1101
2.7600 1.8094 0.1135
2.7800 1.8227 0.1119
2.8000 1.8360 0.1143
2.8200 1.8493 0.1153
2.8400 1.8627 0.1154
2.8600 1.8760 0.1178
2.8800 1.8894 0.1188
2.9000 1.9028 0.1186
2.9200 1.9162 0.1211
2.9400 1.9295 0.1227
2.9600 1.9428 0.1230
2.9800 1.9562 0.1240
3.0000 1.9695 0.1262
3.0200 1.9828 0.1261
3.0400 1.9961 0.1265
3.0600 2.0094 0.1288
3.0800 2.0228 0.1290
3.1000 2.0361 0.1292
3.1200 2.0494 0.1309
3.1400 2.0627 0.1289
3.1600 2.0760 0.1316
3.1800 2.0894 0.1312
3.2000 2.1027 0.1348
3.2200 2.1161 0.1349
3.2400 2.1294 0.1379
3.2600 2.1428 0.1370
3.2800 2.1562 0.1378
3.3000 2.1695 0.1399
3.3200 2.1828 0.1395
3.3400 2.1961 0.1414
3.3600 2.2095 0.1400
3.3800 2.2228 0.1411
3.4000 2.2361 0.1417
3.4200 2.2494 0.1448
3.4400 2.2627 0.1434
3.4600 2.2761 0.1456
3.4800 2.2894 0.1463
3.5000 2.3027 0.1496
3.5200 2.3160 0.1480
3.5400 2.3294 0.1498
3.5600 2.3427 0.1488
3.5800 2.3561 0.1509
3.6000 2.3694 0.1529
3.6200 2.3828 0.1502
3.6400 2.3962 0.1526
3.6600 2.4095 0.1537
3.6800 2.4228 0.1557
3.7000 2.4361 0.1555
3.7200 2.4495 0.1583
3.7400 2.4628 0.1571
3.7600 2.4761 0.1575
3.7800 2.4894 0.1594
3.8000 2.5027 0.1604
3.8200 2.5161 0.1588
3.8400 2.5294 0.1619
3.8600 2.5427 0.1627
3.8800 2.5560 0.1643
3.9000 2.5694 0.1647
3.9200 2.5827 0.1639
3.9400 2.5960 0.1675
3.9600 2.6094 0.1653
3.9800 2.6228 0.1663
4.0000 2.6361 0.1659
4.0200 2.6495 0.1681
4.0400 2.6628 0.1691
4.0600 2.6761 0.1707
4.0800 2.6895 0.1735
4.1000 2.7029 0.1710
4.1200 2.7162 0.1726
4.1400 2.7294 0.1745
4.1600 2.7428 0.1748
4.1800 2.7561 0.1757
4.2000 2.7694 0.1759
4.2200 2.7827 0.1764
4.2400 2.7960 0.1768
4.2600 2.8094 0.1804
4.2800 2.8227 0.1807
4.3000 2.8361 0.1805
4.3200 2.8494 0.1788
4.3400 2.8628 0.1811
4.3600 2.8761 0.1799
4.3800 2.8895 0.1830
4.4000 2.9028 0.1826
4.4200 2.9161 0.1864
4.4400 2.9295 0.1854
4.4600 2.9428 0.1860
4.4800 2.9561 0.1864
4.5000 2.9694 0.1885
4.5200 2.9828 0.1878
4.5400 2.9961 0.1891
4.5600 3.0094 0.1881
4.5800 3.0227 0.1898
4.6000 3.0360 0.1892
4.6200 3.0494 0.1913
4.6400 3.0627 0.1918
4.6600 3.0760 0.1918
4.6800 3.0894 0.1952
4.7000 3.1028 0.1940
4.7200 3.1162 0.1947
4.7400 3.1295 0.1949
4.7600 3.1428 0.1968
4.7800 3.1562 0.1974
4.8000 3.1695 0.1966
4.8200 3.1828 0.1979
4.8400 3.1961 0.1977
4.8600 3.2094 0.1996
4.8800 3.2227 0.2011
4.9000 3.2361 0.2016
4.9200 3.2494 0.2015
4.9400 3.2627 0.2010
4.9600 3.2760 0.2015
4.9800 3.2894 0.2029
5.0000 3.3027 0.2025
5.0200 3.3160 0.2033
5.0400 3.3294 0.2046
5.0600 3.3428 0.2060
5.0800 3.3562 0.2068
5.1000 3.3695 0.2048
5.1200 3.3828 0.2084
5.1400 3.3961 0.2063
5.1600 3.4094 0.2104
5.1800 3.4228 0.2105
5.2000 3.4361 0.2102
5.2200 3.4494 0.2141
5.2400 3.4627 0.2126
5.2600 3.4761 0.2121
5.2800 3.4894 0.2121
5.3000 3.5027 0.2148
5.3200 3.5160 0.2122
5.3400 3.5294 0.2155
5.3600 3.5427 0.2148
5.3800 3.5561 0.2162
5.4000 3.5694 0.2156
5.4200 3.5828 0.2191
5.4400 3.5961 0.2160
5.4600 3.6095 0.2191
5.4800 3.6228 0.2204
5.5000 3.6361 0.2204
5.5200 3.6495 0.2223
5.5400 3.6629 0.2221
5.5600 3.6762 0.2221
